language_code,term_source,openai_translated_term,language_name,openai_completion_tokens,openai_created,openai_finish_reason,openai_model,openai_prompt_tokens,openai_total_tokens,openai_translation_rationale,coding_dh_date
ia,Humanities Data Science,Scientia de Datos Humanistic,Interlingua,124.0,1740736787.0,stop,gpt-4o-2024-08-06,114.0,238.0,"The term ""Humanities Data Science"" requires translation into a language that incorporates scientific and humanistic concepts. ""Scientia"" reflects the scientific aspect as it means ""science."" ""Datos"" captures the data-driven nature of the field, aligning with the English term ""data."" Finally, ""Humanistic"" aligns closely with ""Humanities,"" emphasizing the study of human culture and ideas. Therefore, ""Scientia de Datos Humanistic"" clearly conveys the interdisciplinary nature of data science within the humanities context in Interlingua.",2025-05-31 21:15:56
hy,Humanities Data Science,Հումանիտար տվյալագիտություն,Armenian,158.0,1740735273.0,stop,gpt-4o-2024-08-06,135.0,293.0,"Both suggestions from the translation tools contain key elements, but they require refinement to accurately convey ""Humanities Data Science"" in Armenian. ""Հումանիտար"" correctly translates as ""Humanities,"" and ""տվյալների"" means ""of data."" However, ""տվյալների"" is not ideal here, as it implies possession. Instead, ""տվյալագիտություն"" directly translates to ""Data Science,"" integrating ""տվյալ"" (data) and ""գիտություն"" (science) for a more natural and holistic term. Hence, ""Հումանիտար տվյալագիտություն"" effectively captures the interdisciplinarity of humanities and data science.",2025-05-31 21:15:56
en,Humanities Data Science,Humanities Data Science,English,77.0,1740736406.0,stop,gpt-4o-2024-08-06,108.0,185.0,"The term ""Humanities Data Science"" does not require translation as it is already in English. It correctly represents the interdisciplinary field that combines methodologies from data science with research in the humanities, aiming to analyze human culture and society through data-driven techniques. As such, there is no need for modification.",2025-05-31 21:15:56
hu,Humanities Data Science,Bölcsészettudományi adattudomány,Hungarian,126.0,1740736782.0,stop,gpt-4o-2024-08-06,150.0,276.0,"The term ""Bölcsészettudományi adattudomány"" is an appropriate translation for ""Humanities Data Science"" in Hungarian. ""Bölcsészettudományi"" refers to the humanities as a field of study, and ""adattudomány"" means data science. This translation respects both linguistic accuracy and clarity in conveying the interdisciplinary nature of the field, combining humanities with data science. The suggestions from API services also align with this translation, indicating consensus among existing translation tools.",2025-05-31 21:15:56
es,Humanities Data Science,Ciencia de Datos en Humanidades,Spanish; Castilian,111.0,1740740937.0,stop,gpt-4o-2024-08-06,151.0,262.0,"This translation captures the essence of ""Humanities Data Science"" by integrating the two fields: ""Ciencia de Datos"" (Data Science) and ""Humanidades"" (Humanities), with ""en"" indicating the interdisciplinary focus. Unlike the more literal or direct translations, this version conveys how data science applies specifically to the humanities domain. The singular form ""Ciencia"" suggests a coherent and established field, which is often preferred when discussing academic disciplines.",2025-05-31 21:15:56
et,Humanities Data Science,Humanitaarandmeteadus,Estonian,162.0,1740736420.0,stop,gpt-4o-2024-08-06,133.0,295.0,"The translation 'Humanitaarandmeteadus' is a combination of 'humanitaar' (pertaining to the humanities) and 'andmeteadus' (data science). This term effectively captures the interdisciplinary nature of the field by integrating components that reflect both the humanities and data science, providing a concise and direct translation. The suggested translations like 'Humanitaarteadused' and 'Humanitaarteadus Andmeteadus' were considered, but the former only conveys 'humanities' and lacks the data science aspect, while the latter is somewhat long and redundant. Thus, 'Humanitaarandmeteadus' offers a balanced and accurate representation in Estonian.",2025-05-31 21:15:56
eu,Humanities Data Science,Humanitateen Datuen Zientzia,Basque,159.0,1740735670.0,stop,gpt-4o-2024-08-06,153.0,312.0,"The term ""Humanitateen Datuen Zientzia"" is a direct translation that effectively captures the essence of ""Humanities Data Science."" ""Humanitateen"" accurately corresponds to ""Humanities,"" maintaining the academic and cultural context. ""Datuen"" translates to ""Data,"" and ""Zientzia"" means ""Science,"" both of which are standard translations in Basque for these concepts. Since both Google Translate and Ollama API suggest ""Humanitateen Datuen Zientzia,"" it indicates a consensus among translation tools that this phrase fits well into Basque language conventions. Hence, this translation is appropriate and clear for conveying the intended meaning without additional modification.",2025-05-31 21:15:56
ff,Humanities Data Science,Ganndal Sosioloji Neɗɗaŋke,Fula,126.0,1740736471.0,stop,gpt-4o-2024-08-06,117.0,243.0,"The term 'Humanities' encompasses the study of human culture and society, which in Fula can be encapsulated by 'Sosioloji,' reflecting social sciences. 'Data' is translated as 'Dataaji' in line with contemporary usage, and 'Science' or the concept of systematic study is captured by 'Ganndal.' Thus, 'Ganndal Sosioloji Neɗɗaŋke' captures the interdisciplinary nature of using data science techniques to explore human culture and social phenomena.",2025-05-31 21:15:56
fi,Humanities Data Science,Humanistinen tietojenkäsittelytiede,Finnish,137.0,1740736457.0,stop,gpt-4o-2024-08-06,152.0,289.0,"The term ""Humanistinen tietotiede"" suggests a blend of the humanities and data science, focusing on the application of data science methodologies to humanities research. However, ""tietotiede"" is often associated specifically with information science rather than the broader practice of data science. By using ""tietojenkäsittelytiede"" (literally ""science of data processing""), we better capture the essence of data handling and analysis principles prevalent in data science. This version maintains clarity in the context of academic and applied fields merging humanities and computational methods.",2025-05-31 21:15:56
fj,Humanities Data Science,Saenisi ni Vakadidike vakaTamata,Fijian,150.0,1740736449.0,stop,gpt-4o-2024-08-06,145.0,295.0,"The translation 'Saenisi ni Vakadidike vakaTamata' translates to 'Science of Human Inquiry'. The term 'Saenisi' represents 'Science', while 'Vakadidike vakaTamata' implies the examination or analysis ('Vakadidike') relating to humans ('vakaTamata'). This retains the essence of Humanities Data Science, focusing on scientific methods applied to humanistic data or inquiries, aligning with the core concept of combining data science with humanities. This translation captures the practical aspect of 'data science' and its application in human-centered studies, better reflecting the interdisciplinary nature of the field.",2025-05-31 21:15:56
fo,Humanities Data Science,Hugvísinda Dátugreining,Faroese,119.0,1740736440.0,stop,gpt-4o-2024-08-06,135.0,254.0,"The term ""Hugvísindi"" directly translates to ""Humanities"" and is appropriate as it encapsulates the study of human culture. ""Dátugreining"" is derived from ""Dáta"" meaning data, and ""greining"" which means analysis or science. This reflects the analytical aspect of Data Science. Thus, ""Hugvísinda Dátugreining"" effectively conveys the concept of applying data analysis techniques within the Humanities field.",2025-05-31 21:15:56
fr,Humanities Data Science,Science des données en sciences humaines,French,128.0,1740736462.0,stop,gpt-4o-2024-08-06,127.0,255.0,"La traduction proposée 'Science des données en sciences humaines' met l'accent sur l'application des techniques de science des données spécifiquement aux sciences humaines. 'Sciences humaines et science des données' sépare les deux domaines, ce qui peut prêter à confusion, tandis que 'Sciences des données humaines' peut suggérer que les données elles-mêmes sont humaines, plutôt que l'étude des humanités via ces méthodes. Ainsi, ma traduction vise à précise et à refléter l'interaction entre la science des données et les sciences humaines.",2025-05-31 21:15:56
fy,Humanities Data Science,Humanities Datawittenskip,Western Frisian,117.0,1740741673.0,stop,gpt-4o-2024-08-06,129.0,246.0,"In Western Frisian, the term 'Data Science' can be translated as 'Datawittenskip', where 'data' remains consistent as it is a commonly used term in the field of data science. 'Wittenskip' is the equivalent of 'science' in Frisian. The term 'Humanities' does not have a direct equivalent in Frisian, so maintaining the English term 'Humanities' captures the interdisciplinary nature of the field without losing the essence of its meaning.",2025-05-31 21:15:56
ga,Humanities Data Science,Eolaíocht Sonraí na nDaonnachtaí,Irish,144.0,1740737154.0,stop,gpt-4o-2024-08-06,135.0,279.0,"The translation 'Eolaíocht Sonraí na nDaonnachtaí' effectively captures the concept of 'Humanities Data Science' by using the Irish terms for 'Science' (Eolaíocht), 'Data' (Sonraí), and 'Humanities' (Daonnachtaí). The structure aligns well with Irish grammatical rules, where 'Sonraí na nDaonnachtaí' translates to 'Data of the Humanities', retaining the focus on the data aspect related to humanities within the context of a scientific discipline. This phrase seems to be a fitting translation that conveys the same meaning as the original English term.",2025-05-31 21:15:56
gd,Humanities Data Science,Saidheans Dàta Daonnachdan,Scottish Gaelic,119.0,1740740849.0,stop,gpt-4o-2024-08-06,116.0,235.0,"The translation offered by the Google Translate API, ""Saidheans Dàta Daonnachdan,"" accurately reflects the components of the term. ""Saidheans"" translates to ""Science,"" ""Dàta"" to ""Data,"" and ""Daonnachdan"" to ""Humanities."" This translation maintains the structured order and meaning of the original English term, while using existing terminology in Scottish Gaelic that aligns with the disciplines of science, data, and the humanities.",2025-05-31 21:15:56
gl,Humanities Data Science,Ciencia de Datos das Humanidades,Galician,132.0,1740736486.0,stop,gpt-4o-2024-08-06,128.0,260.0,"The term 'Ciencia de Datos das Humanidades' aligns closely with the structure and meaning of the original English term 'Humanities Data Science.' The use of 'Ciencia de Datos' is consistent with the concept of 'Data Science,' and 'das Humanidades' specifies that this branch of data science is applied within the field of humanities. While 'Ciencia' is singular, it captures the interdisciplinary nature of data science as a singular field incorporating various methods and techniques. This translation ensures clarity and relevance in the context of Galician language and culture.",2025-05-31 21:15:56
gn,Humanities Data Science,Humanidades Marandu Arandu rehegua,Guaraní,148.0,1740736529.0,stop,gpt-4o-2024-08-06,114.0,262.0,"When translating 'Humanities Data Science' into Guaraní, we need terms that accurately reflect the context and meaning. 'Humanidades' captures the concept of the humanities as a field of study. 'Datos,' which translates to 'data,' can be expressed in Guaraní as 'Marandu,' meaning information or data. 'Ciencia' translates directly to 'Arandu,' meaning knowledge or science. The phrase 'rehegua' is akin to 'about' or 'related to.' Thus, 'Humanidades Marandu Arandu rehegua' effectively communicates the interdisciplinary nature of the humanities when combined with data science.",2025-05-31 21:15:56
gu,Humanities Data Science,માનવીઓ ડેટા વિજ્ઞાન,Gujarati,139.0,1740736555.0,stop,gpt-4o-2024-08-06,113.0,252.0,"The term 'માનવતા' in Gujarati typically refers to 'humanity' in a moral or philosophical sense. However, 'માનવીઓ' more directly captures the sense of 'humans' as a group or field of study within 'humanities,' which aligns better with the context of social and cultural sciences. The rest of the phrase, 'ડેટા વિજ્ઞાન,' is accurately translated and understood as 'data science.' Thus, 'માનવીઓ ડેટા વિજ્ઞાન' more appropriately conveys the interdisciplinary nature of data science in the context of humanities.",2025-05-31 21:15:56
gv,Humanities Data Science,Sheeans Fysseree Dauneylleydaght,Manx,145.0,1740738337.0,stop,gpt-4o-2024-08-06,127.0,272.0,"The term 'Humanities Data Science' encompasses the intersection of humanities and data analysis. In Manx, 'Skeeal' means 'science' and 'Fysseree' translates to 'data', which are appropriate for representing the scientific and data aspects. 'Dauneylleydaght' relates to 'humanities' or 'anthropology', encompassing the aspect of human studies. The combination 'Sheeans Fysseree Dauneylleydaght' attempts to accurately represent the interdisciplinary nature of Humanities Data Science while respecting the nuances of Manx language structures.",2025-05-31 21:15:56
he,Humanities Data Science,מדעי הנתונים במדעי הרוח,Hebrew (modern),132.0,1740736575.0,stop,gpt-4o-2024-08-06,136.0,268.0,"The phrase 'מדעי הנתונים במדעי הרוח' effectively captures the essence of 'Humanities Data Science' by directly translating 'Data Science' as 'מדעי הנתונים' and 'Humanities' as 'מדעי הרוח'. This translation maintains clarity and coherence in Hebrew, ensuring that it is understandable to Hebrew speakers familiar with both the fields of data science and the humanities. While the alternative suggestion 'מדעי מדעי מדעי הרוח' contains a repetition and lacks clarity, the chosen translation preserves the structure of the original term.",2025-05-31 21:15:56
ho,Humanities Data Science,Edia Gaukara Idauidau,Hiri Motu,163.0,1740736776.0,stop,gpt-4o-2024-08-06,144.0,307.0,"The term ""Humanities Data Science"" combines disciplines that may not have direct equivalents in Hiri Motu. Breaking it down, ""Edia"" typically refers to ""knowledge"" or ""science,"" while ""Gaukara Idauidau"" relates to ""humanities"" or ""human"" and ""data."" This translation aligns closely with the conceptual essence of Humanities Data Science by emphasizing the intersection of data (""Idauidau"") and the study of human cultures and societies (""Gaukara""), as guided by the ""science"" or ""knowledge"" of data processing (""Edia""). This translation balances the suggestions from existing machine translations with a focus on maintaining conceptual clarity in Hiri Motu.",2025-05-31 21:15:56
hr,Humanities Data Science,Humanistika i znanost o podacima,Croatian,104.0,1740736316.0,stop,gpt-4o-2024-08-06,136.0,240.0,"The term is translated to emphasize both the humanities aspect and the data science aspect. ""Humanistika"" refers specifically to the humanities, highlighting the historical and cultural studies, while ""znanost o podacima"" directly translates to data science, maintaining the technical focus. This combination captures the interdisciplinary nature of Humanities Data Science, ensuring clarity and understanding for Croatian speakers interested in the integration of these fields.",2025-05-31 21:15:56
ht,Humanities Data Science,Siyans Done Imanite,Haitian,126.0,1740736566.0,stop,gpt-4o-2024-08-06,136.0,262.0,"The translation 'Siyans Done Imanite' aims to accurately convey the concept of 'Humanities Data Science' by using terms that closely align with their English counterparts in Haitian. 'Siyans' is a direct translation of 'Science,' and 'Done' is appropriate for 'Data,' retaining the technical aspect. 'Imanite' captures the essence of 'Humanities,' referring to aspects related to human culture and scholarship. This translation respects the structure of the original term while ensuring clarity and relevance in Haitian.",2025-05-31 21:15:56
zu,Humanities Data Science,I-Humanities Science yedatha,Zulu,137.0,1740741930.0,stop,gpt-4o-2024-08-06,110.0,247.0,"The term ""Humanities Data Science"" represents a specialized field that may not have a direct equivalent in Zulu due to its modern and interdisciplinary nature. ""Humanities"" can denote studies relating to human culture like literature and philosophy, while ""Data Science"" refers to the scientific processes involving data analysis. Therefore, maintaining ""Humanities Science"" as is, and ""yedatha"" for ""Data"" indicates a focus on data-related scientific analysis and honors the technical aspect of the term. Using English for some components ensures clarity for Zulu speakers familiar with these integrated academic disciplines.",2025-05-31 21:15:56
