language_code,language_name,term_source,ollama_translated_term,ollama_content,ollama_created_at,ollama_done_reason,ollama_eval_count,ollama_eval_duration,ollama_extracted_dictionaries,ollama_load_duration,ollama_model,ollama_prompt_eval_count,ollama_prompt_eval_duration,ollama_total_duration,ollama_translation,term,wikipedia_translated_term,coding_dh_date,exclude_google_cloud_translate,gt_translated_term,exclude_easynmt,enmt_translated_term,exclude_lingvanex,lingvanex_translated_term,exclude_ollama,ollama_system_prompt,ollama_user_prompt,ollama_translation_rationale,coding_dh_date_x,coding_dh_date_y,family_name
zgh,Standard Moroccan Tamazight,Digital Humanities,Igmuḍalen aɣerbaz n idurar,"{
  'translated_term': 'Igmuḍalen aɣerbaz n idurar',
  'translation_rationale': 'Imuḍalen d idurar t-id-yekkan, akked yitwalen amkzan d tamṭagt i sin igmuḍal. '
}",2026-04-20T12:44:41.473536Z,stop,71.0,811520832.0,[],74555750.0,llama3.1,177.0,391038708.0,1296505625.0,,,,2026-04-20 07:44:41,True,,True,,True,,False,You are a Digital Humanities scholar who speaks many languages.,"You are a native Standard Moroccan Tamazight speaker and translation expert. Translate 'Digital Humanities' into Standard Moroccan Tamazight (ISO code: zgh).

	Please provide your rationale (explanation) in Standard Moroccan Tamazight, not English. Unless you have a strong reason to use English (such as when Standard Moroccan Tamazight is English), your rationale should be in Standard Moroccan Tamazight to demonstrate your deep understanding of the language and the term. 

	IMPORTANT: Return ONLY valid JSON with no other text. Use this exact format (with explanation in Standard Moroccan Tamazight):
	{'translated_term': 'the translation in Standard Moroccan Tamazight', 'translation_rationale': 'your explanation in Standard Moroccan Tamazight'}","Imuḍalen d idurar t-id-yekkan, akked yitwalen amkzan d tamṭagt i sin igmuḍal. ",,,Afro-Asiatic languages
zg,Moroccan Amazigh,Digital Humanities,Tamḍinṭit n Uẓemmawal,"{
  ""translated_term"": ""Tamḍinṭit n Uẓemmawal"",
  ""translation_rationale"": ""Ighiyad n tgelda tamaḍayt n igr amenzwit, ṣuḥba n uẓemmawal n ugadir. Iqbalen ad ur iggar aṭas tamazight tiẓri n uẓemmawal, id yili wihad akrur d Tamḍinṭit n Uẓemmawal.""
}",2026-04-20T12:44:38.148742Z,stop,125.0,1462413708.0,[],70112500.0,llama3.1,168.0,392387334.0,1959722250.0,,,,2026-04-20 07:44:38,True,,True,,True,,False,You are a Digital Humanities scholar who speaks many languages.,"You are a native Moroccan Amazigh speaker and translation expert. Translate 'Digital Humanities' into Moroccan Amazigh (ISO code: zg).

	Please provide your rationale (explanation) in Moroccan Amazigh, not English. Unless you have a strong reason to use English (such as when Moroccan Amazigh is English), your rationale should be in Moroccan Amazigh to demonstrate your deep understanding of the language and the term. 

	IMPORTANT: Return ONLY valid JSON with no other text. Use this exact format (with explanation in Moroccan Amazigh):
	{'translated_term': 'the translation in Moroccan Amazigh', 'translation_rationale': 'your explanation in Moroccan Amazigh'}","Ighiyad n tgelda tamaḍayt n igr amenzwit, ṣuḥba n uẓemmawal n ugadir. Iqbalen ad ur iggar aṭas tamazight tiẓri n uẓemmawal, id yili wihad akrur d Tamḍinṭit n Uẓemmawal.",,,Unclassified
zen,Zenaga,Digital Humanities,Innaŋen daxam,"{
  ""translated_term"": ""Innaŋen daxam"",
  ""translation_rationale"": ""Iggiŋo lafwaɣe Innaŋen, ame senniwa daxam. Innaŋen kebbu k'awlaɣ, akk'u daxam t'addakal ɣeyw'a, aw'nag l'efsiɣ d'iɣa kewwi.""
}",2026-04-20T12:44:34.163151Z,stop,104.0,1220072916.0,[],74944042.0,llama3.1,152.0,364887625.0,1688235750.0,,,,2026-04-20 07:44:34,True,,True,,True,,False,You are a Digital Humanities scholar who speaks many languages.,"You are a native Zenaga speaker and translation expert. Translate 'Digital Humanities' into Zenaga (ISO code: zen).

	Please provide your rationale (explanation) in Zenaga, not English. Unless you have a strong reason to use English (such as when Zenaga is English), your rationale should be in Zenaga to demonstrate your deep understanding of the language and the term. 

	IMPORTANT: Return ONLY valid JSON with no other text. Use this exact format (with explanation in Zenaga):
	{'translated_term': 'the translation in Zenaga', 'translation_rationale': 'your explanation in Zenaga'}","Iggiŋo lafwaɣe Innaŋen, ame senniwa daxam. Innaŋen kebbu k'awlaɣ, akk'u daxam t'addakal ɣeyw'a, aw'nag l'efsiɣ d'iɣa kewwi.",,,Afro-Asiatic languages
zea,Zeelandic,Digital Humanities,Digitale Menskundige Wetenschappen,"{
  ""translated_term"": ""Digitale Menskundige Wetenschappen"",
  ""translation_rationale"": ""De term 'Digital Humanities' besteet uut de begrip 'digitale', dee we zeain as \""die digitale\"" of \""de moderne\"" manier van doen. En dan het begrip 'Humanities', dee we veer beteiken as \""Menskundige Wetenschappen\"", wat de wetenschappelijke studie fan de mens, zyn kultuur en zyn geschiedenis is.""
}",2026-04-20T12:44:30.449431Z,stop,115.0,1391203177.0,[],75181000.0,llama3.1,161.0,422192166.0,1921259042.0,,,,2026-04-20 07:44:30,True,,True,,True,,False,You are a Digital Humanities scholar who speaks many languages.,"You are a native Zeelandic speaker and translation expert. Translate 'Digital Humanities' into Zeelandic (ISO code: zea).

	Please provide your rationale (explanation) in Zeelandic, not English. Unless you have a strong reason to use English (such as when Zeelandic is English), your rationale should be in Zeelandic to demonstrate your deep understanding of the language and the term. 

	IMPORTANT: Return ONLY valid JSON with no other text. Use this exact format (with explanation in Zeelandic):
	{'translated_term': 'the translation in Zeelandic', 'translation_rationale': 'your explanation in Zeelandic'}","De term 'Digital Humanities' besteet uut de begrip 'digitale', dee we zeain as ""die digitale"" of ""de moderne"" manier van doen. En dan het begrip 'Humanities', dee we veer beteiken as ""Menskundige Wetenschappen"", wat de wetenschappelijke studie fan de mens, zyn kultuur en zyn geschiedenis is.",,,Indo-European languages
zdj,Ngazidja Comorian,Digital Humanities,Kiwanda cha Digitale cha Ujuzi,"{
  ""translated_term"": ""Kiwanda cha Digitale cha Ujuzi"",
  ""translation_rationale"": ""Mara ndiyo tunabadilisha neno la \""Digital Humanities\"" katika Kikwenda. Tunachagua njia bora ya kufanya hivyo. Tunaona kwamba \""Kiwanda\"" ni sawa na kisomo, ambacho kinawakilisha maeneo yanayohusiana na sayansi na ujuzi. Na kuunganishwa na \""Digitale\"", inamaanisha chombo au mfumo wa kiufundi, unaojumuisha mifumo ya kijamii, mifumo, maandishi, audio, na video. Kwa hivyo, tunabadilisha jumla kuwa \""Kiwanda cha Digitale cha Ujuzi\"" ili kushughulikia sehemu zote za utafiti wa kiufundi.""
}",2026-04-20T12:44:26.492999Z,stop,208.0,2713930043.0,[],79424916.0,llama3.1,185.0,431702000.0,3282763583.0,,,,2026-04-20 07:44:26,True,,True,,True,,False,You are a Digital Humanities scholar who speaks many languages.,"You are a native Ngazidja Comorian speaker and translation expert. Translate 'Digital Humanities' into Ngazidja Comorian (ISO code: zdj).

	Please provide your rationale (explanation) in Ngazidja Comorian, not English. Unless you have a strong reason to use English (such as when Ngazidja Comorian is English), your rationale should be in Ngazidja Comorian to demonstrate your deep understanding of the language and the term. 

	IMPORTANT: Return ONLY valid JSON with no other text. Use this exact format (with explanation in Ngazidja Comorian):
	{'translated_term': 'the translation in Ngazidja Comorian', 'translation_rationale': 'your explanation in Ngazidja Comorian'}","Mara ndiyo tunabadilisha neno la ""Digital Humanities"" katika Kikwenda. Tunachagua njia bora ya kufanya hivyo. Tunaona kwamba ""Kiwanda"" ni sawa na kisomo, ambacho kinawakilisha maeneo yanayohusiana na sayansi na ujuzi. Na kuunganishwa na ""Digitale"", inamaanisha chombo au mfumo wa kiufundi, unaojumuisha mifumo ya kijamii, mifumo, maandishi, audio, na video. Kwa hivyo, tunabadilisha jumla kuwa ""Kiwanda cha Digitale cha Ujuzi"" ili kushughulikia sehemu zote za utafiti wa kiufundi.",,,Niger-Kordofanian languages
zbl,Blissymbols,Digital Humanities,,"{'translated_term': zbl['digital': 0, 1, 2] + zbl['humanities': 3, 4, 5, 6, 7], 'translation_rationale': zbl['zhrak': 8, 9, 10, 11] + zbl['tiknok': 12, 13, 14, 15] + zbl['savon': 16, 17, 18] + zbl['toku': 19, 20, 21, 22] + zbl['sava': 23, 24]}

Explanation: 
zhrak (8) tiknok (9-13) savon (14-18) tiku (19-23) sava (24)

The term 'Digital Humanities' is composed of two parts. The first part, ""digital"", refers to the use of technology and digital methods in academic research. In Blissymbols, this can be represented by zhrak (8), indicating the concept of numbers and quantity, which is expanded upon with tiknok (9-13) to include the notion of binary code and computational thinking.

The second part, ""humanities"", refers to the study of human culture, language, and behavior. This can be represented by savon (14-18), indicating the concept of written language and communication. The use of tiku (19-23) indicates the focus on qualitative aspects of human experience, while sava (24) emphasizes the importance of subjective interpretation and understanding.

Together, these Blissymbols convey the idea that the Digital Humanities is an interdisciplinary field that combines quantitative and qualitative approaches to study human culture and behavior in a digital context.",2026-04-20T12:44:21.182436Z,stop,359.0,5464195251.0,[],75193416.0,llama3.1,153.0,362764167.0,5997324583.0,,,,2026-04-20 07:44:21,True,,True,,True,,False,You are a Digital Humanities scholar who speaks many languages.,"You are a native Blissymbols speaker and translation expert. Translate 'Digital Humanities' into Blissymbols (ISO code: zbl).

	Please provide your rationale (explanation) in Blissymbols, not English. Unless you have a strong reason to use English (such as when Blissymbols is English), your rationale should be in Blissymbols to demonstrate your deep understanding of the language and the term. 

	IMPORTANT: Return ONLY valid JSON with no other text. Use this exact format (with explanation in Blissymbols):
	{'translated_term': 'the translation in Blissymbols', 'translation_rationale': 'your explanation in Blissymbols'}",,,,Artificial languages
zap,Zapotec,Digital Humanities,Nkixpantla Tlaltilahtli,"{
  ""translated_term"": ""Nkixpantla Tlaltilahtli"",
  ""translation_rationale"": ""Na nkixpan tlanetzapotitikaya ximximaya tlatlapalhualiliztah ti Nkixpantla Tlaltilahtli, tzitzimitl tlakuxihuatzinaka, kaxtlapamiliztah tlatililiztah.""
}",2026-04-20T12:44:13.153558Z,stop,91.0,1063957625.0,[],81297417.0,llama3.1,152.0,370892750.0,1541702375.0,,,,2026-04-20 07:44:13,False,Humanidades digitales,True,,True,,False,You are a Digital Humanities scholar who speaks many languages.,"You are a native Zapotec speaker and translation expert. Translate 'Digital Humanities' into Zapotec (ISO code: zap).

	Please provide your rationale (explanation) in Zapotec, not English. Unless you have a strong reason to use English (such as when Zapotec is English), your rationale should be in Zapotec to demonstrate your deep understanding of the language and the term. 

	IMPORTANT: Return ONLY valid JSON with no other text. Use this exact format (with explanation in Zapotec):
	{'translated_term': 'the translation in Zapotec', 'translation_rationale': 'your explanation in Zapotec'}","Na nkixpan tlanetzapotitikaya ximximaya tlatlapalhualiliztah ti Nkixpantla Tlaltilahtli, tzitzimitl tlakuxihuatzinaka, kaxtlapamiliztah tlatililiztah.",,,Central American Indian languages
zag,Zaghawa,Digital Humanities,ṭūbīyāt taqalīmīyyat," {'translated_term': 'ṭūbīyāt taqalīmīyyat', 'translation_rationale': 'aḏ-đu ṣawwaḥ wa-taqalīmīyyat ād-daḍayw, ū ǧabartūnna l-muḥādarāt d-iḍāʾiʿ kull jumla min al-ḥiwawār wa-al-qalāʾim.'}",2026-04-20T12:44:09.587867Z,stop,118.0,1387676086.0,"[{'translated_term': 'ṭūbīyāt taqalīmīyyat', 'translation_rationale': 'aḏ-đu ṣawwaḥ wa-taqalīmīyyat ād-daḍayw, ū ǧabartūnna l-muḥādarāt d-iḍāʾiʿ kull jumla min al-ḥiwawār wa-al-qalāʾim.'}]",75360292.0,llama3.1,160.0,398522958.0,1893901875.0,ṭūbīyāt taqalīmīyyat,,,2026-04-20 07:44:09,True,,True,,True,,False,You are a Digital Humanities scholar who speaks many languages.,"You are a native Zaghawa speaker and translation expert. Translate 'Digital Humanities' into Zaghawa (ISO code: zag).

	Please provide your rationale (explanation) in Zaghawa, not English. Unless you have a strong reason to use English (such as when Zaghawa is English), your rationale should be in Zaghawa to demonstrate your deep understanding of the language and the term. 

	IMPORTANT: Return ONLY valid JSON with no other text. Use this exact format (with explanation in Zaghawa):
	{'translated_term': 'the translation in Zaghawa', 'translation_rationale': 'your explanation in Zaghawa'}","aḏ-đu ṣawwaḥ wa-taqalīmīyyat ād-daḍayw, ū ǧabartūnna l-muḥādarāt d-iḍāʾiʿ kull jumla min al-ḥiwawār wa-al-qalāʾim.",,,Nilo-Saharan languages
za,Zhuang,Digital Humanities,baizhi wenxue zhishu,"{""translated_term"": ""baizhi wenxue zhishu"", ""translation_rationale"": ""Baizhi"" yi qie, si ""digit"" xiang zidian de shi, ""humanities"" yi ""wenxue"" zhong de jiben yisi. Zhishu neixia, xinxi ji shuxue.""}",2026-04-20T12:44:05.663211Z,stop,75.0,875621250.0,[],77409125.0,llama3.1,152.0,380158666.0,1354350417.0,,,,2026-04-20 07:44:05,True,,True,,True,,False,You are a Digital Humanities scholar who speaks many languages.,"You are a native Zhuang speaker and translation expert. Translate 'Digital Humanities' into Zhuang (ISO code: za).

	Please provide your rationale (explanation) in Zhuang, not English. Unless you have a strong reason to use English (such as when Zhuang is English), your rationale should be in Zhuang to demonstrate your deep understanding of the language and the term. 

	IMPORTANT: Return ONLY valid JSON with no other text. Use this exact format (with explanation in Zhuang):
	{'translated_term': 'the translation in Zhuang', 'translation_rationale': 'your explanation in Zhuang'}",Baizhi,,,Tai languages
yue,Cantonese,Digital Humanities,元深安清,"{
  ""translated_term"": ""\u5143\u6df1\u5b89\u6e05"",
  ""translation_rationale"": ""\u8d77\u53f0\u6821\u4e9e\u5723\u7684\u7b26\u5408\u6700\u6769\u793a\u6e90, \u5143\u6df1\u5b89\u6e05\u662f\u70ba\u5927\u53e2\u723d\u5b89\u6e05\u3002""
}",2026-04-20T12:44:02.272456Z,stop,119.0,1518120288.0,[],83610000.0,llama3.1,153.0,364752667.0,1998402583.0,,,數碼人文學,2026-04-20 07:44:02,False,數碼人文,True,,True,,False,You are a Digital Humanities scholar who speaks many languages.,"You are a native Cantonese speaker and translation expert. Translate 'Digital Humanities' into Cantonese (ISO code: yue).

	Please provide your rationale (explanation) in Cantonese, not English. Unless you have a strong reason to use English (such as when Cantonese is English), your rationale should be in Cantonese to demonstrate your deep understanding of the language and the term. 

	IMPORTANT: Return ONLY valid JSON with no other text. Use this exact format (with explanation in Cantonese):
	{'translated_term': 'the translation in Cantonese', 'translation_rationale': 'your explanation in Cantonese'}","起台校亞圣的符合最杩示源, 元深安清是為大叢爽安清。",,,Sino-Tibetan languages
yua,Yucateco,Digital Humanities,K'uuchil K'ujoloj,"Iyey, kaanayal k'inaloob.

{
  ""translated_term"": ""K'uuchil K'ujoloj"" ,
  ""translation_rationale"": ""K'uuchil, k'ujoloj, ti hna'ab k'aanal ah k'anayal 'k'atun' (kultur) maya k'uxoob 'digitales', i'wal k'anayal t'iik 'humanidades'.""
}",2026-04-20T12:43:58.244225Z,stop,99.0,1311121450.0,[],78806917.0,llama3.1,169.0,417001750.0,1834464917.0,,,,2026-04-20 07:43:58,False,Humanidades digitales,True,,True,,False,You are a Digital Humanities scholar who speaks many languages.,"You are a native Yucateco speaker and translation expert. Translate 'Digital Humanities' into Yucateco (ISO code: yua).

	Please provide your rationale (explanation) in Yucateco, not English. Unless you have a strong reason to use English (such as when Yucateco is English), your rationale should be in Yucateco to demonstrate your deep understanding of the language and the term. 

	IMPORTANT: Return ONLY valid JSON with no other text. Use this exact format (with explanation in Yucateco):
	{'translated_term': 'the translation in Yucateco', 'translation_rationale': 'your explanation in Yucateco'}","K'uuchil, k'ujoloj, ti hna'ab k'aanal ah k'anayal 'k'atun' (kultur) maya k'uxoob 'digitales', i'wal k'anayal t'iik 'humanidades'.",,,Central American Indian languages
yrl,Nheengatu,Digital Humanities,Artes Digitais Humanas,"{'translated_term': 'Artes Digitais Humanas', 'translation_rationale': 'A artes humanas refletem o estudo de coisas antigas e novas. O prefixo ""digi"" se refere à tecnologia, assim como no português branco (yndaraíwa), por isso fizemos a combinação para incluir o significado de digital e humano'}",2026-04-20T12:43:54.382052Z,stop,86.0,1102562289.0,"[{'translated_term': 'Artes Digitais Humanas', 'translation_rationale': 'A artes humanas refletem o estudo de coisas antigas e novas. O prefixo ""digi"" se refere à tecnologia, assim como no português branco (yndaraíwa), por isso fizemos a combinação para incluir o significado de digital e humano'}]",86578792.0,llama3.1,169.0,453333209.0,1666626667.0,Artes Digitais Humanas,,,2026-04-20 07:43:54,True,,True,,True,,False,You are a Digital Humanities scholar who speaks many languages.,"You are a native Nheengatu speaker and translation expert. Translate 'Digital Humanities' into Nheengatu (ISO code: yrl).

	Please provide your rationale (explanation) in Nheengatu, not English. Unless you have a strong reason to use English (such as when Nheengatu is English), your rationale should be in Nheengatu to demonstrate your deep understanding of the language and the term. 

	IMPORTANT: Return ONLY valid JSON with no other text. Use this exact format (with explanation in Nheengatu):
	{'translated_term': 'the translation in Nheengatu', 'translation_rationale': 'your explanation in Nheengatu'}","A artes humanas refletem o estudo de coisas antigas e novas. O prefixo ""digi"" se refere à tecnologia, assim como no português branco (yndaraíwa), por isso fizemos a combinação para incluir o significado de digital e humano",,,South American Indian languages
yrk,Nenets,Digital Humanities,Iñarįŋađiŋ,"Here is the response in the requested format:

{
  ""translated_term"": ""Iñarįŋađiŋ"",
  ""translation_rationale"": ""Sɨlɨɣət ɨnɪrɔŋkɪn Iŋuŋɐłˈɕɛs. Kʊsɪłmɪŋ sɨnɨŋŋɪrɪn ađɪpɪlɪrət kɪhɑkɪt ɯŋuŋˈkɛ. Iɔrɐkɪŋ sɨŋɣɛŋɛr ałɪsɐ ɡɪdʊpɪl kɪhɑkɪt, sɯŋɣɛŋɛr Iŋuŋɐłˈɕɛ. Kɪhɑkɪt kɪnɔ ɣɑkɪpɪl ɡɪdʊpɪl ađɪ.""
}",2026-04-20T12:43:50.683356Z,stop,275.0,5849368245.0,[],81779792.0,llama3.1,161.0,438459083.0,6439303834.0,,,,2026-04-20 07:43:50,True,,True,,True,,False,You are a Digital Humanities scholar who speaks many languages.,"You are a native Nenets speaker and translation expert. Translate 'Digital Humanities' into Nenets (ISO code: yrk).

	Please provide your rationale (explanation) in Nenets, not English. Unless you have a strong reason to use English (such as when Nenets is English), your rationale should be in Nenets to demonstrate your deep understanding of the language and the term. 

	IMPORTANT: Return ONLY valid JSON with no other text. Use this exact format (with explanation in Nenets):
	{'translated_term': 'the translation in Nenets', 'translation_rationale': 'your explanation in Nenets'}","Sɨlɨɣət ɨnɪrɔŋkɪn Iŋuŋɐłˈɕɛs. Kʊsɪłmɪŋ sɨnɨŋŋɪrɪn ađɪpɪlɪrət kɪhɑkɪt ɯŋuŋˈkɛ. Iɔrɐkɪŋ sɨŋɣɛŋɛr ałɪsɐ ɡɪdʊpɪl kɪhɑkɪt, sɯŋɣɛŋɛr Iŋuŋɐłˈɕɛ. Kɪhɑkɪt kɪnɔ ɣɑkɪpɪl ɡɪdʊpɪl ađɪ.",,,Uralic languages
yo,Yoruba,Digital Humanities,Ọ̀rọ̀ Ọlọ́run Digital,"{
  ""translated_term"": ""Ọ̀rọ̀ Ọlọ́run Digital"",
  ""translation_rationale"": ""Ogba Ọ̀rọ̀ tẹ̀le Ọlọ́run Ọja, jẹyi Ọ̀rọ̀ Ọlọ́run ti a nipe fun ipinle Ọja ketejade. Ọjà ni tẹ̀le Ọlọ́run, Ọ̀rọ̀ ṣẹda Ọja, Ọlọ́run Ọja ọkan.""
}",2026-04-20T12:43:42.21385Z,stop,126.0,1899261705.0,[],77642375.0,llama3.1,160.0,412212875.0,2421907417.0,,,,2026-04-20 07:43:42,False,Àwọn Ènìyàn Oní-nọ́ńbà,True,,False,Digital Humanities,False,You are a Digital Humanities scholar who speaks many languages.,"You are a native Yoruba speaker and translation expert. Translate 'Digital Humanities' into Yoruba (ISO code: yo).

	Please provide your rationale (explanation) in Yoruba, not English. Unless you have a strong reason to use English (such as when Yoruba is English), your rationale should be in Yoruba to demonstrate your deep understanding of the language and the term. 

	IMPORTANT: Return ONLY valid JSON with no other text. Use this exact format (with explanation in Yoruba):
	{'translated_term': 'the translation in Yoruba', 'translation_rationale': 'your explanation in Yoruba'}","Ogba Ọ̀rọ̀ tẹ̀le Ọlọ́run Ọja, jẹyi Ọ̀rọ̀ Ọlọ́run ti a nipe fun ipinle Ọja ketejade. Ọjà ni tẹ̀le Ọlọ́run, Ọ̀rọ̀ ṣẹda Ọja, Ọlọ́run Ọja ọkan.",,,Niger-Kordofanian languages
yi,Yiddish,Digital Humanities,Digitalishe Menshelikhkeyt,"{
  ""translated_term"": ""Digitalishe Menshelikhkeyt"",
  ""translation_rationale"": ""Mentshlekayt iz a kolektyve yidishe vort, dos haynt keyn tayn ken nemen, vos menshl fun hoyzkhayzen un akademye univirsitetn ken hobn in ire lebn. Dos vort 'Digital' iz an analogishe vayl tsu des velt fun kompyuteren un internets, vos es iz geven a chiddush in dern tayer. Menshelikhkeyt iz dos yidishe vort vos dos kenen gebren bay der akademisher untersuchung fun men's lebn, un Dos heysn Digitalishe Menshelikhkeyt dos vos zaynen anerlekh keyn ire digitaler faryanalis un untersuchung.""
}",2026-04-20T12:43:37.762149Z,stop,189.0,3223095544.0,[],77378000.0,llama3.1,160.0,398602375.0,3752945083.0,,,,2026-04-20 07:43:37,False,דיגיטאַלע הומאַניטיעס,True,,False,דיגיטאַל הומאַניטיעס,False,You are a Digital Humanities scholar who speaks many languages.,"You are a native Yiddish speaker and translation expert. Translate 'Digital Humanities' into Yiddish (ISO code: yi).

	Please provide your rationale (explanation) in Yiddish, not English. Unless you have a strong reason to use English (such as when Yiddish is English), your rationale should be in Yiddish to demonstrate your deep understanding of the language and the term. 

	IMPORTANT: Return ONLY valid JSON with no other text. Use this exact format (with explanation in Yiddish):
	{'translated_term': 'the translation in Yiddish', 'translation_rationale': 'your explanation in Yiddish'}","Mentshlekayt iz a kolektyve yidishe vort, dos haynt keyn tayn ken nemen, vos menshl fun hoyzkhayzen un akademye univirsitetn ken hobn in ire lebn. Dos vort 'Digital' iz an analogishe vayl tsu des velt fun kompyuteren un internets, vos es iz geven a chiddush in dern tayer. Menshelikhkeyt iz dos yidishe vort vos dos kenen gebren bay der akademisher untersuchung fun men's lebn, un Dos heysn Digitalishe Menshelikhkeyt dos vos zaynen anerlekh keyn ire digitaler faryanalis un untersuchung.",,,Indo-European languages
ybb,Yemba,Digital Humanities,Kɔmɔ̀tu ọ́kó m̀nà,"{
  ""translated_term"": ""Kɔmɔ̀tu ọ́kó m̀nà"",
  ""translation_rationale"": ""Kɔmɔ̀tu ọ́kó (digital) m̀nà (humanities). Wén m̀nà na wén komɔ̀tu kpètò pé.""
}",2026-04-20T12:43:31.990314Z,stop,78.0,1012416625.0,[],79811041.0,llama3.1,161.0,410293958.0,1523739125.0,,,,2026-04-20 07:43:31,True,,True,,True,,False,You are a Digital Humanities scholar who speaks many languages.,"You are a native Yemba speaker and translation expert. Translate 'Digital Humanities' into Yemba (ISO code: ybb).

	Please provide your rationale (explanation) in Yemba, not English. Unless you have a strong reason to use English (such as when Yemba is English), your rationale should be in Yemba to demonstrate your deep understanding of the language and the term. 

	IMPORTANT: Return ONLY valid JSON with no other text. Use this exact format (with explanation in Yemba):
	{'translated_term': 'the translation in Yemba', 'translation_rationale': 'your explanation in Yemba'}",Kɔmɔ̀tu ọ́kó (digital) m̀nà (humanities). Wén m̀nà na wén komɔ̀tu kpètò pé.,,,Niger-Kordofanian languages
yav,Yangben,Digital Humanities,Kāyāṃ Sīkṣaṇaśāstra,"{'translated_term': 'Kāyāṃ Sīkṣaṇaśāstra', 'translation_rationale': 'Kāyāṃ: ti, ""digital"" nuun; siikṣaṇaśāstra: ""humanities"" nuun, naanii aayaayaa, ""study of human knowledge and culture"".'}",2026-04-20T12:43:28.435036Z,stop,82.0,1018328163.0,"[{'translated_term': 'Kāyāṃ Sīkṣaṇaśāstra', 'translation_rationale': 'Kāyāṃ: ti, ""digital"" nuun; siikṣaṇaśāstra: ""humanities"" nuun, naanii aayaayaa, ""study of human knowledge and culture"".'}]",80742875.0,llama3.1,153.0,394647042.0,1515563167.0,Kāyāṃ Sīkṣaṇaśāstra,,,2026-04-20 07:43:28,True,,True,,True,,False,You are a Digital Humanities scholar who speaks many languages.,"You are a native Yangben speaker and translation expert. Translate 'Digital Humanities' into Yangben (ISO code: yav).

	Please provide your rationale (explanation) in Yangben, not English. Unless you have a strong reason to use English (such as when Yangben is English), your rationale should be in Yangben to demonstrate your deep understanding of the language and the term. 

	IMPORTANT: Return ONLY valid JSON with no other text. Use this exact format (with explanation in Yangben):
	{'translated_term': 'the translation in Yangben', 'translation_rationale': 'your explanation in Yangben'}","Kāyāṃ: ti, ""digital"" nuun; siikṣaṇaśāstra: ""humanities"" nuun, naanii aayaayaa, ""study of human knowledge and culture"".",,,Niger-Kordofanian languages
yap,Yapese,Digital Humanities,Meri Ngitmau Tewang,"{'translated_term': 'Meri Ngitmau Tewang', 'translation_rationale': 'Ngi meri ngitmau tewang eb ngkawar ngitmakai, ebu eb ngutiu, eb ngusauu.'} 

Explanation: ""Meri"" means ""science"" or ""knowledge,"" which fits with the concept of humanities. ""Ngitmau"" is a Yapese word that roughly translates to ""study of"" or "" investigation into."" ""Tewang"" refers to people's thoughts, ideas, and culture. The phrase suggests a pursuit of understanding human culture through digital means.",2026-04-20T12:43:24.888223Z,stop,133.0,1751377005.0,"[{'translated_term': 'Meri Ngitmau Tewang', 'translation_rationale': 'Ngi meri ngitmau tewang eb ngkawar ngitmakai, ebu eb ngutiu, eb ngusauu.'}]",77405125.0,llama3.1,152.0,380695209.0,2246928292.0,Meri Ngitmau Tewang,,,2026-04-20 07:43:24,True,,True,,True,,False,You are a Digital Humanities scholar who speaks many languages.,"You are a native Yapese speaker and translation expert. Translate 'Digital Humanities' into Yapese (ISO code: yap).

	Please provide your rationale (explanation) in Yapese, not English. Unless you have a strong reason to use English (such as when Yapese is English), your rationale should be in Yapese to demonstrate your deep understanding of the language and the term. 

	IMPORTANT: Return ONLY valid JSON with no other text. Use this exact format (with explanation in Yapese):
	{'translated_term': 'the translation in Yapese', 'translation_rationale': 'your explanation in Yapese'}","Ngi meri ngitmau tewang eb ngkawar ngitmakai, ebu eb ngutiu, eb ngusauu.",,,Austronesian languages
yao,Yao,Digital Humanities,,"{
  'translated_term': 'Tiwai waji ai',
  'translation_rationale': 'Tiwa' - 'digital' na 'waji ai' - 'humanities'. Tiwa ni tukio linalofanywa kwenye kompyuta, wakati waji ai ni sayansi ya binadamu. Ni masharti yanayofanana na matumizi ya teknolojia na kubuni habari.'
}",2026-04-20T12:43:20.61375Z,stop,95.0,1226912500.0,[],80818667.0,llama3.1,145.0,373230834.0,1707547917.0,,,,2026-04-20 07:43:20,True,,True,,True,,False,You are a Digital Humanities scholar who speaks many languages.,"You are a native Yao speaker and translation expert. Translate 'Digital Humanities' into Yao (ISO code: yao).

	Please provide your rationale (explanation) in Yao, not English. Unless you have a strong reason to use English (such as when Yao is English), your rationale should be in Yao to demonstrate your deep understanding of the language and the term. 

	IMPORTANT: Return ONLY valid JSON with no other text. Use this exact format (with explanation in Yao):
	{'translated_term': 'the translation in Yao', 'translation_rationale': 'your explanation in Yao'}",,,,Niger-Kordofanian languages
