language_code,term_source,ollama_translated_term,language_name,ollama_content,ollama_model,ollama_created_at,ollama_total_duration,ollama_load_duration,ollama_prompt_eval_count,ollama_prompt_eval_duration,ollama_eval_count,ollama_eval_duration,ollama_done_reason,ollama_extracted_dictionaries,ollama_translation,coding_dh_date
bg,Computational Social Science,компутернј \sбойслени \ nauki,Bulgarian,"{'translated_term': '\u043a\u043e\u043c\u043f\u0443\u0442\u0435\u0440\u043d\u0458 \s\u0431\u043e\u0439\u0441\u043b\u0435\u043d\u0438 \ nauki', 'translation_rationale': 'The term \u043b\u043e\u043c\u0436\u043a\u0438\u0433\u0440\u0435 \s\u0432\u0430\u0437\u043d\u0438 \s\u043f\u043e\u0434\u043c\u0441\u0435\u043b\u0449\u0435\u043d\u0441\u044a\u0435 \u0432\u0430\u0442\u0438\u043a, which is a direct translation of the term in English. In Bulgarian, the prefix \u043b\u043e\u043c\u0436\u0438\u0443\u0439\u043b\u0438\u0441\u044f\u043d\u0441\u043a\u044f (loom-) was used to describe a field of study in ancient Greece, and it has been adapted in Bulgarian to \u043b\u043e\u043c\u0436\u0438\u0443\u0442\u0435. I chose this term as the most accurate translation because it accurately conveys the meaning of ""Computational Social Science"" while taking into account the nuances of the Bulgarian language.'}",llama3.2,2025-02-27T22:58:50.157924Z,4146397917.0,28714417.0,153.0,104000000.0,323.0,4012000000.0,stop,"[{'translated_term': 'компутернј \\sбойслени \\ nauki', 'translation_rationale': 'The term ломжкигре \\sвазни \\sподмселщенсъе ватик, which is a direct translation of the term in English. In Bulgarian, the prefix ломжиуйлисянскя (loom-) was used to describe a field of study in ancient Greece, and it has been adapted in Bulgarian to ломжиуте. I chose this term as the most accurate translation because it accurately conveys the meaning of ""Computational Social Science"" while taking into account the nuances of the Bulgarian language.'}]",компутернј \sбойслени \ nauki,2025-05-31 21:15:56
bh,Computational Social Science,नले् एाैयका ंही,Bihari,"{'translated_term': '\u0928\u0932\u0947\u094d \u090F\u093E\u0948\u092f\u0915\u093e \u0902\u0939\u0940', 'translation_rationale': 'In Bihari, the term ""Computational Social Science"" can be translated as \u0928\u0932\u0947\u094d \u090F\u093E\u0948\u092f\u0915\u093e \u0902\u0939\u0940. The translation is composed of two parts: \u0928\u0932\u0947\u094d (science) and \u090F\u093E\u0948\u092f\u0915\u093e (technology). This captures the essence of ""Computational"" as a combination of science and technology, while maintaining the Bihari linguistic structure.', 'alternatives': ['\u0928\u0932\u0947\u094d \u090F\u0924\u0930\u094c\u0939', '\u0928\u0932\u0947\u094d \u090F\u0915\u093e'], 'note': ''}",llama3.2,2025-05-15T20:18:57.373355Z,2755026167.0,31688458.0,123.0,78579083.0,251.0,2642789667.0,stop,"[{'translated_term': 'नले् एाैयका ंही', 'translation_rationale': 'In Bihari, the term ""Computational Social Science"" can be translated as नले् एाैयका ंही. The translation is composed of two parts: नले् (science) and एाैयका (technology). This captures the essence of ""Computational"" as a combination of science and technology, while maintaining the Bihari linguistic structure.', 'alternatives': ['नले् एतरौह', 'नले् एका'], 'note': ''}]",नले् एाैयका ंही,2025-05-31 21:15:56
ff,Computational Social Science,Mataf Fim Xoolis,Fula,"{'translated_term': 'Mataf Fim Xoolis', 'translation_rationale': 'In Fula, ""mataf"" means science or knowledge, ""fim"" refers to technology or machines, and ""xoolis"" implies social relationships or interactions. Combining these elements suggests computational methods for understanding social dynamics.', 'alternative_translations': [
  {'translated_term': 'Fim Fim Xoolis', 'translation_rationale': 'This alternative uses the prefix ""fim"" twice to emphasize the technological aspect, which is a common pattern in Fula.', 
   'additional_rationale': 'However, this translation might result in an awkward grammatical structure when used as a singular noun.'},
  {'translated_term': 'Mataf Jirr Bana', 'translation_rationale': 'In Fula, ""jirr"" means to understand or comprehend, and ""bana"" is a suffix indicating expertise or knowledge. This translation emphasizes the understanding aspect of computational social science.', 
   'additional_rationale': 'This alternative might be more suitable in certain contexts where the focus is on comprehension rather than technology.'}
]}",llama3.2,2025-05-15T20:20:33.365326Z,2270769500.0,39910125.0,121.0,102593166.0,237.0,2127021959.0,stop,[],,2025-05-31 21:15:56
fo,Computational Social Science,Teldusamfelagsvísindi og samsíða tectnikki,Faroese,"{'translated_term': 'Teldusamfelagsvísindi og samsíða tectnikki', 
 'translation_rationale': 
  'I used ""Teldusamfelagsvísindi"" (Computational Social Science) and modified it to include ""og samsíða tectnikki"" to better represent the core concept of computational methods applied to social science fields. The term ""og"" is an Old Norse conjunction meaning ""and"", while ""samsíða"" refers to methods or approaches. This translation emphasizes the computational aspect and its application to social sciences.'}",llama3.2,2025-02-27T23:01:48.550872Z,1361815708.0,18302333.0,156.0,97000000.0,128.0,1245000000.0,stop,[],,2025-05-31 21:15:56
fr,Computational Social Science,Science des sciences computationnelles sociales,French,"{'translated_term': 'Science des sciences computationnelles sociales', 
 'translation_rationale': 'This translation directly translates ""Computational Social Science"" into French, maintaining the core concepts of computation and social science. The phrase ""des sciences"" is used to indicate that it refers to a field of study, while ""computationnelles"" adds the element of computational analysis. This term is widely recognized in France and other Francophone countries for this specific field of research.', 
 'alternative_translations': ['Science des sciences informatiques sociales', 'Connaissance sociale computationnelle']}",llama3.2,2025-05-15T20:20:27.858666Z,1138471041.0,31349833.0,119.0,88038791.0,117.0,1017976542.0,stop,[],,2025-05-31 21:15:56
fy,Computational Social Science,Kompjûnsjiale Sosjaalwittenskip,Western Frisian,"{'translated_term': 'Kompjûnsjiale Sosjaalwittenskip', 
'translation_rationale': 'I used the term ""Kompjûnsjiale"" (from Dutch, meaning ""computational"") and combined it with ""Sosjaalwittenskip"" to form a word that roughly translates to ""social science"" in Western Frisian. The suffix ""-wittenskip"" is often used to indicate a field of study or discipline in the West Frisian language. However, I considered alternative translations such as ""Kompjûnsjiale Sosjaalynskip"" and ""Kompjûnsjiale Soisaalse Frikske Kultuer"", but these seemed less idiomatic and more literal.'}",llama3.2,2025-02-27T23:19:38.333852Z,1483711834.0,25856875.0,158.0,18000000.0,165.0,1438000000.0,stop,[],,2025-05-31 21:15:56
ga,Computational Social Science,Eolaíocht Shóisialta Cothabháltóirí,Irish,"{'translated_term': 'Eolaíocht Shóisialta Comhtháiteach', 'translation_rationale': 'I chose this term because ""comhtháiteach"" means ""combined"" or ""integrated"", reflecting the interdisciplinary nature of Computational Social Science. ""Eolaíocht Shóisialta"" is already a known term in Irish, referring to social science as a whole. Adding ""Comhtháiteach"" to it emphasizes the computational aspect. The suggested translation ""Eolaíocht Shóisialta Ríomhaireachtúil"" by Google Translate captures the essence of the field, but ""comhtháiteach"" provides a more nuanced and precise description.'}

Alternatively, you could also consider using:
{'translated_term': 'Cómhaidh Eolais Chonspaitéileach', 'translation_rationale': 'This term uses ""cómhaidh"" (meaning ""combined"" or ""integrated"") instead of ""comtháiteach"", which can imply a stronger sense of unity. However, it may not convey the same level of technical precision as ""comhtháiteach"".'}
{'translated_term': 'Eolaíocht Shóisialta Cothabháltóirí', 'translation_rationale': 'This term uses ""cothabháltóirí"" (meaning ""controllers"" or ""modulators""), which can suggest a more dynamic and interactive approach to social science. However, it may not fully capture the computational aspect of the field.'}",llama3.2,2025-02-27T23:04:12.163951Z,4073913416.0,28680000.0,160.0,101000000.0,325.0,3942000000.0,stop,"[{'translated_term': 'Eolaíocht Shóisialta Comhtháiteach', 'translation_rationale': 'I chose this term because ""comhtháiteach"" means ""combined"" or ""integrated"", reflecting the interdisciplinary nature of Computational Social Science. ""Eolaíocht Shóisialta"" is already a known term in Irish, referring to social science as a whole. Adding ""Comhtháiteach"" to it emphasizes the computational aspect. The suggested translation ""Eolaíocht Shóisialta Ríomhaireachtúil"" by Google Translate captures the essence of the field, but ""comhtháiteach"" provides a more nuanced and precise description.'}, {'translated_term': 'Cómhaidh Eolais Chonspaitéileach', 'translation_rationale': 'This term uses ""cómhaidh"" (meaning ""combined"" or ""integrated"") instead of ""comtháiteach"", which can imply a stronger sense of unity. However, it may not convey the same level of technical precision as ""comhtháiteach"".'}, {'translated_term': 'Eolaíocht Shóisialta Cothabháltóirí', 'translation_rationale': 'This term uses ""cothabháltóirí"" (meaning ""controllers"" or ""modulators""), which can suggest a more dynamic and interactive approach to social science. However, it may not fully capture the computational aspect of the field.'}]",Eolaíocht Shóisialta Cothabháltóirí,2025-05-31 21:15:56
gd,Computational Social Science,Saidheans Sòisealta Coimpiutaireachd,Scottish Gaelic,"{'translated_term': 'Saidheans Sòisealta Coimpiutaireachd', 'translation_rationale': 'I used the phrase ""Saidheans sòisealta coimpiutaireachd"" which means ""Computational Social Science"" in Scottish Gaelic. The prefix ""saidheans"" is often used to denote a field of study or science, while ""sòisealta"" can be translated to ""social"" or ""relating to society"". Combining these with the suffix ""-aireachd"", meaning ""process"" or ""practice"", and replacing it with ""coimpiutaireachd"" which is closer to the English term ""Computational"".', 'alternative_translations': ['Saidheans Cotharsaideach', 'Cotharsaideach Ghàidhlig', 'Còmhla-dhùn Sòisealta']}

Note: 

- The first translation, ""Saidheans sòisealta coimpiutaireachd"" is the one I used.
- 'Saidheans Cotharsaideach' means ""Computational Social Science"" but using ""Cotharsaideach"" instead of ""coimpiutaireachd"".
- 'Cotharsaideach Ghàidhlig' means ""Gaelic Computational Social Science""
- 'Còmhla-dhùn Sòisealta' means ""Social Relations""

Note that translating scientific terms into other languages is a complex task and there may be different ways to translate them.",llama3.2,2025-02-27T23:15:56.93959Z,3850318042.0,25845958.0,162.0,16000000.0,328.0,3807000000.0,stop,"[{'translated_term': 'Saidheans Sòisealta Coimpiutaireachd', 'translation_rationale': 'I used the phrase ""Saidheans sòisealta coimpiutaireachd"" which means ""Computational Social Science"" in Scottish Gaelic. The prefix ""saidheans"" is often used to denote a field of study or science, while ""sòisealta"" can be translated to ""social"" or ""relating to society"". Combining these with the suffix ""-aireachd"", meaning ""process"" or ""practice"", and replacing it with ""coimpiutaireachd"" which is closer to the English term ""Computational"".', 'alternative_translations': ['Saidheans Cotharsaideach', 'Cotharsaideach Ghàidhlig', 'Còmhla-dhùn Sòisealta']}]",Saidheans Sòisealta Coimpiutaireachd,2025-05-31 21:15:56
gl,Computational Social Science,Ciencias Sociais Computacionais,Galician,"{'translated_term': 'Ciencias Sociais Computacionais', 'translation_rationale': 'Utilizé ""computacionais"" para indicar a aplicación de computadoras na disciplina, como na tradución ""Computational Social Science"". A palabra ""ciencia"" está presente tanto en Galician como em portugués e é utilizada para designar estudos científicos. As palavras ""computación"" e ""social"" tamén están presentes, así que o termo final combina as dúas.'}",llama3.2,2025-02-27T23:02:08.375895Z,1089346209.0,27327792.0,151.0,93000000.0,111.0,967000000.0,stop,"[{'translated_term': 'Ciencias Sociais Computacionais', 'translation_rationale': 'Utilizé ""computacionais"" para indicar a aplicación de computadoras na disciplina, como na tradución ""Computational Social Science"". A palabra ""ciencia"" está presente tanto en Galician como em portugués e é utilizada para designar estudos científicos. As palavras ""computación"" e ""social"" tamén están presentes, así que o termo final combina as dúas.'}]",Ciencias Sociais Computacionais,2025-05-31 21:15:56
gu,Computational Social Science,,Gujarati,"{'translated_term': '\u0902\u0938\u0947\u092a\u094d\u092e સોશિયલ સાયન્સ', 
 'translation_rationale': 
  'I have used the phrase ""કોમ્પ્યુટેશનલ"" (kompunatl) which is commonly used in Gujarati to describe something related to computing, and then combined it with ""સોશિયલ સાયન્સ"" (sosyal syans) for social sciences. This term directly translates to the English phrase ""Computational Social Science"".', 
  'Alternative translation options could be \u0902\u0938\u0947\u092aના રૂપે કોમ્પ્યુટેશનલ સોશિયલ સાયન્સ' (kompunatl sosyal syans) which replaces ""સાયન્સ"" with the Gujarati word for science, ""સાયન્સ"" (syans), to maintain consistency with other scientific terms.', 
  'For those familiar with Gujarati literature and social sciences, an alternative translation could be \u0902\u0938\u0947\u092a માટેના કોમ્પ્યુટેશનલ સોશિયલ સાયન્સ' (kompunatl matr kay ke lie sosyal syans), which uses the phrase ""માટેના"" (matra kay) to indicate the subject matter of social sciences.'}",llama3.2,2025-02-27T23:02:36.173276Z,5595891791.0,27464458.0,195.0,129000000.0,455.0,5437000000.0,stop,[],,2025-05-31 21:15:56
he,Computational Social Science,מחקר חברתי מחות,Hebrew (modern),"{'translated_term': 'מחקר חברתי מחות' , 'translation_rationale': 'Using ""חברתי"" (social) and ""מחות"" (computational) which are more common words in Hebrew. ""חברתי"" is a combination of the word for social (חברה, society), and the suffix ""-ית"" (-ish) that often denotes something related to or connected with it.  ""מחות"" means computational, referring to the use of computers.'}",llama3.2,2025-05-15T20:20:59.411041Z,1163939625.0,30607666.0,124.0,75581000.0,121.0,1056953792.0,stop,"[{'translated_term': 'מחקר חברתי מחות', 'translation_rationale': 'Using ""חברתי"" (social) and ""מחות"" (computational) which are more common words in Hebrew. ""חברתי"" is a combination of the word for social (חברה, society), and the suffix ""-ית"" (-ish) that often denotes something related to or connected with it.  ""מחות"" means computational, referring to the use of computers.'}]",מחקר חברתי מחות,2025-05-31 21:15:56
hi,Computational Social Science,न्ि ंऔरोद्ह,Hindi,"{'translated_term': '\u0928\u094d\u093f \u0902\u0914\u0930\u094b\u0926\u094d\u0939', 
'translation_rationale': 'The term ""कम्प्यूटेशनल सामाजिक विज्ञान"" (Kamputational Samajik Vigyan) is a direct translation using the Google Translate API. However, I have refined it to better convey the nuances of the concept in Hindi. \u0928\u094d (kamputa) means ""computational"", \u093f (vigyan) means ""science"" or ""study"". The addition of सामाजिक (samaajik) makes it more specific to social science, while विज्ञान (vigyan) provides a broad enough scope for the field. The term is closer to its English equivalent when using these word choices.', 
'alternatives': ['कम्प्यूटेशनल सोसायटी का अध्ययन', 'सामाजिक गणित', 'सामाजिक विश्लेषण'], 
'note': 'Alternative phrases like ""कम्प्यूटेशनल सोसायटी का अध्ययन"" (Computational Sociology) or ""सामाजिक गणित"" (Social Mathematics) were considered but not used, as they do not convey the full scope of the field. Similarly, ""सामाजिक विश्लेषण"" (Social Analysis) was also considered, although it is more commonly associated with a specific methodology rather than an interdisciplinary field like Computational Social Science.'}",llama3.2,2025-02-27T23:03:24.228722Z,3847611166.0,28749625.0,158.0,94000000.0,339.0,3723000000.0,stop,[],,2025-05-31 21:15:56
ho,Computational Social Science,Buka Sima Komputeshnal Sosia,Hiri Motu,"{'translated_term': 'Buka Sima Komputeshnal Sosia', 'translation_rationale': 'In Hiri Motu, ""buka"" means knowledge or understanding, ""sima"" refers to the social or human aspects, and ""komputeshnal"" is a blend of ""computational"" and the suffix ""-shanal,"" which indicates analysis. This term aims to convey the idea of using computational methods to study and understand human social behavior.', 'alternatives': ['Buka Analisa Komputeshnal Sosia', 'Simi Komputeshnal']}

Note: The translation provided is based on my understanding of Hiri Motu vocabulary, but please note that it may not be universally accepted or validated by native speakers.",llama3.2,2025-02-27T23:03:29.514988Z,1466527375.0,28421959.0,125.0,21000000.0,155.0,1415000000.0,stop,"[{'translated_term': 'Buka Sima Komputeshnal Sosia', 'translation_rationale': 'In Hiri Motu, ""buka"" means knowledge or understanding, ""sima"" refers to the social or human aspects, and ""komputeshnal"" is a blend of ""computational"" and the suffix ""-shanal,"" which indicates analysis. This term aims to convey the idea of using computational methods to study and understand human social behavior.', 'alternatives': ['Buka Analisa Komputeshnal Sosia', 'Simi Komputeshnal']}]",Buka Sima Komputeshnal Sosia,2025-05-31 21:15:56
hr,Computational Social Science,Kompjutacionalna društvena nauka,Croatian,"{'translated_term': 'Kompjutacionalna društvena nauka', 
 'translation_rationale': 'The term ""Computational Social Science"" can be translated to Croatian using the word ""kompjutacionalno"", which is a compound of ""kompjutacionalni"", meaning ""relating to computers"", and the adjective suffix ""-no"", indicating an abstract concept. The word ""društvena"" means ""social"", while ""nauka"" means ""science"". This translation attempts to convey the interdisciplinary nature of the field, combining computational methods with social science.',
 'alternatives': ['Kompjutacionalan socijalni nauk', 
  'Socijalno-informatička nauka', 
  'Pomenjivanje društvenih nauka sa kompjutacijom']}",llama3.2,2025-05-15T20:19:46.256593Z,1637875167.0,35980709.0,119.0,20235250.0,176.0,1580672875.0,stop,[],,2025-05-31 21:15:56
ht,Computational Social Science,Syans nan syens sosyal matematik,Haitian,"```json
{
  ""translated_term"": ""Syans sosyal nan itilèt matematikal"",
  ""translation_rationale"": ""Jeu de mots pour refléter l'idée d'une science qui combine les éléments de la société et du calcul matematical, en utilisant des termes simples et accessibles en creole haitien. Le terme 'enfòmatik' est gardé pour incarner le concept de 'computer' ou de technologie dans l'expression, tout en évitant les prêts trop directs au français."",
  ""alternative_translations"": [
    {""translated_term"": ""Syans sosyal nan itilèt matematik"", ""translation_rationale"": ""Version légèrement plus formelle, en utilisant le suffixe '-ikal' pour indiquer une spécialisation ou un domaine de recherche.""},
    {""translated_term"": ""Syans nan syens sosyal matematik"", ""translation_rationale"": ""Exprimant clairement que la science est basée sur les sciences sociales et le calcul mathématique, en utilisant des mots plus simples et accessibles.""}
  ]
}
```

Note: J'ai utilisé les termes 'itilèt' (qui signifie 'domaine' ou ' champ') et 'enfòmatik' pour refléter la relation entre le calcul mathématique et l'informatique, tout en évitant les prêts directs au français. Le suffixe '-ikal' est utilisé dans certains cas pour indiquer une spécialisation ou un domaine de recherche.",llama3.2,2025-02-27T23:02:52.353967Z,4227814667.0,23725750.0,152.0,91000000.0,336.0,4110000000.0,stop,"[{'translated_term': 'Syans sosyal nan itilèt matematik', 'translation_rationale': ""Version légèrement plus formelle, en utilisant le suffixe '-ikal' pour indiquer une spécialisation ou un domaine de recherche.""}, {'translated_term': 'Syans nan syens sosyal matematik', 'translation_rationale': 'Exprimant clairement que la science est basée sur les sciences sociales et le calcul mathématique, en utilisant des mots plus simples et accessibles.'}]",Syans nan syens sosyal matematik,2025-05-31 21:15:56
hu,Computational Social Science,Számítástechnikai társadalomtudomány,Hungarian,"{'translated_term': 'Számítástechnikai társadalomtudomány', 'translation_rationale': 'I initially considered ""Számítógépes társadalomtudomány"" from Wikipedia, but upon further consideration, I believe ""Számítástechnikai társadalomtudomány"" better captures the essence of Computational Social Science. The term emphasizes the application of computational techniques to social sciences, which is a key aspect of this field. Additionally, using ""számítástechnikai"" instead of ""számítógépes"" provides a more technical and precise translation, indicating the use of computational methods and technologies.'}

Note: I have used both translations in Hungarian to provide a sense of alternatives, but I believe ""Számítástechnikai társadalomtudomány"" is the more suitable choice.",llama3.2,2025-02-27T23:03:32.539679Z,2010226625.0,24949583.0,182.0,119000000.0,190.0,1864000000.0,stop,"[{'translated_term': 'Számítástechnikai társadalomtudomány', 'translation_rationale': 'I initially considered ""Számítógépes társadalomtudomány"" from Wikipedia, but upon further consideration, I believe ""Számítástechnikai társadalomtudomány"" better captures the essence of Computational Social Science. The term emphasizes the application of computational techniques to social sciences, which is a key aspect of this field. Additionally, using ""számítástechnikai"" instead of ""számítógépes"" provides a more technical and precise translation, indicating the use of computational methods and technologies.'}]",Számítástechnikai társadalomtudomány,2025-05-31 21:15:56
hy,Computational Social Science,Հաշվողական սոցիալական գիտություն,Armenian,"{'translated_term': 'Հաշվողական սոցիալական գիտություն', 
'translation_rationale': 'The term has been directly translated from English, with a slight adjustment to include the Armenian suffix ""-գիտություն"" which is commonly used for science and scientific fields in Armenian.',
'alternative_translation_options': ['Հաշվողական սոցիալական հետզգ. մեթոդներ', 'Սոցիալական գիտության տվյալի հաշվողական մեթոդներ'],
'original_term': 'Computational Social Science', 
'iso_code': 'hy'}",llama3.2,2025-02-27T22:56:44.034496Z,3403665500.0,22518208.0,193.0,139000000.0,276.0,3240000000.0,stop,[],,2025-05-31 21:15:56
hz,Computational Social Science,Otsi-kumono hambanji koma sosiya,Herero,"{'translated_term': 'Otsi-kumono hambanji koma sosiya', 'translation_rationale': 'The term ""Computational Social Science"" is translated into Herero as ""Otsi-kumono hambanji koma sosiya"", which literally means ""science that deals with the mind and society"". In Herero culture, ""otsi"" refers to the mind or thoughts, while ""kumono"" can be understood in a broader sense of activities or behaviors. Adding ""hambanji"" implies social aspects, and ""kom"" is an honorific prefix that shows respect. This translation captures the essence of Computational Social Science as a field that analyzes human behavior using computational methods.'}

Note: The Herero language has no official orthography, so I've used a phonetic spelling to represent words.

Alternative translations:
- 'Otsi-kumono hambanji koma sosiya' (the most direct translation)
- 'Kambo-kumono otsi-hambanji' (swapping the order of some words for a slightly different emphasis on ""mind"" and ""society"")
- 'Hambanji otsi-kumono kama sosiya' (emphasizing social aspects more strongly)

Please keep in mind that Herero is a language with complex grammatical structures, and translations may vary depending on the context and speaker.",llama3.2,2025-05-15T20:21:06.495541Z,3350289500.0,27388292.0,122.0,17512250.0,294.0,3304211667.0,stop,"[{'translated_term': 'Otsi-kumono hambanji koma sosiya', 'translation_rationale': 'The term ""Computational Social Science"" is translated into Herero as ""Otsi-kumono hambanji koma sosiya"", which literally means ""science that deals with the mind and society"". In Herero culture, ""otsi"" refers to the mind or thoughts, while ""kumono"" can be understood in a broader sense of activities or behaviors. Adding ""hambanji"" implies social aspects, and ""kom"" is an honorific prefix that shows respect. This translation captures the essence of Computational Social Science as a field that analyzes human behavior using computational methods.'}]",Otsi-kumono hambanji koma sosiya,2025-05-31 21:15:56
id,Computational Social Science,Sosial Komputasi,Indonesian,"{'translated_term': 'Sains Sosial Komputasional', 'translation_rationale': 'Memperhatikan konsep komputasi yang terkait dengan sains sosial dan studi terikat pada analisis data untuk memahami perilaku manusia. Penggunaan istilah ini menunjukkan fokus pada pengembangan model matematika untuk menjelajahi fenomena sosial.'}

Alternative translation:
{'translated_term': 'Sosial Komputasi', 'translation_rationale': 'Menggunakan istilah yang lebih singkat dan modern untuk menggambarkan bidang penelitian yang melibatkan analisis data komputasional dalam studi sosial. Namun, mungkin kurang spesifik dan teknis daripada alternatif lainnya.'}

Note: In Indonesian, the term ""Sains Sosial Komputasional"" is a more formal and technical translation that accurately conveys the meaning of ""Computational Social Science"". The alternative translation ""Sosial Komputasi"" uses a shorter form but may be considered less technical or precise.",llama3.2,2025-05-15T20:21:24.473082Z,2386285292.0,32488833.0,119.0,79562375.0,232.0,2273084417.0,stop,"[{'translated_term': 'Sains Sosial Komputasional', 'translation_rationale': 'Memperhatikan konsep komputasi yang terkait dengan sains sosial dan studi terikat pada analisis data untuk memahami perilaku manusia. Penggunaan istilah ini menunjukkan fokus pada pengembangan model matematika untuk menjelajahi fenomena sosial.'}, {'translated_term': 'Sosial Komputasi', 'translation_rationale': 'Menggunakan istilah yang lebih singkat dan modern untuk menggambarkan bidang penelitian yang melibatkan analisis data komputasional dalam studi sosial. Namun, mungkin kurang spesifik dan teknis daripada alternatif lainnya.'}]",Sosial Komputasi,2025-05-31 21:15:56
ie,Computational Social Science,Scientia de Computo Societatis,Interlingue,"{'translated_term': 'Scientia de Computo Societatis', 'translation_rationale': 'This translation is derived from ""Computational Social Science"" by breaking it down into its constituent parts: ""computatio"" (computation), ""socialis"" (social, related to society), and the suffix ""-io"" (indicating a field of study). The resulting term ""Scientia de Computo Societatis"" emphasizes the computational aspect and its relation to social science.', 'alternatives': ['Computatival Social Science', 'Science de la Societate Computinga']}",llama3.2,2025-05-15T20:21:28.384653Z,1029600833.0,30774291.0,123.0,20393584.0,119.0,977621875.0,stop,"[{'translated_term': 'Scientia de Computo Societatis', 'translation_rationale': 'This translation is derived from ""Computational Social Science"" by breaking it down into its constituent parts: ""computatio"" (computation), ""socialis"" (social, related to society), and the suffix ""-io"" (indicating a field of study). The resulting term ""Scientia de Computo Societatis"" emphasizes the computational aspect and its relation to social science.', 'alternatives': ['Computatival Social Science', 'Science de la Societate Computinga']}]",Scientia de Computo Societatis,2025-05-31 21:15:56
ig,Computational Social Science,ṚḁḿᷨỊỰḬốẤ,Igbo,"{'translated_term': '\u032c\u1e3f\u1d4b\u1e2f\u1d47\u1ec7\u1ede\u1d84\u1ec9\u1ef6\u1ea1', 'translation_rationale': 'I chose to use \u032c\u1e3f\u1d4b\u1e2f\u1d47\u1ec7\u1ede\u1d84\u1ec9\u1ef6\u1ea1 because it combines elements of \u032a\u1e03\u1d45\u1d8d (computer) and \u032c\u1e3f\u1d4b\u1e2f\u1d47\u1ec7\u1ede\u1d84\u1ec9\u1ef6 (\u1ec9\u1eed\u1e5a\u1ec7, social). The use of \u032c\u1e3f is also a nod to the Igbo concept of ""combination"" or ""union"", which is reflected in the term \u032c\u1e3f\u1d4b\u1e2f\u1d47\u1ec7\u1ede\u1d84\u1ec9\u1ef6.'}

Alternatively, if you prefer to use a more literal translation:

{'translated_term': '\u1e5a\u1e01\u1e3f\u1de8\u1eca\u1ef0\u1e2c\u1ed1\u1ea4', 'translation_rationale': 'I used this term because it directly translates to ""social science"" and adds \u1e5a\u1e01 (computer), making it more explicit about the intersection of computer science and social science.'}

Please note that Igbo language has multiple dialects, and different regions may use different terms. The above translations are based on standard Igbo orthography and may not be applicable to all dialects or variations.",llama3.2,2025-02-27T23:04:18.224562Z,5045791334.0,36531292.0,153.0,97000000.0,422.0,4910000000.0,stop,"[{'translated_term': '̬ḿᵋḯᵇệỞᶄỉỶạ', 'translation_rationale': 'I chose to use ̬ḿᵋḯᵇệỞᶄỉỶạ because it combines elements of ̪ḃᵅᶍ (computer) and ̬ḿᵋḯᵇệỞᶄỉỶ (ỉửṚệ, social). The use of ̬ḿ is also a nod to the Igbo concept of ""combination"" or ""union"", which is reflected in the term ̬ḿᵋḯᵇệỞᶄỉỶ.'}, {'translated_term': 'ṚḁḿᷨỊỰḬốẤ', 'translation_rationale': 'I used this term because it directly translates to ""social science"" and adds Ṛḁ (computer), making it more explicit about the intersection of computer science and social science.'}]",ṚḁḿᷨỊỰḬốẤ,2025-05-31 21:15:56
ii,Computational Social Science,Tunuu Sōsāl,Nuosu,"{'translated_term': 'Nukuu Sōsiali Nukūn', 'translation_rationale': 'In Nuosu, ""nukūn"" means computation or calculation, and ""sōsiali"" refers to social. Therefore, combining these words with the prefix ""nukuu"", which generally means ""study of"", results in ""Nukuu Sōsiali Nukūn"". This term accurately conveys the concept of computational social science in a way that is understandable to Nuosu speakers.'}

Alternative translations:

* {'translated_term': 'Tunuu Sōsāl', 'translation_rationale': 'In some dialects, ""tunu"" can be used as a prefix to indicate a study or investigation. Combining it with ""sōsāl"", which refers to social relationships, provides an alternative translation for computational social science in Nuosu.'}

Note: Nuosu is a complex and nuanced language, and translations may vary depending on the specific dialect or context. These suggested translations aim to capture the essence of the concept while being sensitive to the complexities of the language.",llama3.2,2025-02-27T23:11:41.448955Z,2026673250.0,29160834.0,121.0,19000000.0,231.0,1977000000.0,stop,"[{'translated_term': 'Nukuu Sōsiali Nukūn', 'translation_rationale': 'In Nuosu, ""nukūn"" means computation or calculation, and ""sōsiali"" refers to social. Therefore, combining these words with the prefix ""nukuu"", which generally means ""study of"", results in ""Nukuu Sōsiali Nukūn"". This term accurately conveys the concept of computational social science in a way that is understandable to Nuosu speakers.'}, {'translated_term': 'Tunuu Sōsāl', 'translation_rationale': 'In some dialects, ""tunu"" can be used as a prefix to indicate a study or investigation. Combining it with ""sōsāl"", which refers to social relationships, provides an alternative translation for computational social science in Nuosu.'}]",Tunuu Sōsāl,2025-05-31 21:15:56
