language_code,term_source,ollama_translated_term,language_name,ollama_content,ollama_model,ollama_created_at,ollama_total_duration,ollama_load_duration,ollama_prompt_eval_count,ollama_prompt_eval_duration,ollama_eval_count,ollama_eval_duration,ollama_done_reason,ollama_extracted_dictionaries,ollama_translation,coding_dh_date
gv,Public History,,Manx,"{'translated_term': 'Vashtey Chruinnagh', 
 'translation_rationale': 'I drew inspiration from the concept of ""vashtey"" meaning ""public"" or ""community"", and ""chruinnagh"" meaning ""concerning"" or ""regarding"". This term captures the idea of history being concerned with and relevant to the broader community. The suffix ""-aghh"" is added to indicate a field or discipline, similar to how we use the suffix in English (e.g., ""history"", ""anthropology"").', 
 'alternative_translation': 'Tashtey Pobblagh -> Vemley Chruinnagh' 
 'rationale_for_alternative': 'While I considered the Google Translate suggestion ""Tashtey Pobblagh"", which translates to ""public thing"" or ""public object"", I felt it was too narrow in scope. The revised term ""Vemley Chruinnagh"" better conveys the idea of history being a communal concern, encompassing the broader public and not just objects or things.'}",llama3.2,2025-02-27T22:45:23.97941Z,2219156166.0,26543250.0,150.0,85000000.0,221.0,2106000000.0,stop,[],,2025-05-31 21:15:56
ha,Public History,Gawo Tafiyarwa,Hausa,"{'translated_term': 'Gawo Tafiyarwa', 'translation_rationale': 'In Hausa, we can break down the term ""Public History"" into its components: Gawo (meaning ""public"" or ""open""), and Tafiyarwa (meaning ""research"" or ""study""). Combining these two words creates a translation that accurately conveys the concept of Public History. Alternative translations could include ""Tafiyarwa Gawo"" (emphasizing research) or ""Gawo Biyayya"" (using a more formal term for ""public""). However, ""Gawo Tafiyarwa"" is the most idiomatic and common translation in Hausa.'}",llama3.2,2025-05-15T20:10:13.324085Z,1435752459.0,35043042.0,118.0,91530875.0,147.0,1307933292.0,stop,"[{'translated_term': 'Gawo Tafiyarwa', 'translation_rationale': 'In Hausa, we can break down the term ""Public History"" into its components: Gawo (meaning ""public"" or ""open""), and Tafiyarwa (meaning ""research"" or ""study""). Combining these two words creates a translation that accurately conveys the concept of Public History. Alternative translations could include ""Tafiyarwa Gawo"" (emphasizing research) or ""Gawo Biyayya"" (using a more formal term for ""public""). However, ""Gawo Tafiyarwa"" is the most idiomatic and common translation in Hausa.'}]",Gawo Tafiyarwa,2025-05-31 21:15:56
he,Public History,ליבמן נםו אטל,Hebrew (modern),"{'translated_term': 'היסטוריה \u05dc\u05d4\u05de\u05d1\u05df \u05e0\u05dd\u05d5', 'translation_rationale': 'I have taken the Google Translate API suggestion ''\ud79c\ud79a\ud79f\ud79c \u05d0\u05d9\u05d4\u05dc\u05df'' and modified it to better fit the Hebrew language. The prefix ''\ud79c\ud79a\ud79f'' is a common way to form nouns in Hebrew, indicating ""public"" or ""common."" I have added the suffix ""\u05de\u05d1\u05df \u05e0\u05dd\u05d5"", which means ""history,"" and is consistent with the Wikipedia page suggestion. This translation aims to convey the concept of public history as a field that focuses on making history accessible and relevant to a broader audience.'}

Alternatively, you could also consider using:

{'translated_term': 'היסטוריה \u05dc\u05d4\u05df \u05e0\u05dd\u05d5', 'translation_rationale': 'A more literal translation of the Google Translate API suggestion, but it sounds a bit awkward in Hebrew.'}

{'translated_term': '\u05dc\u05d9\u05d1\u05de\u05df \u05e0\u05dd\u05d5 \u05d0\u05d8\u05dc', 'translation_rationale': 'This translation uses the prefix ""\u05dc\u05d9\ud79c"", which is a common way to form nouns in Hebrew, and adds the suffix ""\u05de\u05df \u05e0\u05dd\u05d5"" to convey the meaning of ""history."" The prefix ""\u05dc\u05d8\u05dc"" means ""public"" or ""common,"" which is a more explicit way to indicate the focus on public history.'}",llama3.2,2025-02-27T22:40:36.851754Z,5565236333.0,25990417.0,188.0,112000000.0,435.0,5426000000.0,stop,"[{'translated_term': 'היסטוריה להמבן נםו', 'translation_rationale': 'I have taken the Google Translate API suggestion 힜힚힟힜 איהלן and modified it to better fit the Hebrew language. The prefix 힜힚힟 is a common way to form nouns in Hebrew, indicating ""public"" or ""common."" I have added the suffix ""מבן נםו"", which means ""history,"" and is consistent with the Wikipedia page suggestion. This translation aims to convey the concept of public history as a field that focuses on making history accessible and relevant to a broader audience.'}, {'translated_term': 'היסטוריה להן נםו', 'translation_rationale': 'A more literal translation of the Google Translate API suggestion, but it sounds a bit awkward in Hebrew.'}, {'translated_term': 'ליבמן נםו אטל', 'translation_rationale': 'This translation uses the prefix ""לי힜"", which is a common way to form nouns in Hebrew, and adds the suffix ""מן נםו"" to convey the meaning of ""history."" The prefix ""לטל"" means ""public"" or ""common,"" which is a more explicit way to indicate the focus on public history.'}]",ליבמן נםו אטל,2025-05-31 21:15:56
hi,Public History,सार्वजनिक इतिहास (Sārvajnik Ithihās),Hindi,"{'translated_term': 'सार्वजनिक इतिहास (Sārvajnik Ithihās)', 'translation_rationale': 'This term translates ""Public History"" literally, using the Hindi words for public (सार्वजनिक, sārvajnik) and history (इतिहास, ithihās). The phrase is commonly used in English to refer to a field of study that focuses on making historical narratives accessible to a broader audience beyond academia.', 'alternative_translations': ['सामुदायिक इतिहास (Sāmudayik Ithihās)', 'जगनीत इतिहास (Jaganīt Ithihās)']}",llama3.2,2025-05-15T20:10:18.026171Z,1428084208.0,27019333.0,116.0,75110291.0,149.0,1325133375.0,stop,"[{'translated_term': 'सार्वजनिक इतिहास (Sārvajnik Ithihās)', 'translation_rationale': 'This term translates ""Public History"" literally, using the Hindi words for public (सार्वजनिक, sārvajnik) and history (इतिहास, ithihās). The phrase is commonly used in English to refer to a field of study that focuses on making historical narratives accessible to a broader audience beyond academia.', 'alternative_translations': ['सामुदायिक इतिहास (Sāmudayik Ithihās)', 'जगनीत इतिहास (Jaganīt Ithihās)']}]",सार्वजनिक इतिहास (Sārvajnik Ithihās),2025-05-31 21:15:56
ho,Public History,Kas_tolongi bilong istrikt bilong kasta,Hiri Motu,"{'translated_term': 'Kas_tolongi bilong istrikt bilong kasta', 'translation_rationala': 'In Hiri Motu, ""kas"" means ""public"", ""tolongi"" is a combination of ""tolo"" meaning ""to serve"" and the suffix ""-ngi"" used for collective nouns. Adding ""bilong istrikt"" to refer to history as a discipline and ""kasta"" to imply scope or area, we get a term that roughly translates to Public History. Alternative translation: ""Kas tolongi bilong sori"", where ""sori"" means ""story"", to emphasize the narrative aspect of public history.'}",llama3.2,2025-02-27T22:41:04.175216Z,1436506209.0,26863584.0,122.0,79000000.0,141.0,1329000000.0,stop,"[{'translated_term': 'Kas_tolongi bilong istrikt bilong kasta', 'translation_rationala': 'In Hiri Motu, ""kas"" means ""public"", ""tolongi"" is a combination of ""tolo"" meaning ""to serve"" and the suffix ""-ngi"" used for collective nouns. Adding ""bilong istrikt"" to refer to history as a discipline and ""kasta"" to imply scope or area, we get a term that roughly translates to Public History. Alternative translation: ""Kas tolongi bilong sori"", where ""sori"" means ""story"", to emphasize the narrative aspect of public history.'}]",Kas_tolongi bilong istrikt bilong kasta,2025-05-31 21:15:56
hr,Public History,Povijesna historija u javnim institucijama ili Povijest za javnost,Croatian,"{'translated_term': 'Povijesna historija u javnim institucijama ili Povijest za javnost', 
 'translation_rationale': 'U Hrvatskoj se obično koristi naziv ""povijest"" kako bi se opisala istraživanja u kojem historijski proces i kulture su objavljeni, ali posto je ovaj izraz rjeđe upotrijebjan, pa može se koristiti i prijevod ""povijesna historija"". Za ""javne institucije"" koriste se riječi ""instticije"" ili ""ustanove"", ali u ovoj kontekst je moguće koristiti i riječ ""institut"" kako bi se izrazio jednostavnije. Postoje još neki prijeviđenci koji upotrebevali su naziv ""povijesna historija za javno korisnjenje"", ali ovdje je predlogao jedan od oblikova koji je češki povjesničar Martin Čermak koristio u svom knjizi iz godine 1999.', 
 'alternatives': ['Povijest u javnosti', 'Znanstveni zapis', 'Public History u Hrvatskoj'] }",llama3.2,2025-05-15T20:09:18.076738Z,2781339167.0,46180042.0,116.0,117665333.0,293.0,2616575084.0,stop,[],,2025-05-31 21:15:56
ht,Public History,Istwa Piblik,Haitian,"{'translated_term': 'Istwa Piblik', 'translation_rationale': 'Using ""Istwa Piblik"" is a direct translation of the term ""Public History"", as ""istwa"" means history and ""piblik"" conveys the public aspect. However, considering the cultural context and nuances of Haitian language, I might refine it to ""Istwa Piblik Ayisyen"" (Haitian Public History) for a more specific and accurate translation. This is because in Haiti, there may be a stronger emphasis on the public history being produced specifically for or about the Haitian experience.'}

Note: 'Istwa' has multiple meanings depending on context. Here it's used to mean ""history"" (a common usage), but in some contexts 'istwa' can also mean 'story', 'narrative' or even 'family'.",llama3.2,2025-02-27T22:40:26.387336Z,1782582416.0,24949041.0,148.0,87000000.0,182.0,1669000000.0,stop,"[{'translated_term': 'Istwa Piblik', 'translation_rationale': 'Using ""Istwa Piblik"" is a direct translation of the term ""Public History"", as ""istwa"" means history and ""piblik"" conveys the public aspect. However, considering the cultural context and nuances of Haitian language, I might refine it to ""Istwa Piblik Ayisyen"" (Haitian Public History) for a more specific and accurate translation. This is because in Haiti, there may be a stronger emphasis on the public history being produced specifically for or about the Haitian experience.'}]",Istwa Piblik,2025-05-31 21:15:56
hu,Public History,társadalomtudomány,Hungarian,"{'translated_term': 'közélettörténet', 'translation_rationale': 'A ""Public History"" kifejezést a ""közélettörténet"" szavakkal lehet átdolgozni, amely az ellenkezője annak, ami a magyar nyelvterületen „történész”-nek nevezik. Ezért alkalmazhatók azoknak a történészeknek is, akik a közéleti eseményekkel és a társadalom általános megfigyelésével foglalkoznak. A ""közösség""-es, nézőpont-orientált módokon keresztül gyakorolták ezt a folyamatot.'}

Alternatively, you could use the term 'társadalomtudomány' to refer to Public History in Hungarian. This translation captures the social and relational aspects of public history, emphasizing its focus on understanding social relationships and dynamics.

{'translated_term': 'társadalomtudomány', 'translation_rationale': 'A ""Public History"" kifejezést a ""társadalomtudomány"" szavakkal lehet átdolgozni, mivel hangsúlyozza a társadalmi kapcsolatok és dinamika megfigyelésére irányuló működését.'}",llama3.2,2025-05-15T20:10:23.31999Z,4272398584.0,34567000.0,116.0,77162459.0,325.0,4159769000.0,stop,"[{'translated_term': 'közélettörténet', 'translation_rationale': 'A ""Public History"" kifejezést a ""közélettörténet"" szavakkal lehet átdolgozni, amely az ellenkezője annak, ami a magyar nyelvterületen „történész”-nek nevezik. Ezért alkalmazhatók azoknak a történészeknek is, akik a közéleti eseményekkel és a társadalom általános megfigyelésével foglalkoznak. A ""közösség""-es, nézőpont-orientált módokon keresztül gyakorolták ezt a folyamatot.'}, {'translated_term': 'társadalomtudomány', 'translation_rationale': 'A ""Public History"" kifejezést a ""társadalomtudomány"" szavakkal lehet átdolgozni, mivel hangsúlyozza a társadalmi kapcsolatok és dinamika megfigyelésére irányuló működését.'}]",társadalomtudomány,2025-05-31 21:15:56
hy,Public History,,Armenian,"{'translated_term': 'Հանրային պատմություն', 
 'translation_rationale': 'The suggested term is a direct translation of the English phrase ""Public History"" using Armenian prefixes and suffixes. The prefix ""Հանրային"" (hannraevin) means ""public"" or ""general"", while the suffix ""-պատմություն"" (-patmutyune) means ""history"". This translation is a literal equivalent of the English phrase, and it accurately conveys the meaning of Public History in Armenian. Alternatives could be ""Գեղհակ պատմություն"" (Ghelchak patmutyune), which means ""Story History"" or ""People's History"", emphasizing the communal aspect of Public History.',
 'notes': 'The Google Translate API suggestion was considered, but the literal translation is more accurate and clear in Armenian. The term Հանրային պատմություն is widely used in Armenia to refer to Public History.'}",llama3.2,2025-02-27T22:34:58.82782Z,3110150666.0,30003375.0,173.0,111000000.0,297.0,2967000000.0,stop,[],,2025-05-31 21:15:56
hz,Public History,Otjombungwa Ya Publiku,Herero,"{'translated_term': 'Otjombungwa Ya Publiku', 'translation_rationale': 'I used the Herero word ""otjombungwa"" which means ""storytelling"" or ""history-telling"", and combined it with the prefix ""publiku"" meaning ""public"" to convey the idea of public history. This translation aims to reflect the community-oriented aspect of public history in Herero culture, where storytelling is an integral part of communal memory and identity.', 'alternative_translations': ['Otjombungwa Ya Komuniti', 'Owuhara Otjombungwa', 'Herero Hikomedi']}",llama3.2,2025-02-27T22:40:55.621295Z,1403992083.0,29463458.0,119.0,18000000.0,135.0,1355000000.0,stop,"[{'translated_term': 'Otjombungwa Ya Publiku', 'translation_rationale': 'I used the Herero word ""otjombungwa"" which means ""storytelling"" or ""history-telling"", and combined it with the prefix ""publiku"" meaning ""public"" to convey the idea of public history. This translation aims to reflect the community-oriented aspect of public history in Herero culture, where storytelling is an integral part of communal memory and identity.', 'alternative_translations': ['Otjombungwa Ya Komuniti', 'Owuhara Otjombungwa', 'Herero Hikomedi']}]",Otjombungwa Ya Publiku,2025-05-31 21:15:56
ia,Public History,Historia de Accesso Publico,Interlingua,"{'translated_term': 'Historia Publica', 'translation_rationale': 'Public History refers to the study, interpretation, and preservation of historical events, artifacts, and sites that are accessible to the general public. The term ""Public"" in this context emphasizes the inclusive nature of history, making it a shared experience for diverse groups of people. In Interlingua, I used the adjective ""publica"" to convey this idea.'}
{'translated_term': 'Historia de Accesso Publico', 'translation_rationale': 'An alternative translation could be ""Historia de Accesso Publico"", which literally means ""Public History"". This term is more literal and straightforward in Interlingua, emphasizing the idea of history being accessible to the public. However, I prefer ""Historia Publica"" as it conveys a slightly different tone, suggesting that history is not just about accessibility, but also about its relevance and importance for society.'}",llama3.2,2025-05-15T20:10:26.177104Z,1835619042.0,34422042.0,120.0,91544084.0,191.0,1707539166.0,stop,"[{'translated_term': 'Historia Publica', 'translation_rationale': 'Public History refers to the study, interpretation, and preservation of historical events, artifacts, and sites that are accessible to the general public. The term ""Public"" in this context emphasizes the inclusive nature of history, making it a shared experience for diverse groups of people. In Interlingua, I used the adjective ""publica"" to convey this idea.'}, {'translated_term': 'Historia de Accesso Publico', 'translation_rationale': 'An alternative translation could be ""Historia de Accesso Publico"", which literally means ""Public History"". This term is more literal and straightforward in Interlingua, emphasizing the idea of history being accessible to the public. However, I prefer ""Historia Publica"" as it conveys a slightly different tone, suggesting that history is not just about accessibility, but also about its relevance and importance for society.'}]",Historia de Accesso Publico,2025-05-31 21:15:56
id,Public History,Sejarah Publik atau Sejarah Kepublican,Indonesian,"{'translated_term': 'Sejarah Publik atau Sejarah Kepublican', 'translation_rationale': 'Saya memilih menambahkan kata ""Kepublican"" untuk mencakup aspek yang lebih luas dari konsep sejarah publik, yang tidak hanya terkait dengan aspek publik tetapi juga dengan struktur dan sistem politik. Sementara itu, perlu diingat bahwa istilah ""Sejarah Publik"" sudah cukup umum digunakan dalam konteks bahasa Indonesia.'}",llama3.2,2025-02-27T22:41:25.350945Z,1113128250.0,24615583.0,158.0,171000000.0,113.0,916000000.0,stop,"[{'translated_term': 'Sejarah Publik atau Sejarah Kepublican', 'translation_rationale': 'Saya memilih menambahkan kata ""Kepublican"" untuk mencakup aspek yang lebih luas dari konsep sejarah publik, yang tidak hanya terkait dengan aspek publik tetapi juga dengan struktur dan sistem politik. Sementara itu, perlu diingat bahwa istilah ""Sejarah Publik"" sudah cukup umum digunakan dalam konteks bahasa Indonesia.'}]",Sejarah Publik atau Sejarah Kepublican,2025-05-31 21:15:56
ie,Public History,Public Historiographia,Interlingue,"{'translated_term': 'Historia Publica', 'translation_rationale': 'The term ""Public History"" implies a focus on the public and the collective, so the Interlingue translation ""Historia Publica"" conveys this idea. The use of the definite article ""la"" before ""historia"" is also common in Interlingue, which adds a sense of formality and universality to the term.'}

Alternatively, one could also suggest: {'translated_term': 'Public Historiographia', 'translation_rationale': 'This translation draws on the Latin roots of the English word ""history"", using the suffix ""-graphia"" to indicate a written or scholarly discipline. However, this option may be less familiar to Interlingue speakers, and therefore not as practical for everyday use.'}",llama3.2,2025-02-27T22:41:35.272965Z,1412406000.0,34407709.0,120.0,22000000.0,164.0,1354000000.0,stop,"[{'translated_term': 'Historia Publica', 'translation_rationale': 'The term ""Public History"" implies a focus on the public and the collective, so the Interlingue translation ""Historia Publica"" conveys this idea. The use of the definite article ""la"" before ""historia"" is also common in Interlingue, which adds a sense of formality and universality to the term.'}, {'translated_term': 'Public Historiographia', 'translation_rationale': 'This translation draws on the Latin roots of the English word ""history"", using the suffix ""-graphia"" to indicate a written or scholarly discipline. However, this option may be less familiar to Interlingue speakers, and therefore not as practical for everyday use.'}]",Public Historiographia,2025-05-31 21:15:56
ig,Public History,Ụzọ Ọha Nnọpụ,Igbo,"{'translated_term': 'Ụzọ Ọha Nnọpụ', 'translation_rationale': 'Using Igbo words, ""Ụzọ"" means history, ""Ọha"" refers to public or communal, and ""Nnọpụ"" is a compound word that conveys the idea of telling or narrating. Alternative translation: Akụkọ Ọha with a slight modification to better reflect the academic and discipline-specific nuances of Public History in Igbo culture.', 'translation_rationale_2': 'While Google Translate suggested ""Akụkọ Ọha"", which literally means ""public history"" but might be too straightforward. By adding ""Ụzọ"" as the prefix, we can convey a sense of historical narrative and storytelling, making the term more specific to Public History.'}",llama3.2,2025-02-27T22:41:45.221684Z,1797948708.0,25758000.0,149.0,106000000.0,171.0,1664000000.0,stop,"[{'translated_term': 'Ụzọ Ọha Nnọpụ', 'translation_rationale': 'Using Igbo words, ""Ụzọ"" means history, ""Ọha"" refers to public or communal, and ""Nnọpụ"" is a compound word that conveys the idea of telling or narrating. Alternative translation: Akụkọ Ọha with a slight modification to better reflect the academic and discipline-specific nuances of Public History in Igbo culture.', 'translation_rationale_2': 'While Google Translate suggested ""Akụkọ Ọha"", which literally means ""public history"" but might be too straightforward. By adding ""Ụzọ"" as the prefix, we can convey a sense of historical narrative and storytelling, making the term more specific to Public History.'}]",Ụzọ Ọha Nnọpụ,2025-05-31 21:15:56
ii,Public History,Kɛlɔŋ ʔətsɛ,Nuosu,"{'translated_term': 'Kɛlɔŋ ɖəp'ɛsɪ', 'translation_rationale': 'In Nuosu, ""Kɛlɔŋ"" means ""history"" and ""\ɛsɪ"" is a suffix used to indicate a field of study or expertise. This translation suggests that the term refers to the public aspect of history, emphasizing its application in various contexts beyond academic circles.'}

Alternative translations:

- {'translated_term': 'Kɛlɔŋ ʔətsɛ', 'translation_rationale': 'Using ""\ʔətsɛ"" instead of ""\ɛsɪ"" could imply a more specific connection to the public sphere, emphasizing its relevance and accessibility.'}

Note: Nuosu is a language with varying levels of documentation, so these translations may not be universally agreed upon. The provided translation reflects my best understanding based on available resources.",llama3.2,2025-05-15T20:13:20.335866Z,1879302666.0,40654208.0,118.0,21834375.0,198.0,1815421542.0,stop,"[{'translated_term': 'Kɛlɔŋ ʔətsɛ', 'translation_rationale': 'Using ""\\ʔətsɛ"" instead of ""\\ɛsɪ"" could imply a more specific connection to the public sphere, emphasizing its relevance and accessibility.'}]",Kɛlɔŋ ʔətsɛ,2025-05-31 21:15:56
ga,Public History,,Irish,"{'translated_term': 'Taighde um Stair Phoiblí', 
 'translation_rationale': 'I have taken the word ""stair"" (meaning path or way) and combined it with ""phóiblí"" (public), which is a common Irish adjective for describing something as belonging to the public. This translation aims to convey the idea of making history accessible to everyone. The suggested term ""Stair Phoiblí"" by Google Translate is already quite close, but I have opted for ""Taighde um Stair Phoiblí"" to emphasize the focus on education and research in public history.
 
 Alternative translation: ""Stair Chomhshíocháin"", which uses the word ""chomhshíocháin"" (comprehensive) to further stress the inclusive nature of public history.'}",llama3.2,2025-02-27T22:41:42.409048Z,1826151125.0,27885333.0,146.0,93000000.0,174.0,1702000000.0,stop,[],,2025-05-31 21:15:56
fo,Public History,Almannaráðsleikur,Faroese,"{'translated_term': 'Almannaráðsleikur', 'translation_rationale': 'I used ''Almannaráðsleikur'' which is a combination of ''Almenn'', meaning public or common, and ''ráðsleikur'', derived from the Old Norse word for history or narrative. This term is often used in Faroese to refer to historical research and public history.'}

Alternatively, I could suggest 'Søga á almennni', which is a more literal translation of ""Public History"". However, this phrase might sound less idiomatic in Faroese.

It's worth noting that the Google Translate API's suggestion, ''Almenn søga'', is indeed close to the desired term. In Faroese, ''søga'' means to research or search for something, and adding ''almanni'' (public) suggests a focus on public history. This phrase could be used as an alternative.

However, in both cases, I opted for a more nuanced translation that takes into account the nuances of the term ""Public History"" and its connotations in the English language.",llama3.2,2025-02-27T22:39:14.857625Z,2256585458.0,28401916.0,149.0,101000000.0,234.0,2125000000.0,stop,"[{'translated_term': 'Almannaráðsleikur', 'translation_rationale': 'I used Almannaráðsleikur which is a combination of Almenn, meaning public or common, and ráðsleikur, derived from the Old Norse word for history or narrative. This term is often used in Faroese to refer to historical research and public history.'}]",Almannaráðsleikur,2025-05-31 21:15:56
bo,Public History,ༀ༞༂ ༘༆༇༄,Tibetan,"{'translated_term': '\u0f00\u0f1e\u0f02 \u0f18\u0f06\u0f07\u0f04', 
 'translation_rationale': 'I translated ""Public History"" into Tibetan by combining the words ""\u0f00\u0f1e"" (སྐྱི) meaning ""public"" or ""open"", and ""\u0f02 \u0f06\u0f07 \u0f04"" (ལོ་རྒྱུས།) meaning ""history"" or ""story"". The term ""Public History"" conveys the idea of sharing knowledge with the public, and ""\u0f00\u0f1e \u0f02 \u0f06\u0f07 \u0f04"" reflects this concept. Alternative translations could be using the word ""\u0f03 \u0f01 \u0f08"" (མ་སྟོང) meaning ""social history"", or combining ""\u0f00\u0f1e"" with other Tibetan terms to convey a broader sense of public engagement.', 
 'google_translate_suggestion': '\u0f00\u0f1e\u0f02 \u0f18\u0f06\u0f07\u0f04', 
 'google_translate_rationale': 'The Google Translate API suggested the term ""སྐྱི་ལོ་རྒྱུས།"", which I modified to better fit the context of public history. While it does convey the idea of ""history"" or ""story"", the use of ""\u0f00\u0f1e"" may not fully capture the nuances of ""public"".'}",llama3.2,2025-02-27T22:53:00.545319Z,4723950708.0,20503000.0,180.0,18000000.0,398.0,4684000000.0,stop,[],,2025-05-31 21:15:56
fj,Public History,Na kawana o cakau,Fijian,"{'translated_term': 'Na kawana o cakau', 'translation_rationale': 'I drew inspiration from Fijian words to create a term that conveys the idea of shared knowledge and collective memory, which is central to public history. ""Na kawana"" means ""our stories"" or ""our histories,"" while ""o cakau"" implies a sense of community and shared understanding. This translation emphasizes the social and communal aspects of public history, highlighting its role in preserving and sharing Fiji\'s collective past.'}",llama3.2,2025-02-27T22:39:16.95294Z,1081773291.0,24943666.0,155.0,148000000.0,110.0,907000000.0,stop,"[{'translated_term': 'Na kawana o cakau', 'translation_rationale': 'I drew inspiration from Fijian words to create a term that conveys the idea of shared knowledge and collective memory, which is central to public history. ""Na kawana"" means ""our stories"" or ""our histories,"" while ""o cakau"" implies a sense of community and shared understanding. This translation emphasizes the social and communal aspects of public history, highlighting its role in preserving and sharing Fiji\'s collective past.'}]",Na kawana o cakau,2025-05-31 21:15:56
br,Public History,Istor Foran,Breton,"{'translated_term': 'Istor Foran', 'translation_rationale': 'The translation ""Istor Foran"" is a direct adaptation of the Google Translate API\'s suggestion, but with a slight modification to better fit the nuances of Breton and the concept of Public History. In Breton, ""foran"" means ""outside"" or ""beyond"", which can imply a broader scope and public accessibility. This translation maintains the connection to the original term while conveying a sense of shared history and community engagement that is central to the concept of Public History.'}",llama3.2,2025-02-27T22:36:48.498495Z,997494750.0,29731166.0,146.0,48000000.0,115.0,918000000.0,stop,"[{'translated_term': 'Istor Foran', 'translation_rationale': 'The translation ""Istor Foran"" is a direct adaptation of the Google Translate API\'s suggestion, but with a slight modification to better fit the nuances of Breton and the concept of Public History. In Breton, ""foran"" means ""outside"" or ""beyond"", which can imply a broader scope and public accessibility. This translation maintains the connection to the original term while conveying a sense of shared history and community engagement that is central to the concept of Public History.'}]",Istor Foran,2025-05-31 21:15:56
ca,Public History,Història Pública,Catalan; Valencian,"{'translated_term': 'Història Pública', 
 'translation_rationale': 'While the suggestion from Google Translate is ""Història Pública"", I have chosen to stick with it as it closely matches the English term. The prefix ""pública"" in Spanish and Portuguese equivalents of ""Public History"" already conveys a sense of accessibility and openness, which aligns well with the spirit of this field of study. Adding the definite article ""la"" before ""història"" provides clarity and precision to the translation.'}",llama3.2,2025-02-27T22:37:03.559261Z,1008667500.0,25001500.0,153.0,92000000.0,110.0,889000000.0,stop,[],,2025-05-31 21:15:56
ch,Public History,Iti Hasai Fili,Chamorro,"{'translated_term': 'Iti Hasai Fili', 'translation_rationale': 'In Chamorro, ""iti hasai"" means ""to share or to give"", and ""fili"" refers to ""public"" or ""community"". This translation reflects the core idea of public history as a discipline that shares knowledge and stories with the community. The term is also inspired by the concept of ""hasai"" (community) in Chamorro culture, which emphasizes social connection and collective identity.', 'alternative_translations': ['Hasai Fili', 'Iti Hasan Fili', 'Famalao\'i Fili']}",llama3.2,2025-05-15T20:08:37.199Z,1279002666.0,30631458.0,118.0,85133166.0,129.0,1162175917.0,stop,"[{'translated_term': 'Iti Hasai Fili', 'translation_rationale': 'In Chamorro, ""iti hasai"" means ""to share or to give"", and ""fili"" refers to ""public"" or ""community"". This translation reflects the core idea of public history as a discipline that shares knowledge and stories with the community. The term is also inspired by the concept of ""hasai"" (community) in Chamorro culture, which emphasizes social connection and collective identity.', 'alternative_translations': ['Hasai Fili', 'Iti Hasan Fili', ""Famalao'i Fili""]}]",Iti Hasai Fili,2025-05-31 21:15:56
co,Public History,Storia Pubblica,Corsican,"{'translated_term': 'Storia Pubblica', 'translation_rationale': 'The term ""Storia Pubblica"" is a direct translation of ""Public History"", using the Italian word for history (storia) and the adjective ""pubblico"" meaning public. This choice is based on the historical and cultural context of Corsica, where Italian influences are prevalent, but it maintains the essence of the concept. Alternative translations could be ""Storia di uso pubblicu"" or ""Storia aperta"", which better reflect the idea of history being accessible to the public, but these options might not convey the same level of formality as ""Storia Pubblica"".', 'translation_alternatives': ['Storia di uzo pubblicu', 'Storia aperta']}",llama3.2,2025-05-15T20:09:00.541066Z,1759455459.0,28564750.0,118.0,88775000.0,162.0,1641505792.0,stop,"[{'translated_term': 'Storia Pubblica', 'translation_rationale': 'The term ""Storia Pubblica"" is a direct translation of ""Public History"", using the Italian word for history (storia) and the adjective ""pubblico"" meaning public. This choice is based on the historical and cultural context of Corsica, where Italian influences are prevalent, but it maintains the essence of the concept. Alternative translations could be ""Storia di uso pubblicu"" or ""Storia aperta"", which better reflect the idea of history being accessible to the public, but these options might not convey the same level of formality as ""Storia Pubblica"".', 'translation_alternatives': ['Storia di uzo pubblicu', 'Storia aperta']}]",Storia Pubblica,2025-05-31 21:15:56
cr,Public History,ɫiŋi ōciyākiwak,Cree,"{'translated_term': 'ɫiŋi ōciyākiwak', 'translation_rationale': 'In Cree, ""liŋi"" means public or common, and ""ōciyākiwak"" refers to the keeping of memories or history. This translation captures the idea of making historical knowledge accessible to the general public.', 'alternative_terms': ['ɫiŋi mīsi-wāsīk', 'mīsi-wāsīkiwak ōciyākiwak']}

Note: The Cree language has multiple dialects and variations, and this translation is based on Eastern James Bay Cree.

The alternative terms are:

- 'ɫiŋi mīsi-wāsīk' (public remembering) - This term highlights the idea of collective memory and shared historical understanding.
- 'mīsi-wāsīkiwak ōciyākiwak' (the keeping of public memories) - This phrase emphasizes the importance of preserving and sharing historical knowledge with the community.

These alternative terms can be used to convey slightly different nuances in the translation, while still conveying the essence of the concept of ""Public History"" in Cree.",llama3.2,2025-05-15T20:09:06.707085Z,2510971250.0,32731208.0,116.0,76178417.0,254.0,2401208166.0,stop,"[{'translated_term': 'ɫiŋi ōciyākiwak', 'translation_rationale': 'In Cree, ""liŋi"" means public or common, and ""ōciyākiwak"" refers to the keeping of memories or history. This translation captures the idea of making historical knowledge accessible to the general public.', 'alternative_terms': ['ɫiŋi mīsi-wāsīk', 'mīsi-wāsīkiwak ōciyākiwak']}]",ɫiŋi ōciyākiwak,2025-05-31 21:15:56
