coding_dh_date,language_code,language_name,term_source,ollama_translated_term,ollama_content,ollama_created_at,ollama_done_reason,ollama_eval_count,ollama_eval_duration,ollama_extracted_dictionaries,ollama_load_duration,ollama_model,ollama_prompt_eval_count,ollama_prompt_eval_duration,ollama_total_duration,ollama_translation,exclude_google_cloud_translate_x,gt_translated_term_x,exclude_easynmt,enmt_translated_term,exclude_google_cloud_translate_y,gt_translated_term_y,exclude_ollama,first_ollama_translated_term,first_ollama_content,first_ollama_created_at,first_ollama_done_reason,first_ollama_eval_count,first_ollama_eval_duration,first_ollama_extracted_dictionaries,first_ollama_load_duration,first_ollama_model,first_ollama_prompt_eval_count,first_ollama_prompt_eval_duration,first_ollama_total_duration,first_ollama_translation,first_ollama_translation_rationale,exclude_openai,openai_translated_term,openai_completion_tokens,openai_created,openai_finish_reason,openai_model,openai_prompt_tokens,openai_total_tokens,openai_translation_rationale,openai_translation,exclude_claude,claude_translated_term,claude_output_tokens,claude_created,claude_stop_reason,claude_model,claude_input_tokens,claude_total_tokens,claude_translation_rationale,claude_translation,exclude_ollama_second_pass,ollama_translation_rationale
2026-04-16 19:50:57,sl,Slovene,Computational Humanities,,,,,,,,,,,,,,False,Računalniške humanistike,True,,False,Računalniške humanistike,True,,,,,,,,,,,,,,,False,računalniške humanistične vede,65.0,1773621657.0,stop,gpt-4o-2024-08-06,65.0,130.0,"The Slovene translation captures 'computational' as 'računalniške', which relates to computer or computing technology, and 'humanities' as 'humanistične vede', which encompasses the study of human culture.",,False,,,,,,,,,,True,
2026-04-16 19:50:57,sm,Samoan,Computational Humanities,,,,,,,,,,,,,,False,A&#39;oa&#39;oga Fa&#39;akomepiuta Fa&#39;aletagata,False,Āuga Leaga o Tagata,,,True,,,,,,,,,,,,,,,False,Saienisi Fa'atekinolosi o le Aganu'u,73.0,1773621642.0,stop,gpt-4o-2024-08-06,65.0,138.0,"The translation captures the essence of 'Computational' as 'Fa'atekinolosi' (Technological) and 'Humanities' as 'Aganu'u' (Culture or Humanities), aligning with Samoan linguistic structure.",,False,,,,,,,,,,True,
2026-04-16 19:50:57,sn,Shona,Computational Humanities,,,,,,,,,,,,,,False,Hunhu hweMakomputa,False,Zvitayera Zvohunhu,,,True,,,,,,,,,,,,,,,False,Dzidziso dzeHumanities Dzakachimbisirwa neMakombiyuta,54.0,1773621651.0,stop,gpt-4o-2024-08-06,65.0,119.0,The translation aims to convey the idea of using computers or computation in the study of humanities subjects.,,False,,,,,,,,,,True,
2026-04-16 19:50:57,so,Somali,Computational Humanities,,,,,,,,,,,,,,False,Bani&#39;aadamnimada Xisaabinta,True,,False,Bani&#39;aadamnimada Xisaabinta,True,,,,,,,,,,,,,,,False,Cilmi nafsiga kombuyuutarka,76.0,1773621658.0,stop,gpt-4o-2024-08-06,64.0,140.0,"This translation captures the essence of using computer technology to study and analyze humanistic data and subjects, with 'cilmi nafsiga' meaning 'humanities' and 'kombuyuutarka' meaning 'computational' or 'computer-based.'",,False,,,,,,,,,,True,
2026-04-16 19:50:57,sq,Albanian,Computational Humanities,,,,,,,,,,,,,,False,Shkencat Humane Kompjuterike,False,Humanitete kompakte,,,True,,,,,,,,,,,,,,,False,Humaniteti Llogaritës,62.0,1773621356.0,stop,gpt-4o-2024-08-06,65.0,127.0,"The word 'Computational' is translated to 'Llogaritës' and 'Humanities' to 'Humaniteti', ensuring the meaning is accurately conveyed in the Albanian language.",,False,,,,,,,,,,True,
2026-04-16 19:50:57,sr,Serbian,Computational Humanities,,,,,,,,,,,,,,False,Рачунарске хуманистичке науке,True,,False,Рачунарске хуманистичке науке,True,,,,,,,,,,,,,,,False,Računarske humanističke nauke,87.0,1773621646.0,stop,gpt-4o-2024-08-06,64.0,151.0,"The term 'Computational Humanities' refers to the interdisciplinary field that combines computational methods with the humanities. In Serbian, 'Računarske' translates to 'Computational' and 'humanističke nauke' translates to 'Humanities'. The translation keeps the original meaning intact while adapting it to the Serbian language structure.",,False,,,,,,,,,,True,
2026-04-16 19:50:57,ss,Swati,Computational Humanities,,,,,,,,,,,,,,False,Tifundvo Tebantfu Tekubala,False,Indlela Yekwenta Imisebenti Yekwenta Bantfu Labaphila Ngayo,,,True,,,,,,,,,,,,,,,False,I-Computational Humanities,63.0,1773621669.0,stop,gpt-4o-2024-08-06,65.0,128.0,"Swati often incorporates technical and modern terms from English, particularly in specialized fields like academia and technology. Keeping the term recognizable and consistent with its English origin maintains clarity and understanding in the context of computational scholarship.",,False,,,,,,,,,,True,
2026-04-16 19:50:57,st,Southern Sotho,Computational Humanities,,,,,,,,,,,,,,False,Botho ba Lik&#39;homphieutha,False,Batho ba Nang le Maikutlo a sa Tšoaneng,,,True,,,,,,,,,,,,,,,False,Lipalo tsa Botho,73.0,1773621660.0,stop,gpt-4o-2024-08-06,66.0,139.0,"The term 'Computational Humanities' translates to 'Lipalo tsa Botho' in Southern Sotho, where 'Lipalo' refers to computations or calculations, and 'Botho' translates to humanities, capturing the intersection of technology and humanistic study.",,False,,,,,,,,,,True,
2026-04-16 19:50:57,su,Sundanese,Computational Humanities,,,,,,,,,,,,,,False,Humaniora Komputasi,True,,False,Humaniora Komputasi,True,,,,,,,,,,,,,,,False,Humaniora Komputasional,70.0,1773621665.0,stop,gpt-4o-2024-08-06,65.0,135.0,"The term 'Humaniora Komputasional' is a direct translation where 'humaniora' represents 'humanities' and 'komputasional' represents 'computational' in Sundanese, retaining the meaning and context of the original term.",,False,,,,,,,,,,True,
2026-04-16 19:50:57,sv,Swedish,Computational Humanities,,,,,,,,,,,,,,False,Beräkningsmässiga humaniora,False,Beräkning av humanistiska egenskaper,,,True,,,,,,,,,,,,,,,False,Beräkningshumaniora,60.0,1773621671.0,stop,gpt-4o-2024-08-06,64.0,124.0,"The translation uses 'Beräknings' which means 'Computational' and 'humaniora' which means 'Humanities', reflecting the interdisciplinary field combining computational methods with humanities research.",,False,,,,,,,,,,True,
2026-04-16 19:50:57,sw,Swahili,Computational Humanities,,,,,,,,,,,,,,False,Binadamu ya Kompyuta,False,Jamii Mbalimbali za Wanadamu,,,True,,,,,,,,,,,,,,,False,Sayansi ya Kompyuta ya Kibinadamu,67.0,1773621667.0,stop,gpt-4o-2024-08-06,66.0,133.0,"The translation seeks to capture 'Computational' as 'Sayansi ya Kompyuta', and 'Humanities' as 'ya Kibinadamu', conveying the study of humanistics using computational methods.",,False,,,,,,,,,,True,
2026-04-16 19:50:57,ta,Tamil,Computational Humanities,,,,,,,,,,,,,,False,கணக்கீட்டு மனிதநேயம்,True,,False,கணக்கீட்டு மனிதநேயம்,True,,,,,,,,,,,,,,,False,கணினி மானுடவியல்,87.0,1773621673.0,stop,gpt-4o-2024-08-06,64.0,151.0,"The term 'Computational Humanities' is translated to 'கணினி மானுடவியல்' in Tamil, where 'கணினி' means 'Computational' and 'மானுடவியல்' refers to 'Humanities'. This translation combines the concept of computation with the study of human society and culture.",,False,,,,,,,,,,True,
2026-04-16 19:50:57,tg,Tajik,Computational Humanities,,,,,,,,,,,,,,False,Илмҳои ҳисоббарорӣ,True,,False,Илмҳои ҳисоббарорӣ,True,,,,,,,,,,,,,,,False,Гуманитарияи ҳисоббарорӣ,74.0,1773621677.0,stop,gpt-4o-2024-08-06,65.0,139.0,"The term 'Computational Humanities' was translated by converting 'Computational' to 'ҳисоббарорӣ', which refers to computational or computing aspects, and 'Humanities' to 'Гуманитария', referring to the field of humanities.",,False,,,,,,,,,,True,
2026-04-16 19:50:57,th,Thai,Computational Humanities,,,,,,,,,,,,,,False,มนุษยศาสตร์เชิงคำนวณ,True,,False,มนุษยศาสตร์เชิงคำนวณ,True,,,,,,,,,,,,,,,False,มนุษยศาสตร์เชิงคำนวณ,73.0,1773621680.0,stop,gpt-4o-2024-08-06,64.0,137.0,The term 'Computational Humanities' is translated to reflect 'มนุษยศาสตร์' meaning 'Humanities' and 'เชิงคำนวณ' meaning 'computational' to accurately convey the interdisciplinary nature combining humanities and computational techniques.,,False,,,,,,,,,,True,
2026-04-16 19:50:57,ti,Tigrinya,Computational Humanities,,,,,,,,,,,,,,False,ኮምፑተሽናል ሰብኣዊ ስነፍልጠት,False,ንሰብኣዊ ጸገማት ምግጣሙ,,,True,,,,,,,,,,,,,,,False,ኦፕሬሽናል ሰብአዊነት,134.0,1773621682.0,stop,gpt-4o-2024-08-06,66.0,200.0,The term 'Computational Humanities' is translated to 'ኦፕሬሽናል ሰብአዊነት' to reflect the concept of using computational methods in the study of humanities. 'ኦፕሬሽናል' refers to 'computational' and 'ሰብአዊነት' means 'humanities'.,,False,,,,,,,,,,True,
2026-04-16 19:50:57,tk,Turkmen,Computational Humanities,,,,,,,,,,,,,,False,Hasaplaýyş ynsanperwerlikleri,True,,False,Hasaplaýyş ynsanperwerlikleri,True,,,,,,,,,,,,,,,False,Hasaplama ynsanperwerligi,71.0,1773621687.0,stop,gpt-4o-2024-08-06,65.0,136.0,"The term 'Computational Humanities' is translated to encompass 'hasaplama' meaning 'computational' and 'ynsanperwerligi' for 'humanities' in Turkmen, capturing the interdisciplinary nature of the field.",,False,,,,,,,,,,True,
2026-04-16 19:50:57,tl,Tagalog,Computational Humanities,,,,,,,,,,,,,,False,Mga Humanidades sa Komputasyon,False,Komputasyonal na mga Sangkatauhan,,,True,,,,,,,,,,,,,,,False,Pakikipag-ugnayan sa Agham Pantao,84.0,1773621689.0,stop,gpt-4o-2024-08-06,65.0,149.0,This translation captures 'Computational' as 'Pakikipag-ugnayan' (interaction or computation) and 'Humanities' as 'Agham Pantao' (human sciences) to reflect the interdisciplinary nature involving the use of computational methods in the study of humanities.,,False,,,,,,,,,,True,
2026-04-16 19:50:57,tn,Tswana,Computational Humanities,,,,,,,,,,,,,,False,Dithuto tsa Botho tsa Dikhomphiutha,False,Dilo Tse di Dirang Gore Batho ba Nne mo Maemong a a Kwa Godimo,,,True,,,,,,,,,,,,,,,False,Dithutamasomo Tšwasiamego,69.0,1773621691.0,stop,gpt-4o-2024-08-06,65.0,134.0,The term 'Computational Humanities' is translated to capture the essence of humanities studies ('Dithutamasomo') involving analysis or methods ('Tšwasiamego') typically associated with computational technology.,,False,,,,,,,,,,True,
2026-04-16 19:50:57,to,Tonga,Computational Humanities,,,,,,,,,,,,,,False,Fakakomipiuta Fakaetangata,False,"Ngaahi Tō""onga Ta'etaau "" a e Tangatá",,,True,,,,,,,,,,,,,,,False,Nzeru Za Anthu Zamakompyuta,56.0,1773621693.0,stop,gpt-4o-2024-08-06,64.0,120.0,This translation conveys the meaning of incorporating computer technology ('kompyuta') with the study of human culture ('Nzeru Za Anthu').,,False,,,,,,,,,,True,
2026-04-16 19:50:57,tr,Turkish,Computational Humanities,,,,,,,,,,,,,,False,Hesaplamalı Beşeri Bilimler,True,,False,Hesaplamalı Beşeri Bilimler,True,,,,,,,,,,,,,,,False,Bilişimsel Beşeri Bilimler,75.0,1773621694.0,stop,gpt-4o-2024-08-06,64.0,139.0,"The word 'Bilişimsel' is the Turkish translation for 'computational,' emphasizing the use of computing technology. 'Beşeri Bilimler' is the Turkish term for 'humanities,' referring to academic disciplines that study aspects of human society and culture.",,False,,,,,,,,,,True,
2026-04-16 19:50:57,ts,Tsonga,Computational Humanities,,,,,,,,,,,,,,False,Vutivi bya Vanhu bya Xibalo,False,Vumunhu Bya Vanhu,,,True,,,,,,,,,,,,,,,False,Vuxaka bya Tirhisano bya Vutlhokoveto,64.0,1773621696.0,stop,gpt-4o-2024-08-06,65.0,129.0,Tsonga translation retains the meaning of 'computational' related to computer-based or algorithmic methods and 'humanities' relating to studies about human society and culture.,,False,,,,,,,,,,True,
2026-04-16 19:50:57,tt,Tatar,Computational Humanities,,,,,,,,,,,,,,False,Исәпләү гуманитар фәннәре,True,,False,Исәпләү гуманитар фәннәре,True,,,,,,,,,,,,,,,False,Хисаплау гуманитар фәннәре,83.0,1773621698.0,stop,gpt-4o-2024-08-06,65.0,148.0,"The term 'Computational Humanities' combines aspects of computation with humanities studies. In Tatar, 'Хисаплау' translates to 'Computational' and 'гуманитар фәннәре' translates to 'Humanities', clearly conveying the interdisciplinary nature of the field.",,False,,,,,,,,,,True,
2026-04-16 19:50:57,tw,Twi,Computational Humanities,,,,,,,,,,,,,,False,Mfiridwuma mu Nnipa Ho Adesua,False,Nneɛma a Ɛde Nnipa Ba,,,True,,,,,,,,,,,,,,,False,Ahyɛnhyɛnsɛm Nhwehwɛmu,97.0,1773621700.0,stop,gpt-4o-2024-08-06,65.0,162.0,"The term 'Ahyɛnhyɛnsɛm Nhwehwɛmu' is a synthesis of related concepts: 'Ahyɛnhyɛnsɛm' relates to 'computation' or 'digital technologies' and 'Nhwehwɛmu' pertains to 'humanities scholarship and research'. Together, these capture the interdisciplinary nature of computational humanities.",,False,,,,,,,,,,True,
2026-04-16 19:50:57,ty,Tahitian,Computational Humanities,,,,,,,,,,,,,,False,Te mau ohipa taata,False,Te mau haapapuraa i te mana'o o te taata,,,True,,,,,,,,,,,,,,,False,Tū'ati'i i te ʻĒ'a tū ʻahei,94.0,1773621703.0,stop,gpt-4o-2024-08-06,65.0,159.0,"Tū'ati'i refers to computation or the process of solving problems using methods, ʻĒ'a relates to pathways or knowledge, and tū ʻahei relates to humanities or human-centered disciplines. However, due to language differences and cultural contexts, an exact term might not exist, so the translation captures the essence.",,False,,,,,,,,,,True,
2026-04-16 19:50:57,ug,"Uighur, Uyghur",Computational Humanities,,,,,,,,,,,,,,False,ھېسابلاش ئىنسانىيەت پەنلىرى,True,,False,ھېسابلاش ئىنسانىيەت پەنلىرى,True,,,,,,,,,,,,,,,False,ھېسابلىنىدىغان ئىنسانىي پەنلەر,89.0,1773621705.0,stop,gpt-4o-2024-08-06,70.0,159.0,"The term 'Computational Humanities' in English can be broken down into 'Computational', which translates to 'ھېسابلىنىدىغان', reflecting the concept of computation or calculability, and 'Humanities', which translates to 'ئىنساني پەنلەر', covering subjects that study human culture and society.",,False,,,,,,,,,,True,
2026-04-16 19:50:57,uk,Ukrainian,Computational Humanities,,,,,,,,,,,,,,False,Обчислювальні гуманітарні науки,False,Сумісні гуманітарні зв'язки,,,True,,,,,,,,,,,,,,,False,Обчислювальні гуманітарні науки,95.0,1773621708.0,stop,gpt-4o-2024-08-06,64.0,159.0,"The term 'Computational Humanities' is translated to 'Обчислювальні гуманітарні науки' in Ukrainian because 'обчислювальні' means 'computational', reflecting the use of computational methods, and 'гуманітарні науки' translates to 'humanities', encompassing the academic disciplines that study aspects of human society and culture.",,False,,,,,,,,,,True,
2026-04-16 19:50:57,ur,Urdu,Computational Humanities,,,,,,,,,,,,,,False,کمپیوٹیشنل ہیومینٹیز,False,انسانی کمزوریوں کی جڑ,,,True,,,,,,,,,,,,,,,False,کمپیوٹیشنل ہیومینٹیز,64.0,1773621710.0,stop,gpt-4o-2024-08-06,64.0,128.0,"The term 'Computational Humanities' is relatively modern and technical. It is transliterated into Urdu to retain its original meaning and context, as there are no direct equivalent terms in Urdu.",,False,,,,,,,,,,True,
2026-04-16 19:50:57,uz,Uzbek,Computational Humanities,,,,,,,,,,,,,,False,Hisoblash gumanitar fanlari,True,,False,Hisoblash gumanitar fanlari,True,,,,,,,,,,,,,,,False,Hisobiy Gumanitar Fanlar,72.0,1773621712.0,stop,gpt-4o-2024-08-06,64.0,136.0,"The term 'Computational' is translated as 'Hisobiy', which relates to computation or calculation, and 'Humanities' is translated as 'Gumanitar Fanlar', which refers to the academic disciplines that study human culture.",,False,,,,,,,,,,True,
2026-04-16 19:50:57,ve,Venda,Computational Humanities,,,,,,,,,,,,,,False,Vhuthu ha Khomphyutha,True,,False,Vhuthu ha Khomphyutha,True,,,,,,,,,,,,,,,False,Dzinnḓa ḽa Vhupoṱeḽi ḽa Maṅwalo,118.0,1773621714.0,stop,gpt-4o-2024-08-06,64.0,182.0,"The translation 'Dzinnḓa ḽa Vhupoṱeḽi ḽa Maṅwalo' captures the essence of 'Computational Humanities' by breaking it down into components: 'dzinnḓa' (computational or technological aspect), 'vhupoṱeḽi' (referring to the process or analytical method), and 'maṅwalo' (relating to humanities or literature).",,False,,,,,,,,,,True,
2026-04-16 19:50:57,vi,Vietnamese,Computational Humanities,,,,,,,,,,,,,,False,Nhân văn tính toán,False,Tổ - bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán bán,,,True,,,,,,,,,,,,,,,False,Nhân văn Tính toán,80.0,1773621716.0,stop,gpt-4o-2024-08-06,64.0,144.0,"The term 'Computational Humanities' refers to the interdisciplinary field that applies computational methods to humanistic study. 'Nhân văn' translates to 'Humanities' in Vietnamese, and 'Tính toán' translates to 'Computational', capturing the essence of applying computational techniques to humanities.",,False,,,,,,,,,,True,
2026-04-16 19:50:57,vo,Volapük,Computational Humanities,,,,,,,,,,,,,,True,,True,,True,,True,,,,,,,,,,,,,,,False,Nesevánapük,120.0,1773621718.0,stop,gpt-4o-2024-08-06,66.0,186.0,"Volapük, as a constructed language, combines words to form new terms. 'Nesev' refers to computational, deriving from 'nesa' (machine) and 'ev' (related to), while 'ánapük' is the term for humanities, derived from 'án' (human) and 'pük' (language or study). This follows the conventional structure for forming compound words in Volapük, ensuring coherence and meaning specific to the field of Computational Humanities.",,False,,,,,,,,,,True,
2026-04-16 19:50:57,wa,Walloon,Computational Humanities,,,,,,,,,,,,,,True,,True,,True,,True,,,,,,,,,,,,,,,False,Umintés informatikes,67.0,1773621720.0,stop,gpt-4o-2024-08-06,65.0,132.0,"In Walloon, 'Computational' is translated as 'informatikes' referring to 'informatics' or computational processes, and 'Humanities' is translated as 'umintés', which refers to humanistic disciplines.",,False,,,,,,,,,,True,
2026-04-16 19:50:57,wo,Wolof,Computational Humanities,,,,,,,,,,,,,,False,Humanité ci ordinatër,True,,False,Humanité ci ordinatër,True,,,,,,,,,,,,,,,False,Saytu bu Ndaw li ci Mbind ci Jàngum Xel,108.0,1773621724.0,stop,gpt-4o-2024-08-06,65.0,173.0,"This translation captures the interdisciplinary nature of Computational Humanities, focusing on how technology and computational methods can be applied to the study of human culture and history. 'Saytu bu Ndaw li' relates to computation or digital analysis, while 'ci Mbind ci Jàngum Xel' encompasses the scholarly pursuit of understanding human societies ('Jàngum Xel' referring to intellectual inquiry).",,False,,,,,,,,,,True,
2026-04-16 19:50:57,xh,Xhosa,Computational Humanities,,,,,,,,,,,,,,False,Uluntu lwezeKhompyutha,False,Ukululeka Kobuntu,,,True,,,,,,,,,,,,,,,False,Izifundo zoBuntu eziSebenzayo ngeeKhompyutha,98.0,1773621729.0,stop,gpt-4o-2024-08-06,65.0,163.0,"The term 'Computational Humanities' refers to applying computational methods to the humanities. In Xhosa, 'Izifundo' means 'studies,' 'zoBuntu' refers to 'of humanity,' and 'eziSebenzayo ngeeKhompyutha' means 'that work with computers,' capturing the essence of the term.",,False,,,,,,,,,,True,
2026-04-16 19:50:57,yi,Yiddish,Computational Humanities,,,,,,,,,,,,,,False,קאָמפּיוטיישאַנאַל הומאַניטיעס,True,,False,קאָמפּיוטיישאַנאַל הומאַניטיעס,True,,,,,,,,,,,,,,,False,קאָמפּיוטערישע מענטשלעכקייטן,75.0,1773621732.0,stop,gpt-4o-2024-08-06,65.0,140.0,"The term 'קומפּיוטערישע' translates to 'computational,' and 'מענטשלעכקייטן' translates to 'humanities' in Yiddish, reflecting the interdisciplinary focus on using computational methods to study human culture and society.",,False,,,,,,,,,,True,
2026-04-16 19:50:57,yo,Yoruba,Computational Humanities,,,,,,,,,,,,,,False,Ìmọ̀-ẹ̀dá Ènìyàn Oníṣirò,True,,False,Ìmọ̀-ẹ̀dá Ènìyàn Oníṣirò,True,,,,,,,,,,,,,,,False,Imọ̀ ìjìnlẹ̀ Èdá Èèyàn ní Ìṣòro Ìṣàkòso,125.0,1773621734.0,stop,gpt-4o-2024-08-06,64.0,189.0,The term 'Computational Humanities' refers to the use of computational methods in the study of human culture and activities. 'Imọ̀ ìjìnlẹ̀ Èdá Èèyàn' refers to 'Humanities' while 'ní Ìṣòro Ìṣàkòso' relates to computational or control processes. The translation aims to convey the essence of integrating technology with humanistic studies.,,False,,,,,,,,,,True,
2026-04-16 19:50:57,za,"Zhuang, Chuang",Computational Humanities,,,,,,,,,,,,,,True,,True,,True,,True,,,,,,,,,,,,,,,False,计钦文人类,74.0,1773621737.0,stop,gpt-4o-2024-08-06,68.0,142.0,The term 'Computational Humanities' is translated into Zhuang ('Chuang') by combining the concepts of computation (计钦) and human sciences (文人类). The choice of words respects the linguistic and cultural elements of the Zhuang language.,,False,,,,,,,,,,True,
2026-04-16 19:50:57,zh,Chinese,Computational Humanities,,,,,,,,,,,,,,False,计算人文,False,计算人文,,,True,,,,,,,,,,,,,,,True,,,,,,,,,,False,,,,,,,,,,True,
2026-04-16 19:50:57,zu,Zulu,Computational Humanities,,,,,,,,,,,,,,False,I-Computational Humanities,True,,False,I-Computational Humanities,True,,,,,,,,,,,,,,,False,Ubulwazi Ngokuhlanganisa Mathupha,75.0,1773621739.0,stop,gpt-4o-2024-08-06,65.0,140.0,"In Zulu, 'Ubulwazi' refers to 'knowledge' or 'humanities', and 'Ngokuhlanganisa Mathupha' means 'by computational or automated means', capturing the essence of using computation in the study of humanities.",,False,,,,,,,,,,True,
