language_code,language_name,term_source,claude_translated_term,claude_output_tokens,claude_created,claude_stop_reason,claude_model,claude_input_tokens,claude_total_tokens,claude_translation_rationale,claude_translation,term,wikipedia_translated_term,coding_dh_date,exclude_google_cloud_translate,gt_translated_term,exclude_easynmt,enmt_translated_term,exclude_lingvanex,lingvanex_translated_term,exclude_ollama,ollama_translated_term,ollama_content,ollama_created_at,ollama_done_reason,ollama_eval_count,ollama_eval_duration,ollama_extracted_dictionaries,ollama_load_duration,ollama_model,ollama_prompt_eval_count,ollama_prompt_eval_duration,ollama_total_duration,ollama_translation,ollama_translation_rationale,exclude_openai,openai_translated_term,openai_completion_tokens,openai_created,openai_finish_reason,openai_model,openai_prompt_tokens,openai_total_tokens,openai_translation_rationale,openai_translation,exclude_claude
udm,Udmurt,Digital Humanities,Цифровой гуманитар наукаос,289.0,2026-04-07T09:14:29.495844,end_turn,claude-sonnet-4-5-20250929,176.0,465.0,"Та терминэз удмурт кылэ берыктыку, кык юрттэт но учкыны кулэ: 'Digital' но 'Humanities'. 'Digital' кылэз удмурт кылын 'цифровой' шуоно, со уж дунне но наука юрттэтын пыр ке но тодмо но кутэмын. 'Humanities' - та гуманитар наукаос, адямилыкез но культураез дышетӥсь наукаос. Удмурт кылын 'гуманитар наукаос' кылтэчетэз тодмо но кутэмын. Валче валаса, 'Цифровой гуманитар наукаос' шуыса берыктоно дуннее - со цифровой технологиосын гуманитар наукаосын уж карон возьматэ.",,,,2026-04-07 09:14:29,False,Цифровой гуманитарной наукаос,True,,True,,False,Digitalа Värttärinėndäš,"{
  ""translated_term"": ""Digitalа Värttärinėndäš"",
  ""translation_rationale"": ""Täččen voksis: «Digital» öttälöda äjänö. Värttärin - tädöd, šukö, kodo. Äjänö - tätärttär, informatika. Öttülüdä - ütüköndäš, voksis.""
}",2026-04-07T07:52:56.354133Z,stop,104.0,4762742215.0,[],78430792.0,llama3.1,161.0,395854875.0,5267403500.0,,"Täččen voksis: «Digital» öttälöda äjänö. Värttärin - tädöd, šukö, kodo. Äjänö - tätärttär, informatika. Öttülüdä - ütüköndäš, voksis.",True,,,,,,,,,,False
tum,Tumbuka,Digital Humanities,Uhumanizimu wa Digito,308.0,2026-04-07T09:14:18.191322,end_turn,claude-sonnet-4-5-20250929,176.0,484.0,"Mwakuti tuli kutembenuka izina 'Digital Humanities' mu Chitumbuka, tili kusankha 'Uhumanizimu wa Digito' pakuti: (1) 'Uhumanizimu' nkhuli lizina lya viphunziro vya uhumano, vyakuti filozofi, matekinoloji, literature, na history - ivi nivi viphunziro vya anthu na makola gawo; (2) 'wa Digito' nkhuli kutalusa kuti uhumanizimu uwu uli kukwaniska na teknoloji ya makompyuta na interneti - izina 'digito' likhali likugwiriskiwa munyika zonkhe za Africa pakuti lizina lya luso la pa teknoloji; (3) Chitumbuka chikhali chikusankha kuphata mazina gakuvumbula pa English ngati 'digito' mwakuti ghakuli na mazina ghakale gha Chitumbuka pakuti vinthu ivi vyakuti teknoloji nivi vyasoka pambuyo.",,,,2026-04-07 09:14:18,False,Ŵanthu ŵa pa intaneti,True,,True,,False,Banthu za Digitali,"{
  ""translated_term"": ""Banthu za Digitali"",
  ""translation_rationale"": ""Kutenga Digital Humanities kumaoneka kuti Bantu zingatiwe zingathupi, nthawi ya technology. Mwachitsanzo wa 'digital' unagwire kwambiri kudandaula kwenso.""
}",2026-04-07T07:52:49.066974Z,stop,76.0,3523528051.0,[],79630958.0,llama3.1,160.0,373245666.0,4002601833.0,,"Kutenga Digital Humanities kumaoneka kuti Bantu zingatiwe zingathupi, nthawi ya technology. Mwachitsanzo wa 'digital' unagwire kwambiri kudandaula kwenso.",False,Zinthu zaumisili waumisili pa Intaneti,200.0,1775548792.0,stop,gpt-4o-2024-08-06,156.0,356.0,"Mu Tumbuka, ""Digital"" tingayowoya kuti ""zaumisili pa Intaneti"" chifukwa cholinga cha ukadaulo uno, lonena za kugwiliska ntchito zaumisili wa makompyuta ndi intaneti, popeza ""Humanities"" tingaphatiseko ""umisili,"" umene uli ndi chiwembu cha kuphunzira ndiposo kufufuza vinthu vyakupambanapambana vyakukhwaskana na umoyo, chiphunzitso, na makhalidwe gha munthu. Chifukwa cha chifukwa ichi, ""Digital Humanities"" mbwenu chingaŵe ""Zinthu zaumisili waumisili pa Intaneti,"" chifukwa icho chikugwiliska ntchito zaumisili pa makompyuta na umoyo wakaŵene na mafundu gha kukhala naumoyo. ",,False
tpi,Tok Pisin,Digital Humanities,Digitel Humanitis,285.0,2026-04-07T09:14:04.685245,end_turn,claude-sonnet-4-5-20250929,184.0,469.0,"Long Tok Pisin, yumi save yusum ol Inglis tok bilong ol sampela niu samting o kain wok we i no gat wanpela stretpela tok long Tok Pisin yet. 'Digital' em i tok bilong ol kompyuta na teknoloji, na 'Humanities' em i tok bilong ol stadi bilong ol man na ol pasin bilong ol. Sapos yumi laik tok klia moa, yumi ken tok 'Wok Bilong Studim Pasin Bilong Man Long We Bilong Kompyuta', tasol dispela i longpela tumas na i no stret bilong yusim olsem wanpela nem bilong dispela kain wok. Olsem na, yumi save holim dispela Inglis tok 'Digital Humanities' o raitim long Tok Pisin pasin olsem 'Digitel Humanitis', bilong bihainim pasin bilong Tok Pisin long raitim ol Inglis tok.",,,,2026-04-07 09:14:04,False,Dijitel Humanitis,False,Ol Samting Ol Man i Mekim,True,,False,Huminaitis bilong Internet,"{
  ""translated_term"": ""Huminaitis bilong Internet"",
  ""translation_rationale"": ""Em i bin kisim wanpela term long Inggrish, ""Digital Humanities"". Mi tok bilong hanim wantaim internet em i strong long teknolodji na mi tok bilong hanim i wokim long bilum. Na wanwan bilum i wokim tain bilong tok save wantaim nau, na hanim na Internet i strong long bilum bilong hemi.""
}",2026-04-07T07:52:43.040311Z,stop,109.0,5041376504.0,[],74882583.0,llama3.1,161.0,375007709.0,5523595000.0,,"Em i bin kisim wanpela term long Inggrish, ",False,Dijital Humanitis,126.0,1775548787.0,stop,gpt-4o-2024-08-06,157.0,283.0,"Long Tok Pisin, planti longpela tok ol i kam long Inglis, olsem ""digital"" na ""humanities"", ol i save stap olsem tok ol i narakain bikos i no gat gutpela Tok Pisin tok bilong ol. Tasol sapos yumi tok ""Dijital Humanitis"", ol manmeri i save klia wantaim minim bilong dispela wan. Em i kam long wok na save long sait bilong teknolosi na ol stadi long pasin na kastom bilong man.",,False
tokipona,tokipona,Digital Humanities,sona ilo pi lipu nanpa,186.0,2026-04-07T09:13:53.905530,end_turn,claude-sonnet-4-5-20250929,169.0,355.0,"mi kepeken 'sona ilo' tawa toki e 'Digital' tan ni: ona li toki e sona pi kepeken ilo nanpa. mi kepeken 'lipu nanpa' kin tawa toki e 'Digital' tan ni: lipu nanpa li sama e ijo pi ilo sona. mi kepeken 'sona' tawa toki e 'Humanities' tan ni: Humanities li sona pi nasin jan, sona pi toki, sona pi tenpo pini. nimi 'sona ilo pi lipu nanpa' anu 'sona pi ilo nanpa' li pona tawa ni.",,,,2026-04-07 09:13:53,True,,True,,True,,False,sunu li moku ni,"{ 
  ""translated_term"": ""sunu li moku ni"" , 
  ""translation_rationale"": ""sunu - tawi (digital) , li - kepeken (of/for) , moku - pana (humanities) ni - anpa (specific/named)"" 
}",2026-04-07T07:52:35.487183Z,stop,65.0,3005501499.0,[],84554167.0,llama3.1,162.0,429211917.0,3537672792.0,,"sunu - tawi (digital) , li - kepeken (of/for) , moku - pana (humanities) ni - anpa (specific/named)",False,sona olin,105.0,1775548782.0,stop,gpt-4o-2024-08-06,158.0,263.0,"nimi ""sona"" li lon e sona, ken pona, monsuta pi jan toki. ""olin"" li kama ijo pona, ijo strethi pi jan, ijo lon pi monsi pi ""humanities"". sinpin en monsi pi nimi ""sona olin"" li ken ala kama toki tawa kulupu ni. mi toki kepeken nimi ""sona olin"" ona li lukin e ijo sina.",,False
tlh,Klingon,Digital Humanities,mI' Humanitas,240.0,2026-04-07T09:13:38.159945,end_turn,claude-sonnet-4-5-20250929,176.0,416.0,"mI' 'oH 'digital' motlh Hol 'e' 'angbogh mu' 'ej 'number' 'computerized data' je 'angbogh. Humanitas 'oH 'humanities' latin mu'mey 'e' 'angbogh 'ej Klingon Hol pong Hutlhbogh jInmol. qaStaHvIS DaH, Klingon Holmey 'ej mI'mey je lughajbe'bogh pong neH, vaj latin mu' 'Humanitas' je tera' mu' 'digital' je lo'nIS. tlhIngan Hol Dajatlhbogh vay' 'mI' tu'lu'qangbogh ngogh' je yajlaH.",,,,2026-04-07 09:13:38,True,,True,,True,,False,,"{'translated_term': 'DaghajwIj DawIj DatIvjaj', 'translation_rationale': 'DaH je jIHegh, ""Digital Humanities"" wIj DaqoHvaD. DawIj DatIvjaj ghoSbogh 'digital' vIQong DIvIj DatIvjaj QaQongwIj ghojwIj DatIvjaj, ghojwIj DatIvjaj ""Humanities"" 'vIQong jIHegh DawIj vIQongwe'j.'}",2026-04-07T07:52:29.925111Z,stop,125.0,5721213173.0,[],74342625.0,llama3.1,153.0,388408167.0,6220978167.0,,,False,,,,,,,,,,False
tet,Tetum,Digital Humanities,Humanidades Dijitál,272.0,2026-04-07T09:13:27.516096,end_turn,claude-sonnet-4-5-20250929,168.0,440.0,"Tetum uza barak lia-fuan husi Portugés no adaptadu ba fonolojia Tetum nian. Lia-fuan 'Humanidades' mai husi Portugés atu hatudu estudu kona-ba ema nia kultura, istória, no lian. Lia-fuan 'Dijitál' mak adaptasaun husi Portugés 'Digital' ka Inglés 'Digital' ba ortografia Tetum nian ne'ebé uza 'j' ba soniu /dʒ/. Iha Tetum, ita halo empréstimo terminolojia teknika ho adaptasaun ortográfika. Alternativa seluk bele 'Siénsia Umanu Dijitál' maibé 'Humanidades Dijitál' tuir liu nain terminolojia internasionál no Portugés ne'ebé komún iha Timor-Leste.",,,,2026-04-07 09:13:27,False,Umanidade Dijitál,True,,True,,False,,"{'translated_term': 'Humanidades digitais', 'translation_rationale': 'Iha baixu lian ka humanidade no iha ne'ebe digita.'} 

Notaun: Liun-ne'e ""iha baixu"" hetan husi ""digital"", nia significa ""ne'ebe digita"". Ka lian ""humanidade"" labeabe, mak sai lian ""ka humanidade"", ho fuan sira nian, no iha ne'ebe hetera.",2026-04-07T07:52:21.682491Z,stop,106.0,4917811792.0,[],83013750.0,llama3.1,152.0,352313708.0,5386453209.0,,,False,Humanidades Digital,133.0,1775548774.0,stop,gpt-4o-2024-08-06,148.0,281.0,"Iha Tetum, 'Digital Humanities' bele tradus husi termu 'Humanidades Digital'. Ida-ne'e hodi haklaken nasaun kona-ba uluk hosi termu 'Humanidades', nebee konseitu ida ida-ne'e involve orientasaun iha kultura ho servisu hala'o investigasaun ho teknologia sira sosiedade nian. Palavra 'digital', wainhira tradukaun, nu'udar adjetivu atu define natureza teknologia no digitalidade ida maka envolve iha prosesu investigativa ne'e.",,False
sco,Scots,Digital Humanities,Deegital Humanities,226.0,2026-04-07T09:13:17.641101,end_turn,claude-sonnet-4-5-20250929,160.0,386.0,"Scots is a Germanic leid closely relatit tae English, an mony modern technical terms is borrowit directly or adaptit wi Scots spellin conventions. 'Digital' becomes 'Deegital' follaein Scots phonetics an orthography (like 'ee' for lang 'i' soond). 'Humanities' bides as 'Humanities' syne it's already a Laitin-derived wird that's pairt o academic Scots vocabular. Some fowk micht say 'Deegital Humanites' or juist keep 'Digital Humanities' awthegither, as Scots haes aye taen in technical an academic wirds frae English an Laitin. The term refers tae the yaise o computational methods in the study o the humanities subjects like leeteratur, history, an philosophy.",,,,2026-04-07 09:13:17,True,,True,,True,,False,,"{'translated_term': 'Digital Leid-Literanure', 'translation_rationale': 'Cant say Digital Humanities jist yet, need tae get intae the mair specific meenins o' ""humanities"". I've got it noo: humanitees refers tae the study o' human cultur an' achievement, sae I'll jist add that tae ""digital"" tae gie us Digital Leid-Literanure. Anither way tae say it coud be Humanities Digital (Huidigal Leid-Literanure), but the Scots language tends tae like its words in a specific order: subject, then object.'}",2026-04-07T07:52:14.270235Z,stop,141.0,6745213498.0,[],94041250.0,llama3.1,144.0,363912584.0,7250974791.0,,,False,,,,,,,,,,False
scn,Sicilian,Digital Humanities,Umanistichi Digitali,311.0,2026-04-07T09:13:07.368755,end_turn,claude-sonnet-4-5-20250929,168.0,479.0,"Lu termu 'Digital Humanities' veni traduciutu comu 'Umanistichi Digitali' n sicilianu pirchì manteni la struttura di l'espressioni acadèmichi ntirnazziunali. 'Umanistichi' è lu plurrali di 'umanìsticu' ca currispunni a li studî umanistichi (littiratura, storia, filusufìa, ecc.), mentri 'Digitali' è lu plurrali di 'digitali' ca si riferisci a la tecnoluggìa nfurmàtica e digitali. N sicilianu, l'aggittivu veni dopu lu sustantivu, comu 'studia umanistichi', pirciò 'Umanistichi Digitali' rispetta la sintassi natìva. Sta traduzzioni è cuirenti cu l'usu di termini acadèmichi n sicilianu e manteni la clarizza di lu cuncettu: li disciplini umanistichi ca ùsanu strumenti e metudi digitali pi la riscerca e l'analisi.",,,,2026-04-07 09:13:07,False,Scienzi umanistichi diggitali,True,,True,,False,Umàniti Digitali,"{'translated_term': 'Umàniti Digitali', 'translation_rationale': ""Per traduci 'Digital Humanities' a lu sicilianu, vidiemu la parola 'Humanities' e ricordomu ca 'umanità' si traduci in sicilianu comme 'umànita'. Accussì, pòvvamu aggiungiri la parola 'digitali' davanti pi pridirezzà la traduzioni. A lu fini, avemu Umàniti Digitali.""}",2026-04-07T07:52:04.998229Z,stop,108.0,5146917334.0,"[{'translated_term': 'Umàniti Digitali', 'translation_rationale': ""Per traduci 'Digital Humanities' a lu sicilianu, vidiemu la parola 'Humanities' e ricordomu ca 'umanità' si traduci in sicilianu comme 'umànita'. Accussì, pòvvamu aggiungiri la parola 'digitali' davanti pi pridirezzà la traduzioni. A lu fini, avemu Umàniti Digitali.""}]",83149209.0,llama3.1,152.0,363791625.0,5631277959.0,Umàniti Digitali,"Per traduci 'Digital Humanities' a lu sicilianu, vidiemu la parola 'Humanities' e ricordomu ca 'umanità' si traduci in sicilianu comme 'umànita'. Accussì, pòvvamu aggiungiri la parola 'digitali' davanti pi pridirezzà la traduzioni. A lu fini, avemu Umàniti Digitali.",False,Umani studi digitali,193.0,1775548765.0,stop,gpt-4o-2024-08-06,149.0,342.0,"A traduzzioni di 'Digital Humanities' in sicilianu veni comu 'Umani studi digitali'. 'Umani' riferisci a tutti chiddi ca s'occupanu di studi supra l'aspetti umani e culturali. 'Studi' rapprisenta lu cuncettu di disciplina accademica. 'Digitali', accussì comu in talianu e in autri lingui, veni utilizzatu pi discrìviri tuttu chiddu ca arriperta a lu munnu tecnologicu e nuvamentu informatizzatu. Na interpretazioni comu 'Studi digitali supra l'umanitati' però sarìa assai dissona in sicilianu, quindi si preferisci 'Umani studi digitali' chi trasmetti lu stissu significatu in modu concise e efficace.",,False
roa-rup,Aromanian,Digital Humanities,Umanisticã Digitală,262.0,2026-04-07T09:12:53.208323,end_turn,claude-sonnet-4-5-20250929,171.0,433.0,"Tradutsemu 'Digital Humanities' cu 'Umanisticã Digitală' cã easti ma adatată tra limba armãneascã. Zboru 'Humanities' se tradutsi cu 'Umanisticã' (dit latinescu 'humanitas'), tsi s-adoapirãstu studiul culturljei, limbãljei, filosofiljei shi istoriljei. Zboru 'Digital' armãnedz cu 'Digitală' (femininu, cã s-acoardã cu 'Umanisticã'). Arãmãniele-a yiurã plurã formulli cu adashteptu adjetiv, ma 'Umanisticã Digitală' easti forma sh-clara shi sh-adzisa tra s-disim stu arãmãneashti aestã conceptu noau di la shtiințã shi tehnologhii.",,,,2026-04-07 09:12:53,True,,True,,True,,False,Omenia Digitală a Umanităților,"{
  ""translated_term"": ""Omenia Digitală a Umanităților"",
  ""translation_rationale"": ""Termenul 'Digital Humanities' se traduce prin unirea două concepte importante pentru cultura și disciplina noastră. 'Omenia' vine din limba Aromană, având semnificație similară cu termenul 'umanități', care include toate ramurile culturii umane. De asemenea, 'digitală' se referă la prezența online și utilizarea tehnologiei în acest domeniu. Prin această unire, putem spune că Omenia Digitală a Umanităților reprezintă studiul și utilizarea tehnicilor digitale pentru a explora și prezenta cultura umană.""
}",2026-04-07T07:51:57.344584Z,stop,185.0,9334694588.0,[],83886667.0,llama3.1,163.0,408739250.0,9898879042.0,,"Termenul 'Digital Humanities' se traduce prin unirea două concepte importante pentru cultura și disciplina noastră. 'Omenia' vine din limba Aromană, având semnificație similară cu termenul 'umanități', care include toate ramurile culturii umane. De asemenea, 'digitală' se referă la prezența online și utilizarea tehnologiei în acest domeniu. Prin această unire, putem spune că Omenia Digitală a Umanităților reprezintă studiul și utilizarea tehnicilor digitale pentru a explora și prezenta cultura umană.",False,Științele Umane Digitale,128.0,1775548762.0,stop,gpt-4o-2024-08-06,158.0,286.0,"Termenul “Științele Umane Digitale” este o traducere directă a conceptului “Digital Humanities”, undi “Științele Umane” se refere la studiul disciplinelor umanistice, iar “Digitale” indica utilizarea ori integrarea tehnologiei moderne digitale în aceste discipline. Această traducere păstrează sensul original al termenului din engleză și este ușor de înțeles di către comunitatea Aromaniană.",,False
rmy,Romani,Digital Humanities,Digitalno Manušikano Đanibe,303.0,2026-04-07T09:12:41.338513,end_turn,claude-sonnet-4-5-20250929,160.0,463.0,"O vorba 'Digital' si modernuno vorba savo avel angle e teknologiaja thaj kompjuteriensa, thaj vaš kadaja shaj te akhovel 'Digitalno' andar e angluni vorba, katar sas phenel angl-e kompjuteriakere sistemenge. O vorba 'Humanities' si angluno vorba savo phenel peske vaš e manušikane đanipaskere oblasti - kultura, čhib, istorija, filozofija. Andi Romani čhib, amaro vorba 'Manušikano' (save avel andar 'manuš' - manuš, manušipe) thaj 'Đanibe' (andar đanel - te đanel, đanibe, nasvibe) den amenge o than te phenes peske vaš kadala oblasti save sikaven pe manušenge thaj lenđe kultura. Kadaja sikavel pe e modernune studienđe save kerel pes kompjuterenca thaj digitalne teknologiaja te sikaven e manušikane đanibaske thaj kulturake.",,,,2026-04-07 09:12:41,False,Digitalno Humaniàlo,True,,True,,False,Romane kalah valde,"{
  ""translated_term"": ""Romane kalah valde"",
  ""translation_rationale"": ""Kalhavale, shavalo, romane kalah - Digital Humanities. Vajlo phrala vitsenla e kalhalo, 'digital' a va romani ke chavo a phrale vitsenla. Kalhalo valde 'studia', 'artes liberales', 'umanitares shukar'.""
}",2026-04-07T07:51:45.422918Z,stop,98.0,4626434919.0,[],87309958.0,llama3.1,153.0,381830125.0,5134637500.0,,"Kalhavale, shavalo, romane kalah - Digital Humanities. Vajlo phrala vitsenla e kalhalo, 'digital' a va romani ke chavo a phrale vitsenla. Kalhalo valde 'studia', 'artes liberales', 'umanitares shukar'.",False,,,,,,,,,,False
pms,Piedmontese,Digital Humanities,Ùmanità Digitaj,280.0,2026-04-07T09:12:26.978788,end_turn,claude-sonnet-4-5-20250929,184.0,464.0,"An piemont, l'agetiv a ven dòp ël sostantiv, donca 'Humanities' (Ùmanità o Siense Ùmane) a resta ël nòm prinsipal e 'Digital' (Digitaj) a dventa l'agetiv qualificativ. Ij terminòlogi técnich an piemont a deuvro soens ël singular për 'Ùmanità' quand as parla dël camp d'istudi umanìstich an general. 'Digitaj' a l'é la forma piemontèisa për l'agetiv 'digital', ch'a l'é intré ant la lenga për definì lòn ch'a l'é riferì a la tecnologìa dla computassion. As peul ëdcò dì 'Siense Ùmane Digitaj' ma 'Ùmanità Digitaj' a resta pi përsin e fedel a l'espression originala.",,,,2026-04-07 09:12:26,True,,True,,True,,False,Umanità digitale,"{
""translated_term"": ""Umanità digitale"",
""translation_rationale"": ""A l'é sté scelto de mantegnì el term ""Humanities"" perché se riferisce a le discipline che s'occupen de la cultura, la storia e la creatività. In piemontèj a ven l'assimilà a l'espression ""umanità"", che vò dí dito la condizione umana e i comportamenti uman. El term ""digitale"" se refarisse già da sé a la parte tecnologica e informativa de la disciplina.""
}",2026-04-07T07:51:38.260742Z,stop,130.0,6479443366.0,[],93104125.0,llama3.1,161.0,420276625.0,7048498083.0,,A l'é sté scelto de mantegnì el term ,False,Umanistica Digitaj,153.0,1775548755.0,stop,gpt-4o-2024-08-06,157.0,310.0,"Ant ël piemontèis, 'Umanistica Digitaj' a l'é na tradussion che as basa ansima a doi cos-chiave: 'umanistica', ch'a fà riferiment a l'insi di studi che a giòta l'òm, la sò cultura e la sò storia, e 'digitaj', che a revoca al mond dij digital e dij manier ëd comportament digitaj. Ansema, 'Umanistica Digitaj' a descriv la disciplina ch'a studia come le tecnologie digital a peulo ancaminé e rinové ij studi umanìstich.",,False
pih,Norfolk,Digital Humanities,Dijital Hyuumanitis,234.0,2026-04-07T09:12:14.919213,end_turn,claude-sonnet-4-5-20250929,152.0,386.0,"Norfolk langwij es a miksup gwen Inglish en Tahitian, with strong Inglish base. Fe teknoloji terms laik 'Digital', we yusli kiip dem es dem es o' maek salan Inglish-based wurd with Norfolk pronouncin. 'Hyuumanitis' kamap from Inglish 'Humanities' but spell mor laik how Norfuk Ailen folk taalk - with 'uu' fe long vowel saund. Norfuk Ailen noe really gwen tradishanal wurd fe modern akademik konsepts laik 'Digital Humanities', so dem yusli adapt Inglish terms t' Norfuk way a' speakin. Dis translieshen kiip da meanin clear whilst showin' Norfuk langwij patern.",,,,2026-04-07 09:12:14,True,,True,,True,,True,,,,,,,,,,,,,,,False,Digital Humanities,94.0,1775548751.0,stop,gpt-4o-2024-08-06,141.0,235.0,"Norfolk laengwage, hem gu fo se a soort o Creole English, so lot taem dem speek dem enlish wud same way. Fa dat reason, 'Digital Humanities' en English no need fa change. Dem concept hem kinda modern too, en no really garem old Norfolk wud fa dat. Hem lik dem use English eni wei.",,False
pdc,Pennsylvania German,Digital Humanities,Digitaali Gschtudierschtuff,278.0,2026-04-07T09:12:03.943224,end_turn,claude-sonnet-4-5-20250929,160.0,438.0,"Ich hab 'Digital Humanities' as 'Digitaali Gschtudierschtuff' iwwergsetzt. 'Digitaali' is die Pennsylvania Deitsch Form vun 'digital' - mir nehme oft Englische Warde un passe sie an unsri Schprooch aa. 'Gschtudierschtuff' is en gutt Watt fer 'Humanities' weil's die Sache beschreiwe dut wu mer schtudiert - Gschiicht, Literaduur, Schprooche, un so weider. En annri Meeglichkeit wär 'Mensch-Wisseschaft' odder 'Menschliche Wisseschafte', awwer 'Gschtudierschtuff' is meh natierlich in unsrem Dialekt un fange die Idee vun die 'Humanities' as en breedes Feld vun Schtudiere iwwer menschliche Kultur un Gsellschaft.",,,,2026-04-07 09:12:03,True,,True,,True,,False,Digitaalische Menschaheitsstudie,"{'translated_term': 'Digitaalische Menschaheitsstudie', 'translation_rationale': 'Schee Dijitale Menschaheit studiere, um die digitale Wissenschaft mit deitsch-sprachige Kultuv zu verbine. Die Endung -schaft kummt vun ""Menschaheit"", un das Adjektiv ""digitaalische"" kummt direkt vun Englisch.'}",2026-04-07T07:51:29.183688Z,stop,91.0,4488391502.0,"[{'translated_term': 'Digitaalische Menschaheitsstudie', 'translation_rationale': 'Schee Dijitale Menschaheit studiere, um die digitale Wissenschaft mit deitsch-sprachige Kultuv zu verbine. Die Endung -schaft kummt vun ""Menschaheit"", un das Adjektiv ""digitaalische"" kummt direkt vun Englisch.'}]",82134417.0,llama3.1,153.0,372704083.0,4979239875.0,Digitaalische Menschaheitsstudie,"Schee Dijitale Menschaheit studiere, um die digitale Wissenschaft mit deitsch-sprachige Kultuv zu verbine. Die Endung -schaft kummt vun ""Menschaheit"", un das Adjektiv ""digitaalische"" kummt direkt vun Englisch.",True,,,,,,,,,,False
pap,Papiamentu,Digital Humanities,Humanidadnan Digital,239.0,2026-04-07T09:11:51.636896,end_turn,claude-sonnet-4-5-20250929,184.0,423.0,"E término 'Digital Humanities' ta refiere na e tera akademiko ku ta kombina humanidadnan tradishonal ku teknologia digital i metodonan komputashonal. Den Papiamentu, nos ta tradusí esaki komo 'Humanidadnan Digital' mantené e struktura gramatikal di Papiamentu unda e adhetivo 'Digital' ta bini despues di e sustantivo 'Humanidadnan'. E palabra 'Humanidadnan' ta e forma plural di 'Humanidad' ku ta refiere na e dishiplina akademiko manera literatura, historia, filosofia, i arts. E término ta mashá konosí i komprendibel pa habladornan di Papiamentu, pasobra e ta mantené klaridat i ta paralelo ku otro término akademiko uza den e idioma.",,,,2026-04-07 09:11:51,False,Humanidatnan Digital,False,Di Con Asina Tantu Cos Humano,True,,False,Dokumental Humano Digital,"{'translated_term': 'Dokumental Humano Digital', 'translation_rationale': 'Mi a bai unda ""Digital Humanities"" ta den anglés, y a mira si e palabra ""digital"" ta referse na teknológa di komputador. Si e ta asina, mi a tuma ""dokumental"" i ""humano"" riba e manera nan ta wordu usado den anglés pa riferise na studia di humanidat ku utiliza teknológa digital.'}",2026-04-07T07:51:22.176316Z,stop,111.0,5722482371.0,"[{'translated_term': 'Dokumental Humano Digital', 'translation_rationale': 'Mi a bai unda ""Digital Humanities"" ta den anglés, y a mira si e palabra ""digital"" ta referse na teknológa di komputador. Si e ta asina, mi a tuma ""dokumental"" i ""humano"" riba e manera nan ta wordu usado den anglés pa riferise na studia di humanidat ku utiliza teknológa digital.'}]",81913667.0,llama3.1,168.0,435773334.0,6284173625.0,Dokumental Humano Digital,"Mi a bai unda ""Digital Humanities"" ta den anglés, y a mira si e palabra ""digital"" ta referse na teknológa di komputador. Si e ta asina, mi a tuma ""dokumental"" i ""humano"" riba e manera nan ta wordu usado den anglés pa riferise na studia di humanidat ku utiliza teknológa digital.",False,Humanidades Digital,155.0,1775548745.0,stop,gpt-4o-2024-08-06,156.0,311.0,"E palabra ""Digital"" ta keda meskos na hopi idioma inkluí Papiamentu, komo e tèrmino ta hasi referencia na teknologia elektronik. ""Humanidades"" ta referí na e studionan ku ta investigá aspekto humano i kultural, i esakinan ta keda generalmente igual na papiamentu sin grandi varyashon tina. E kombinashon di e dos ta por aser tantu na papiamentu komo ""Humanidades Digital"". Es asina nos ta asegi ku e término ta komprondibel i balido pa es kul ura ta dirigi na hunga ku e teksiduran moderno i technologiko.",,False
