language_code,language_name,term_source,ollama_translated_term,ollama_content,ollama_created_at,ollama_done_reason,ollama_eval_count,ollama_eval_duration,ollama_extracted_dictionaries,ollama_load_duration,ollama_model,ollama_prompt_eval_count,ollama_prompt_eval_duration,ollama_total_duration,ollama_translation,term,wikipedia_translated_term,coding_dh_date,exclude_google_cloud_translate,gt_translated_term,exclude_easynmt,enmt_translated_term,exclude_lingvanex,lingvanex_translated_term,exclude_ollama,ollama_translation_rationale
ia,Interlingua,Digital Humanities,Humanitates Digital,"{
  ""translated_term"": ""Humanitates Digital"",
  ""translation_rationale"": ""I have translated 'Digital Humanities' into Interlingua by following a literal and componential approach. 'Digital' is rendered as 'digital' since it's an adjective that describes the field, whereas 'Humanities' is translated to 'humanitates', using the Latin-derived form which is more commonly used in academic contexts in Interlingua.""
}",2026-04-04T02:23:30.365605Z,stop,89.0,1412383455.0,[],70716916.0,llama3.1,134.0,399756167.0,1908455916.0,,,,2026-04-03 21:23:30,True,,True,,True,,False,"I have translated 'Digital Humanities' into Interlingua by following a literal and componential approach. 'Digital' is rendered as 'digital' since it's an adjective that describes the field, whereas 'Humanities' is translated to 'humanitates', using the Latin-derived form which is more commonly used in academic contexts in Interlingua."
hz,Herero,Digital Humanities,Omutima gwi Omunhu,"{
  ""translated_term"": ""Omutima gwi Omunhu"",
  ""translation_rationale"": ""I chose to break down the term into its components, using 'Omunitima' (digital) and 'Omunhu' (humanities). This approach preserves the technical precision of the original term, while also conveying its disciplinary significance in an academic context. The Herero language does not have a direct equivalent for the term 'Humanities', so I used 'Omunhu' to convey the sense of intellectual pursuit or study of human culture.""
}",2026-04-04T02:23:26.436112Z,stop,115.0,1724486211.0,[],109195000.0,llama3.1,133.0,393994583.0,2261965250.0,,,,2026-04-03 21:23:26,True,,True,,True,,False,"I chose to break down the term into its components, using 'Omunitima' (digital) and 'Omunhu' (humanities). This approach preserves the technical precision of the original term, while also conveying its disciplinary significance in an academic context. The Herero language does not have a direct equivalent for the term 'Humanities', so I used 'Omunhu' to convey the sense of intellectual pursuit or study of human culture."
hy,Armenian,Digital Humanities,Համակարգային Գեղարվեստական Իրականություն,"{
  ""translated_term"": ""Համակարգային Գեղարվեստական Իրականություն"",
  ""translation_rationale"": ""I translated 'Digital Humanities' into Armenian, using a combination of the loanword approach and calquing to preserve technical precision. 'Համակարգային' (hamakaryan) translates 'digital', as it is a direct loan from English. 'Գեղարվեստական' (gegharvestakan) means 'artistic' or 'creative', which conveys the humanities aspect, and 'Իրականություն' (irakanut'yun) translates 'humanities'. This translation maintains disciplinary significance by using terms that reflect the field's intersection of technology and arts.""
}",2026-04-04T02:23:22.147266Z,stop,245.0,6445058086.0,[],79264750.0,llama3.1,130.0,398985375.0,7004018375.0,,,Թվային հումանիտար գիտություններ,2026-04-03 21:23:22,False,Թվային հումանիտար գիտություններ,False,Դժբախտ մարդիկ,False,Թվային հումանիտար գիտություններ,False,"I translated 'Digital Humanities' into Armenian, using a combination of the loanword approach and calquing to preserve technical precision. 'Համակարգային' (hamakaryan) translates 'digital', as it is a direct loan from English. 'Գեղարվեստական' (gegharvestakan) means 'artistic' or 'creative', which conveys the humanities aspect, and 'Իրականություն' (irakanut'yun) translates 'humanities'. This translation maintains disciplinary significance by using terms that reflect the field's intersection of technology and arts."
hu,Hungarian,Digital Humanities,Digitális Tudományosság,"{
  ""translated_term"": ""Digitális Tudományosság"",
  ""translation_rationale"": ""A 'digitális tudományosság' kifejezést úgy fordítottam, hogy megmaradjon a szakmai pontosság és jelentőség. A 'digitális' módosítószót úgy helyeztem el, hogy a magyar nyelvben elterjedt 'számítógépes' vagy 'kiber' előtaggal ellátott kifejezésektől megkülönböztesse a fordítás. A 'tudományosság' szót ebben a kontextusban használva azonosulok a kutatás, a tanulmányozás és a tanácsadás tudományos módszereinek értelmezésével.""
}",2026-04-04T02:23:13.120204Z,stop,200.0,5178004962.0,[],75934417.0,llama3.1,130.0,406945500.0,5722291542.0,,,Digitális bölcsészet,2026-04-03 21:23:13,False,Digitális humán tudományok,False,Digitális bölcsészettudományok,False,Digitális Bölcsészet,False,"A 'digitális tudományosság' kifejezést úgy fordítottam, hogy megmaradjon a szakmai pontosság és jelentőség. A 'digitális' módosítószót úgy helyeztem el, hogy a magyar nyelvben elterjedt 'számítógépes' vagy 'kiber' előtaggal ellátott kifejezésektől megkülönböztesse a fordítás. A 'tudományosság' szót ebben a kontextusban használva azonosulok a kutatás, a tanulmányozás és a tanácsadás tudományos módszereinek értelmezésével."
ht,Haitian,Digital Humanities,Binyomin Sikoloji Digital,"{
  ""translated_term"": ""Binyomin Sikoloji Digital"",
  ""translation_rationale"": 
    ""In Haitian, I have chosen to translate 'Digital Humanities' into a phrase that approximates the original meaning. 'Binyomin' is derived from 'binyom', a term used in Haitian Creole for digital technology or computers. It's combined with 'Sikoloji', which means humanities or social sciences in Haitian, conveying the academic context and discipline of the field.""
}",2026-04-04T02:23:05.377131Z,stop,104.0,2031815036.0,[],71453708.0,llama3.1,132.0,409466000.0,2543279958.0,,,,2026-04-03 21:23:05,False,Syans Imanitè Dijital,False,Reflechi sou fason lèzòm pral viv,False,Syans imanitè dijital,False,"In Haitian, I have chosen to translate 'Digital Humanities' into a phrase that approximates the original meaning. 'Binyomin' is derived from 'binyom', a term used in Haitian Creole for digital technology or computers. It's combined with 'Sikoloji', which means humanities or social sciences in Haitian, conveying the academic context and discipline of the field."
hr,Croatian,Digital Humanities,Digitalne humanistike,"{
  ""translated_term"": ""Digitalne humanistike"",
  ""translation_rationale"": ""I have translated 'Digital Humanities' as 'Dijalogički humanističke znanosti' initially, but then reconsidered to provide a more widely accepted and used term in the field. 'Dijalogički' is not commonly used in Croatian for this concept, whereas 'digitalne' is more accurate and relevant, especially given the increasing digital presence in humanities. Therefore, I have settled on 'Digitalne humanistike', which maintains the technical precision and disciplinary significance required for academic purposes.""
}",2026-04-04T02:23:00.815886Z,stop,127.0,2615541624.0,[],69714417.0,llama3.1,130.0,392640791.0,3115781625.0,,,,2026-04-03 21:23:00,False,Digitalne humanističke znanosti,True,,False,Digitalne humanističke znanosti,False,"I have translated 'Digital Humanities' as 'Dijalogički humanističke znanosti' initially, but then reconsidered to provide a more widely accepted and used term in the field. 'Dijalogički' is not commonly used in Croatian for this concept, whereas 'digitalne' is more accurate and relevant, especially given the increasing digital presence in humanities. Therefore, I have settled on 'Digitalne humanistike', which maintains the technical precision and disciplinary significance required for academic purposes."
ho,Hiri Motu,Digital Humanities,Hakasi na Bim Bilong Digidal,"{
  ""translated_term"": ""Hakasi na Bim Bilong Digidal"",
  ""translation_rationale"": ""I used the concept of 'Digital' directly from English, as it is a loanword widely accepted in Hiri Motu. For 'Humanities', I chose to translate it with 'Bilong Digidal', which retains its original meaning and focus on human knowledge, culture, and expression. The prefix 'Hakasi' is used to indicate the academic or scholarly aspect of the field.""
}",2026-04-04T02:22:55.676657Z,stop,109.0,1943318213.0,[],76942375.0,llama3.1,136.0,394038666.0,2451026083.0,,,,2026-04-03 21:22:55,True,,False,NOVEMBER 3 - 5,True,,False,"I used the concept of 'Digital' directly from English, as it is a loanword widely accepted in Hiri Motu. For 'Humanities', I chose to translate it with 'Bilong Digidal', which retains its original meaning and focus on human knowledge, culture, and expression. The prefix 'Hakasi' is used to indicate the academic or scholarly aspect of the field."
hi,Hindi,Digital Humanities,डिजिटल मानविकी,"{
  ""translated_term"": ""डिजिटल मानविकी"",
  ""translation_rationale"": ""In Hindi, the term \""Digital Humanities\"" can be translated as डिजिटल मानविकी, where 'डिजिटल' (dijitla) means digital and 'मानविकी' (manavikī) refers to humanities. This translation preserves the technical precision of the original term, conveying its meaning in an academic context. The use of \""डिजिटल\"" emphasizes the digital component, while \""मानविकी\"" accurately represents the field's focus on humanistic studies.""
}",2026-04-04T02:22:51.204508Z,stop,129.0,2598000962.0,[],83438958.0,llama3.1,130.0,399784084.0,3118193333.0,,,अभिकलनात्मक मानविकी,2026-04-03 21:22:51,False,डिजिटल मानविकी,False,डिजिटल मानवता,False,डिजिटल मानविकी,False,"In Hindi, the term ""Digital Humanities"" can be translated as डिजिटल मानविकी, where 'डिजिटल' (dijitla) means digital and 'मानविकी' (manavikī) refers to humanities. This translation preserves the technical precision of the original term, conveying its meaning in an academic context. The use of ""डिजिटल"" emphasizes the digital component, while ""मानविकी"" accurately represents the field's focus on humanistic studies."
he,Hebrew (modern),Digital Humanities,האנושיות הדיגיטליות,"{
  ""translated_term"": ""האנושיות הדיגיטליות"",
  ""translation_rationale"": ""The term 'Digital Humanities' is translated to Hebrew as האנושיות הדיגיטליות (Haonushiyut HaDigtalit). This choice is made by combining the Hebrew words for 'digital' (digtalit) and 'humanities' (haonushiyut), which accurately conveys the technical precision and disciplinary significance of the term in an academic context. The word order follows the typical pattern in Hebrew, where the adjective 'digtalit' precedes the noun 'haonushiyot'.""
}",2026-04-04T02:22:46.067211Z,stop,156.0,3728827334.0,[],74639792.0,llama3.1,135.0,399298625.0,4246155875.0,,מדעי הרוח הדיגיטליים,מדעי הרוח הדיגיטליים,2026-04-03 21:22:46,False,מדעי הרוח הדיגיטליים,False,Humanital Humanities,False,מדעי הרוח הדיגיטליים,False,"The term 'Digital Humanities' is translated to Hebrew as האנושיות הדיגיטליות (Haonushiyut HaDigtalit). This choice is made by combining the Hebrew words for 'digital' (digtalit) and 'humanities' (haonushiyut), which accurately conveys the technical precision and disciplinary significance of the term in an academic context. The word order follows the typical pattern in Hebrew, where the adjective 'digtalit' precedes the noun 'haonushiyot'."
ha,Hausa,Digital Humanities,Humanin Dabi'ili,"{
  ""translated_term"": ""Humanin Dabi'ili"",
  ""translation_rationale"": ""I translated 'Digital Humanities' into Hausa as 'Humanin Dabi'ili', which preserves the technical precision and disciplinary significance of the term. In this translation, I used 'Dabi'ili' to convey the idea of humanities or humanistic studies, while 'Humanin' is a prefix that indicates something related to humans or humanity. This phrase accurately conveys the academic field's focus on digital methods and tools applied to traditional humanities disciplines.""
}",2026-04-04T02:22:39.805185Z,stop,114.0,2826835039.0,[],80763041.0,llama3.1,132.0,421533792.0,3362615750.0,,,,2026-04-03 21:22:39,False,Dan Adam na Dijital,False,KCharselect unicode block name,False,Digital Humanities,False,"I translated 'Digital Humanities' into Hausa as 'Humanin Dabi'ili', which preserves the technical precision and disciplinary significance of the term. In this translation, I used 'Dabi'ili' to convey the idea of humanities or humanistic studies, while 'Humanin' is a prefix that indicates something related to humans or humanity. This phrase accurately conveys the academic field's focus on digital methods and tools applied to traditional humanities disciplines."
gv,Manx,Digital Humanities,Hunaidhyn Digitail,"{
  ""translated_term"": ""Hunaidhyn Digitail"",
  ""translation_rationale"": ""I have chosen to translate 'Digital Humanities' as 'Hunaidhyn Digitail' by combining the Manx words for 'digital' (digitail) and 'humanities' (hunaidhyn). This preserves the technical precision of the term and its disciplinary significance in an academic context.""
}",2026-04-04T02:22:34.417318Z,stop,86.0,1587159329.0,[],74870542.0,llama3.1,132.0,373156375.0,2061149459.0,,,,2026-04-03 21:22:34,False,Dooinney Digitagh,False,Aghtyn mair-chlaa,True,,False,I have chosen to translate 'Digital Humanities' as 'Hunaidhyn Digitail' by combining the Manx words for 'digital' (digitail) and 'humanities' (hunaidhyn). This preserves the technical precision of the term and its disciplinary significance in an academic context.
gu,Gujarati,Digital Humanities,Digital Humanities,"{
  ""translated_term"": ""Digital Humanities"",
  ""translation_rationale"": ""In Gujarati, the term is derived from the English phrase, but with a nod to its academic context. I've chosen to translate it directly while incorporating elements of the original definition, maintaining the technical precision and disciplinary significance.""
}",2026-04-04T02:22:30.335308Z,stop,64.0,819169118.0,[],91566791.0,llama3.1,132.0,408332625.0,1338080041.0,,,,2026-04-03 21:22:30,False,ડિજિટલ હ્યુમેનિટીઝ,True,,False,ડિજિટલ માનવતા,False,"In Gujarati, the term is derived from the English phrase, but with a nod to its academic context. I've chosen to translate it directly while incorporating elements of the original definition, maintaining the technical precision and disciplinary significance."
gn,Guaraní,Digital Humanities,Tayalẽme Tekno-Peikua,"{
  ""translated_term"": ""Tayalẽme Tekno-Peikua"",
  ""translation_rationale"": ""I've chosen to translate 'Digital Humanities' by combining two Guaraní words. 'Tayalẽme' means 'digital', derived from the root 'taya', which refers to things that are electronic or computer-related. 'Tekno-peikua' is a term that roughly translates to 'humanities with technology'. I've adapted 'peikua' (meaning 'culture' or 'know-how') to convey the idea of humanities disciplines being informed by and incorporating digital technologies.""
}",2026-04-04T02:22:26.973135Z,stop,128.0,3278495251.0,[],79239416.0,llama3.1,134.0,433195417.0,3826981166.0,,,,2026-04-03 21:22:26,False,Humanidades Digitales rehegua,True,,True,,False,"I've chosen to translate 'Digital Humanities' by combining two Guaraní words. 'Tayalẽme' means 'digital', derived from the root 'taya', which refers to things that are electronic or computer-related. 'Tekno-peikua' is a term that roughly translates to 'humanities with technology'. I've adapted 'peikua' (meaning 'culture' or 'know-how') to convey the idea of humanities disciplines being informed by and incorporating digital technologies."
gl,Galician,Digital Humanities,Humanidades Digitais,"{
  ""translated_term"": ""Humanidades Digitais"",
  ""translation_rationale"": ""I've translated 'Digital Humanities' as 'Humanidades Digitais'. In Galician, I've added the adjective 'digitais' to indicate that this field of study is related to digital technologies and methods. This translation preserves the technical precision and disciplinary significance of the original term.""
}",2026-04-04T02:22:21.121078Z,stop,77.0,1250337584.0,[],74901875.0,llama3.1,132.0,411310334.0,1759727459.0,,,,2026-04-03 21:22:21,False,Humanidades Dixitais,False,Humanos dixitais,False,Humanidades Dixitais,False,"I've translated 'Digital Humanities' as 'Humanidades Digitais'. In Galician, I've added the adjective 'digitais' to indicate that this field of study is related to digital technologies and methods. This translation preserves the technical precision and disciplinary significance of the original term."
gd,Scottish Gaelic,Digital Humanities,Dùbhlinneachd Luchd-Gnìomhaidh,"{
  ""translated_term"": ""Dùbhlinneachd Luchd-Gnìomhaidh"",
  ""translation_rationale"": ""I chose to translate 'Digital Humanities' into Scottish Gaelic by combining the adjectives from both languages. 'Dùbhlinneachd' is derived from 'digital', with a Gaelic suffix (-neach) indicating an action or process, which fits well with the concept of humanities as a discipline. 'Luchd-Gnìomhaidh' translates to 'humanists' or 'those who cultivate human knowledge and values'. The phrase Dùbhlinneachd Luchd-Gnìomhaidh conveys the technical precision and disciplinary significance of Digital Humanities while being easily understandable in an academic context.""
}",2026-04-04T02:22:17.334068Z,stop,164.0,5261452616.0,[],74642833.0,llama3.1,134.0,398203958.0,5787105833.0,,,,2026-04-03 21:22:17,False,Daonnachdan Didseatach,True,,False,Daonnachdan Didseatach,False,"I chose to translate 'Digital Humanities' into Scottish Gaelic by combining the adjectives from both languages. 'Dùbhlinneachd' is derived from 'digital', with a Gaelic suffix (-neach) indicating an action or process, which fits well with the concept of humanities as a discipline. 'Luchd-Gnìomhaidh' translates to 'humanists' or 'those who cultivate human knowledge and values'. The phrase Dùbhlinneachd Luchd-Gnìomhaidh conveys the technical precision and disciplinary significance of Digital Humanities while being easily understandable in an academic context."
ga,Irish,Digital Humanities,Dána Daighnilteachta,"{
  ""translated_term"": ""Dána Daighnilteachta"",
  ""translation_rationale"": ""The term \""Digital Humanities\"" is translated by combining two existing Irish terms. \""Dána\"" means art, skill, or creative activity, while \""Daighnileacht\"" is a calque of the English word \""digital\"", formed from the words \""daighneal» (digit) and «-eolas» (knowledge). This translation preserves the technical precision and disciplinary significance of the original term.""
}",2026-04-04T02:22:09.516258Z,stop,108.0,3550260957.0,[],79570042.0,llama3.1,130.0,391172959.0,4054736084.0,,,,2026-04-03 21:22:09,False,Daonnachtaí Digiteacha,False,Daonnachtaí Digiteacha,False,Daonnachtaí Digiteacha,False,"The term ""Digital Humanities"" is translated by combining two existing Irish terms. ""Dána"" means art, skill, or creative activity, while ""Daighnileacht"" is a calque of the English word ""digital"", formed from the words ""daighneal» (digit) and «-eolas» (knowledge). This translation preserves the technical precision and disciplinary significance of the original term."
fy,Western Frisian,Digital Humanities,Digitale Minskunde,"{
  ""translated_term"": ""Digitale Minskunde"",
  ""translation_rationale"": ""In Western Frisian, I've combined the word 'digitale' (digital) with 'minskunde' (humanities). This preserves the technical precision and disciplinary significance of the original term.""
}",2026-04-04T02:22:03.437119Z,stop,63.0,961885959.0,[],79047375.0,llama3.1,136.0,390061500.0,1449155083.0,,,,2026-04-03 21:22:03,False,Digitale Humaniora,True,,False,Digital Humanities,False,"In Western Frisian, I've combined the word 'digitale' (digital) with 'minskunde' (humanities). This preserves the technical precision and disciplinary significance of the original term."
fr,French,Digital Humanities,Humanités numériques,"{
  ""translated_term"": ""Humanités numériques"",
  ""translation_rationale"": ""The term 'Digital Humanities' is translated literally into French as 'Humanités numériques'. This choice preserves the technical precision of the original term, highlighting the intersection of digital technologies and humanities disciplines. The use of 'numérique' to convey the digital aspect of the field is accurate in an academic context.""
}",2026-04-04T02:21:59.964382Z,stop,84.0,1645316913.0,[],68703458.0,llama3.1,130.0,418375333.0,2157298917.0,,Humanités numériques,Humanités numériques,2026-04-03 21:21:59,False,Humanités numériques,False,Humanités numériques,False,Humanités numériques,False,"The term 'Digital Humanities' is translated literally into French as 'Humanités numériques'. This choice preserves the technical precision of the original term, highlighting the intersection of digital technologies and humanities disciplines. The use of 'numérique' to convey the digital aspect of the field is accurate in an academic context."
fo,Faroese,Digital Humanities,Digtali hugsun,"{
  ""translated_term"": ""Digtali hugsun"",
  ""translation_rationale"": ""I have translated \""Digital Humanities\"" into Faroese as \""Digtali hugsun\"", where \""digtali\"" is the adjective meaning digital or related to computers, and \""hugsun\"" means humanities or human sciences. The use of \""hugsun\"" conveys the academic and disciplinary significance of the term in an accurate and precise manner.""
}",2026-04-04T02:21:55.783233Z,stop,94.0,2175689333.0,[],76685875.0,llama3.1,134.0,416584667.0,2697166709.0,,,,2026-04-03 21:21:55,False,Talgild hugvísindi,True,,True,,False,"I have translated ""Digital Humanities"" into Faroese as ""Digtali hugsun"", where ""digtali"" is the adjective meaning digital or related to computers, and ""hugsun"" means humanities or human sciences. The use of ""hugsun"" conveys the academic and disciplinary significance of the term in an accurate and precise manner."
fj,Fijian,Digital Humanities,Taletataki ni Vakavanua,"{
  ""translated_term"": ""Taletataki ni Vakavanua"",
  ""translation_rationale"": ""I translated 'Digital Humanities' to 'Taletataki ni Vakavanua'. 

'Taletataki' is a direct loanword from English, but in Fijian, it accurately conveys the concept of digital or computer-related work. I chose not to translate it further for precision.

'Vakavanua', on the other hand, means 'humanities' in Fijian. It is derived from 'vana', meaning 'people' or 'humans', and the suffix '-vanua', which denotes a place or field of study. This combination accurately conveys the academic discipline of studying human culture, history, and expression through various mediums.""",2026-04-04T02:21:51.059715Z,stop,159.0,3893727710.0,[],80645125.0,llama3.1,134.0,396206375.0,4415991250.0,,,,2026-04-03 21:21:51,False,Digitaki ni tamata,False,Cata na iTovo ni Tamata,True,,False,"I translated 'Digital Humanities' to 'Taletataki ni Vakavanua'. 

'Taletataki' is a direct loanword from English, but in Fijian, it accurately conveys the concept of digital or computer-related work. I chose not to translate it further for precision.

'Vakavanua', on the other hand, means 'humanities' in Fijian. It is derived from 'vana', meaning 'people' or 'humans', and the suffix '-vanua', which denotes a place or field of study. This combination accurately conveys the academic discipline of studying human culture, history, and expression through various mediums."
fi,Finnish,Digital Humanities,Digitaalisen humanistikan tutkimus,"{
  ""translated_term"": ""Digitaalisen humanistikan tutkimus"",
  ""translation_rationale"": ""I chose to translate the term as 'digitaalinen humanismi' initially, but then decided that 'tutkimus' (research or inquiry) is a more accurate addition to convey the academic field aspect. This translation aims to preserve the technical precision and disciplinary significance of the original term by using the Finnish word for 'digital humanities', which has gained recognition in Finnish academia.""
}",2026-04-04T02:21:44.617389Z,stop,105.0,3233790125.0,[],80945958.0,llama3.1,130.0,416406333.0,3773137875.0,,Digitaaliset ihmistieteet,Digitaaliset ihmistieteet,2026-04-03 21:21:44,False,Digitaaliset humanistiset tieteet,False,Digitaaliset humanistiset tieteet,False,Digitaaliset humanistiset tieteet,False,"I chose to translate the term as 'digitaalinen humanismi' initially, but then decided that 'tutkimus' (research or inquiry) is a more accurate addition to convey the academic field aspect. This translation aims to preserve the technical precision and disciplinary significance of the original term by using the Finnish word for 'digital humanities', which has gained recognition in Finnish academia."
ff,Fula,Digital Humanities,Tijanawal Digitaal,"{
""translated_term"": ""Tijanawal Digitaal"",
""translation_rationale"": ""I've chosen to use the prefix 'Tijanawal' which comes from the Fula word for 'humanities' or 'arts', as it is commonly used in West African languages. 'Digitaal' directly translates from English to Fula, maintaining the technical precision of the term.""
}",2026-04-04T02:21:38.82575Z,stop,84.0,1614178334.0,[],73966417.0,llama3.1,132.0,399303375.0,2112822709.0,,,,2026-04-03 21:21:38,False,Neɗɗaŋke Dijital,True,,True,,False,"I've chosen to use the prefix 'Tijanawal' which comes from the Fula word for 'humanities' or 'arts', as it is commonly used in West African languages. 'Digitaal' directly translates from English to Fula, maintaining the technical precision of the term."
fa,Persian,Digital Humanities,انسان‌شناسی دیجیتال,"{
  ""translated_term"": ""انسان‌شناسی دیجیتال"",
  ""translation_rationale"": ""I translated 'Digital Humanities' as \""انسان‌شناسی دیجیتال\"" (Insān-šenāsī digitāl), combining the Persian words for 'humanities' (انسان‌شناسی, insānšenāsī) with 'digital' (دیجیتال, digitāl). This translation preserves the technical precision of the original term and accurately conveys its disciplinary significance in an academic context.""
}",2026-04-04T02:21:34.689487Z,stop,114.0,2506119838.0,[],75308000.0,llama3.1,130.0,402295000.0,3018489459.0,,,علوم انسانی دیجیتال,2026-04-03 21:21:34,False,علوم انسانی دیجیتال,True,,False,علوم انسانی دیجیتال,False,"I translated 'Digital Humanities' as ""انسان‌شناسی دیجیتال"" (Insān-šenāsī digitāl), combining the Persian words for 'humanities' (انسان‌شناسی, insānšenāsī) with 'digital' (دیجیتال, digitāl). This translation preserves the technical precision of the original term and accurately conveys its disciplinary significance in an academic context."
eu,Basque,Digital Humanities,Artea Digitala,"{
  ""translated_term"": ""Artea Digitala"",
  ""translation_rationale"": ""I've chosen the term \""Artea Digitala\"" because it directly translates the concept of combining digital tools and methods with humanities research. In Basque, \""artea\"" means \""art\"" or \""humanities\"", while \""digitala\"" indicates the digital aspect. This translation aims to preserve the technical precision and disciplinary significance of the original term.""
}",2026-04-04T02:21:29.650166Z,stop,91.0,2107058836.0,[],81198916.0,llama3.1,132.0,433220625.0,2650354833.0,,,Humanitate digitalak,2026-04-03 21:21:29,False,Humanitate Digitalak,False,Gizatasun digitalak,False,Humanitate Digitalak,False,"I've chosen the term ""Artea Digitala"" because it directly translates the concept of combining digital tools and methods with humanities research. In Basque, ""artea"" means ""art"" or ""humanities"", while ""digitala"" indicates the digital aspect. This translation aims to preserve the technical precision and disciplinary significance of the original term."
et,Estonian,Digital Humanities,Digitaalsete humanitaarusteaduste,"{
  ""translated_term"": ""Digitaalsete humanitaarusteaduste"",
  ""translation_rationale"": ""Estonian translation combines the concept of 'digitaalsed' (digital) with 'humanitaarteadused', which directly translates to humanities. The term preserves technical precision and disciplinary significance, conveying the intersection of digital methods and traditional humanities disciplines.""
}",2026-04-04T02:21:24.977718Z,stop,79.0,1438522999.0,[],74851417.0,llama3.1,132.0,437928167.0,1981276292.0,,,Digihumanitaaria,2026-04-03 21:21:24,False,Digitaalsed humanitaarteadused,False,Digitaalsed humanitaarteadused,False,Digitaalhumanitaaria,False,"Estonian translation combines the concept of 'digitaalsed' (digital) with 'humanitaarteadused', which directly translates to humanities. The term preserves technical precision and disciplinary significance, conveying the intersection of digital methods and traditional humanities disciplines."
es,Spanish; Castilian,Digital Humanities,Humanidades Digitales,"{
  ""translated_term"": ""Humanidades Digitales"",
  ""translation_rationale"": ""I chose to translate 'Digital Humanities' as 'Humanidades Digitales' because it accurately conveys the intersection of digital technologies and humanities disciplines, while maintaining the disciplinary significance and technical precision required in an academic context. This translation is widely accepted in Spanish-speaking countries and is used in various academic publications.""
}",2026-04-04T02:21:20.978501Z,stop,81.0,1164414496.0,[],81037083.0,llama3.1,136.0,457471583.0,1726545833.0,,Humanidades digitales,Humanidades digitales,2026-04-03 21:21:20,False,Humanidades digitales,False,Humanidades digitales,False,Humanidades digitales,False,"I chose to translate 'Digital Humanities' as 'Humanidades Digitales' because it accurately conveys the intersection of digital technologies and humanities disciplines, while maintaining the disciplinary significance and technical precision required in an academic context. This translation is widely accepted in Spanish-speaking countries and is used in various academic publications."
eo,Esperanto,Digital Humanities,Digaj Humanismoj,"{
  ""translated_term"": ""Digaj Humanismoj"",
  ""translation_rationale"": ""I chose 'Digaj' (digital) because it directly corresponds to the English term's emphasis on digital methods and technologies. I added the plural form '-j-' to match the subject-verb agreement in Esperanto, as 'humanismoj' is the noun form for humanities disciplines. This way, the translation conveys the academic field's focus on humanistic approaches using digital tools and methodologies.""
}",2026-04-04T02:21:17.223909Z,stop,102.0,2167268955.0,[],95981500.0,llama3.1,132.0,394919125.0,2692601750.0,,,,2026-04-03 21:21:17,False,Ciferecaj Homstudoj,False,Ciferecaj homoj,False,Ciferecaj Homaroj,False,"I chose 'Digaj' (digital) because it directly corresponds to the English term's emphasis on digital methods and technologies. I added the plural form '-j-' to match the subject-verb agreement in Esperanto, as 'humanismoj' is the noun form for humanities disciplines. This way, the translation conveys the academic field's focus on humanistic approaches using digital tools and methodologies."
en,English,Digital Humanities,Digital Humanities,"{
  ""translated_term"": ""Digital Humanities"",
  ""translation_rationale"": ""No translation is necessary, as the term 'Digital Humanities' is already widely used and understood in academic contexts. However, for clarity, it can be considered a direct equivalent of the German 'Digitale Geisteswissenschaften', French 'Humanités numériques', or Italian 'Umanesimo digitale'.""
}",2026-04-04T02:21:12.498719Z,stop,84.0,1112490123.0,[],80325875.0,llama3.1,130.0,424905750.0,1648595208.0,,Digital Humanities,digital humanities,2026-04-03 21:21:12,False,Digital Humanities,True,,False,Digital Humanities,False,"No translation is necessary, as the term 'Digital Humanities' is already widely used and understood in academic contexts. However, for clarity, it can be considered a direct equivalent of the German 'Digitale Geisteswissenschaften', French 'Humanités numériques', or Italian 'Umanesimo digitale'."
el,"Greek, Modern",Digital Humanities,Ηλεκτρονικές Ανθρωπιστικές Επιστήμες,"{
  ""translated_term"": ""Ηλεκτρονικές Ανθρωπιστικές Επιστήμες"",
  ""translation_rationale"": ""I translated 'Digital Humanities' to Ηλεκτρονικές Ανθρωπιστικές Επιστήμες, combining the adjective 'ηλεκτρονικές' (digital) with the noun 'Ανθρωπιστικές Επιστήμες' (Humanities). This preserves the technical precision and disciplinary significance of the original term in an academic context.""
}",2026-04-04T02:21:08.831478Z,stop,99.0,1239324623.0,[],83790083.0,llama3.1,134.0,406635834.0,1758863833.0,,,Ψηφιακές Ανθρωπιστικές Επιστήμες,2026-04-03 21:21:08,False,Ψηφιακές Ανθρωπιστικές Επιστήμες,False,Ψηφιακές Ανθρωπιστικές Επιστήμες,False,Ψηφιακές Ανθρωπιστικές Επιστήμες,False,"I translated 'Digital Humanities' to Ηλεκτρονικές Ανθρωπιστικές Επιστήμες, combining the adjective 'ηλεκτρονικές' (digital) with the noun 'Ανθρωπιστικές Επιστήμες' (Humanities). This preserves the technical precision and disciplinary significance of the original term in an academic context."
