language_code,language_name,term_source,openai_translated_term,openai_completion_tokens,openai_created,openai_finish_reason,openai_model,openai_prompt_tokens,openai_total_tokens,openai_translation_rationale,openai_translation,term,wikipedia_translated_term,coding_dh_date,exclude_google_cloud_translate,gt_translated_term,exclude_easynmt,enmt_translated_term,exclude_lingvanex,lingvanex_translated_term,exclude_ollama,ollama_translated_term,ollama_content,ollama_created_at,ollama_done_reason,ollama_eval_count,ollama_eval_duration,ollama_extracted_dictionaries,ollama_load_duration,ollama_model,ollama_prompt_eval_count,ollama_prompt_eval_duration,ollama_total_duration,ollama_translation,ollama_translation_rationale,exclude_openai
fj,Fijian,Digital Humanities,Vakanatabose Levu kei na Vuravura Vakompiuta,101.0,1775270066.0,stop,gpt-4o-2024-08-06,130.0,231.0,"In Fijian, ""Vakanatabose Levu"" signifies ""Humanities,"" reflecting academic inquiry into human culture and society, while ""Vuravura Vakompiuta"" refers to ""Digital"" or computer-based environments. This translation attempts to capture both the technical and humanistic dimensions implied by ""Digital Humanities.""",,,,2026-04-03 21:34:27,False,Digitaki ni tamata,False,Cata na iTovo ni Tamata,True,,False,Taletataki ni Vakavanua,"{
  ""translated_term"": ""Taletataki ni Vakavanua"",
  ""translation_rationale"": ""I translated 'Digital Humanities' to 'Taletataki ni Vakavanua'. 

'Taletataki' is a direct loanword from English, but in Fijian, it accurately conveys the concept of digital or computer-related work. I chose not to translate it further for precision.

'Vakavanua', on the other hand, means 'humanities' in Fijian. It is derived from 'vana', meaning 'people' or 'humans', and the suffix '-vanua', which denotes a place or field of study. This combination accurately conveys the academic discipline of studying human culture, history, and expression through various mediums.""",2026-04-04T02:21:51.059715Z,stop,159.0,3893727710.0,[],80645125.0,llama3.1,134.0,396206375.0,4415991250.0,,"I translated 'Digital Humanities' to 'Taletataki ni Vakavanua'. 

'Taletataki' is a direct loanword from English, but in Fijian, it accurately conveys the concept of digital or computer-related work. I chose not to translate it further for precision.

'Vakavanua', on the other hand, means 'humanities' in Fijian. It is derived from 'vana', meaning 'people' or 'humans', and the suffix '-vanua', which denotes a place or field of study. This combination accurately conveys the academic discipline of studying human culture, history, and expression through various mediums.",False
fi,Finnish,Digital Humanities,digitaalinen humanismi,73.0,1775270064.0,stop,gpt-4o-2024-08-06,126.0,199.0,"The term ""digitaalinen humanismi"" maintains the direct translation of ""digital"" as ""digitaalinen"" and ""humanities"" as ""humanismi,"" aligning with established Finnish academic terminology. This preserves the technical and disciplinary significance of the field.",,Digitaaliset ihmistieteet,Digitaaliset ihmistieteet,2026-04-03 21:34:25,False,Digitaaliset humanistiset tieteet,False,Digitaaliset humanistiset tieteet,False,Digitaaliset humanistiset tieteet,False,Digitaalisen humanistikan tutkimus,"{
  ""translated_term"": ""Digitaalisen humanistikan tutkimus"",
  ""translation_rationale"": ""I chose to translate the term as 'digitaalinen humanismi' initially, but then decided that 'tutkimus' (research or inquiry) is a more accurate addition to convey the academic field aspect. This translation aims to preserve the technical precision and disciplinary significance of the original term by using the Finnish word for 'digital humanities', which has gained recognition in Finnish academia.""
}",2026-04-04T02:21:44.617389Z,stop,105.0,3233790125.0,[],80945958.0,llama3.1,130.0,416406333.0,3773137875.0,,"I chose to translate the term as 'digitaalinen humanismi' initially, but then decided that 'tutkimus' (research or inquiry) is a more accurate addition to convey the academic field aspect. This translation aims to preserve the technical precision and disciplinary significance of the original term by using the Finnish word for 'digital humanities', which has gained recognition in Finnish academia.",False
ff,Fula,Digital Humanities,Cilol faggorde mitinak,126.0,1775270061.0,stop,gpt-4o-2024-08-06,128.0,254.0,"The translation ""Cilol faggorde mitinak"" aims to convey the essence of ""Digital Humanities"" in an academic context. ""Cilol"" refers to ""Humanities,"" covering disciplines related to human culture and knowledge. ""Faggorde"" means ""Digital,"" linking to technology and digital methodologies. ""Mitinak"" contextualizes the practical and scholarly component, indicating a field of study. Together, these terms provide a comprehensive translation that reflects the integration of digital tools in humanistic scholarship.",,,,2026-04-03 21:34:23,False,Neɗɗaŋke Dijital,True,,True,,False,Tijanawal Digitaal,"{
""translated_term"": ""Tijanawal Digitaal"",
""translation_rationale"": ""I've chosen to use the prefix 'Tijanawal' which comes from the Fula word for 'humanities' or 'arts', as it is commonly used in West African languages. 'Digitaal' directly translates from English to Fula, maintaining the technical precision of the term.""
}",2026-04-04T02:21:38.82575Z,stop,84.0,1614178334.0,[],73966417.0,llama3.1,132.0,399303375.0,2112822709.0,,"I've chosen to use the prefix 'Tijanawal' which comes from the Fula word for 'humanities' or 'arts', as it is commonly used in West African languages. 'Digitaal' directly translates from English to Fula, maintaining the technical precision of the term.",False
fa,Persian,Digital Humanities,علوم انسانی دیجیتال,113.0,1775270059.0,stop,gpt-4o-2024-08-06,126.0,239.0,"The term ""Digital Humanities"" is translated as ""علوم انسانی دیجیتال"" in Persian to maintain its academic and disciplinary significance. ""علوم انسانی"" translates to ""Humanities,"" which is the study of human culture and society, while ""دیجیتال"" translates directly to ""Digital,"" referring to the use of digital technology and methods. This translation preserves the technical precision by using direct equivalents, ensuring that the scholarly concept is accurately conveyed in the Persian academic context.",,,علوم انسانی دیجیتال,2026-04-03 21:34:20,False,علوم انسانی دیجیتال,True,,False,علوم انسانی دیجیتال,False,انسان‌شناسی دیجیتال,"{
  ""translated_term"": ""انسان‌شناسی دیجیتال"",
  ""translation_rationale"": ""I translated 'Digital Humanities' as \""انسان‌شناسی دیجیتال\"" (Insān-šenāsī digitāl), combining the Persian words for 'humanities' (انسان‌شناسی, insānšenāsī) with 'digital' (دیجیتال, digitāl). This translation preserves the technical precision of the original term and accurately conveys its disciplinary significance in an academic context.""
}",2026-04-04T02:21:34.689487Z,stop,114.0,2506119838.0,[],75308000.0,llama3.1,130.0,402295000.0,3018489459.0,,"I translated 'Digital Humanities' as ""انسان‌شناسی دیجیتال"" (Insān-šenāsī digitāl), combining the Persian words for 'humanities' (انسان‌شناسی, insānšenāsī) with 'digital' (دیجیتال, digitāl). This translation preserves the technical precision of the original term and accurately conveys its disciplinary significance in an academic context.",False
eu,Basque,Digital Humanities,Humanitate Digitalak,90.0,1775270057.0,stop,gpt-4o-2024-08-06,128.0,218.0,"The term ""Humanitate Digitalak"" directly translates ""Digital Humanities"" into Basque. ""Humanitate"" refers to ""Humanities,"" conveying the academic fields that study aspects of human society and culture. ""Digitalak"" means ""Digital,"" accurately reflecting the technical aspect of the field, which incorporates technologies into the study and dissemination of humanities.",,,Humanitate digitalak,2026-04-03 21:34:18,False,Humanitate Digitalak,False,Gizatasun digitalak,False,Humanitate Digitalak,False,Artea Digitala,"{
  ""translated_term"": ""Artea Digitala"",
  ""translation_rationale"": ""I've chosen the term \""Artea Digitala\"" because it directly translates the concept of combining digital tools and methods with humanities research. In Basque, \""artea\"" means \""art\"" or \""humanities\"", while \""digitala\"" indicates the digital aspect. This translation aims to preserve the technical precision and disciplinary significance of the original term.""
}",2026-04-04T02:21:29.650166Z,stop,91.0,2107058836.0,[],81198916.0,llama3.1,132.0,433220625.0,2650354833.0,,"I've chosen the term ""Artea Digitala"" because it directly translates the concept of combining digital tools and methods with humanities research. In Basque, ""artea"" means ""art"" or ""humanities"", while ""digitala"" indicates the digital aspect. This translation aims to preserve the technical precision and disciplinary significance of the original term.",False
et,Estonian,Digital Humanities,digihumanitaaria,88.0,1775270055.0,stop,gpt-4o-2024-08-06,128.0,216.0,"The term 'digihumanitaaria' is widely used in Estonian academic circles to represent 'Digital Humanities'. It combines 'digi-', referring to digital or electronic forms, with 'humanitaaria', which denotes the humanities. This translation maintains the technical precision by clearly linking digital technology with traditional humanities studies.",,,Digihumanitaaria,2026-04-03 21:34:16,False,Digitaalsed humanitaarteadused,False,Digitaalsed humanitaarteadused,False,Digitaalhumanitaaria,False,Digitaalsete humanitaarusteaduste,"{
  ""translated_term"": ""Digitaalsete humanitaarusteaduste"",
  ""translation_rationale"": ""Estonian translation combines the concept of 'digitaalsed' (digital) with 'humanitaarteadused', which directly translates to humanities. The term preserves technical precision and disciplinary significance, conveying the intersection of digital methods and traditional humanities disciplines.""
}",2026-04-04T02:21:24.977718Z,stop,79.0,1438522999.0,[],74851417.0,llama3.1,132.0,437928167.0,1981276292.0,,"Estonian translation combines the concept of 'digitaalsed' (digital) with 'humanitaarteadused', which directly translates to humanities. The term preserves technical precision and disciplinary significance, conveying the intersection of digital methods and traditional humanities disciplines.",False
es,Spanish; Castilian,Digital Humanities,Humanidades Digitales,88.0,1775270053.0,stop,gpt-4o-2024-08-06,132.0,220.0,"The term ""Humanidades Digitales"" is widely accepted in the Spanish-speaking academic community to refer to the interdisciplinary field that merges digital technologies with the study of humanities. ""Humanidades"" directly translates to ""Humanities,"" maintaining the core disciplinary focus, while ""Digitales"" covers the aspect of integrating digital methodologies, thus preserving the technical precision and significance.",,Humanidades digitales,Humanidades digitales,2026-04-03 21:34:14,False,Humanidades digitales,False,Humanidades digitales,False,Humanidades digitales,False,Humanidades Digitales,"{
  ""translated_term"": ""Humanidades Digitales"",
  ""translation_rationale"": ""I chose to translate 'Digital Humanities' as 'Humanidades Digitales' because it accurately conveys the intersection of digital technologies and humanities disciplines, while maintaining the disciplinary significance and technical precision required in an academic context. This translation is widely accepted in Spanish-speaking countries and is used in various academic publications.""
}",2026-04-04T02:21:20.978501Z,stop,81.0,1164414496.0,[],81037083.0,llama3.1,136.0,457471583.0,1726545833.0,,"I chose to translate 'Digital Humanities' as 'Humanidades Digitales' because it accurately conveys the intersection of digital technologies and humanities disciplines, while maintaining the disciplinary significance and technical precision required in an academic context. This translation is widely accepted in Spanish-speaking countries and is used in various academic publications.",False
eo,Esperanto,Digital Humanities,Ciferecaj Humanismaj Sciencoj,121.0,1775270050.0,stop,gpt-4o-2024-08-06,126.0,247.0,"The translation ""Ciferecaj Humanismaj Sciencoj"" directly conveys the meaning of ""Digital Humanities"" in Esperanto. ""Ciferecaj"" is used to mean ""digital,"" capturing the technological aspect, while ""Humanismaj Sciencoj"" translates to ""Humanities Sciences,"" preserving the scholarly and academic nature of the field. This choice reflects both the technical precision and interdisciplinary nature of the field within an academic context.",,,,2026-04-03 21:34:12,False,Ciferecaj Homstudoj,False,Ciferecaj homoj,False,Ciferecaj Homaroj,False,Digaj Humanismoj,"{
  ""translated_term"": ""Digaj Humanismoj"",
  ""translation_rationale"": ""I chose 'Digaj' (digital) because it directly corresponds to the English term's emphasis on digital methods and technologies. I added the plural form '-j-' to match the subject-verb agreement in Esperanto, as 'humanismoj' is the noun form for humanities disciplines. This way, the translation conveys the academic field's focus on humanistic approaches using digital tools and methodologies.""
}",2026-04-04T02:21:17.223909Z,stop,102.0,2167268955.0,[],95981500.0,llama3.1,132.0,394919125.0,2692601750.0,,"I chose 'Digaj' (digital) because it directly corresponds to the English term's emphasis on digital methods and technologies. I added the plural form '-j-' to match the subject-verb agreement in Esperanto, as 'humanismoj' is the noun form for humanities disciplines. This way, the translation conveys the academic field's focus on humanistic approaches using digital tools and methodologies.",False
en,English,Digital Humanities,Digital Humanities,72.0,1775270048.0,stop,gpt-4o-2024-08-06,126.0,198.0,"The term ""Digital Humanities"" is already in English and is widely recognized in academic contexts. It describes the intersection of computing and the disciplines of the humanities. Since the term itself originates in English, no further translation is needed to preserve its technical precision and disciplinary significance.",,Digital Humanities,digital humanities,2026-04-03 21:34:09,False,Digital Humanities,True,,False,Digital Humanities,False,Digital Humanities,"{
  ""translated_term"": ""Digital Humanities"",
  ""translation_rationale"": ""No translation is necessary, as the term 'Digital Humanities' is already widely used and understood in academic contexts. However, for clarity, it can be considered a direct equivalent of the German 'Digitale Geisteswissenschaften', French 'Humanités numériques', or Italian 'Umanesimo digitale'.""
}",2026-04-04T02:21:12.498719Z,stop,84.0,1112490123.0,[],80325875.0,llama3.1,130.0,424905750.0,1648595208.0,,"No translation is necessary, as the term 'Digital Humanities' is already widely used and understood in academic contexts. However, for clarity, it can be considered a direct equivalent of the German 'Digitale Geisteswissenschaften', French 'Humanités numériques', or Italian 'Umanesimo digitale'.",False
el,"Greek, Modern",Digital Humanities,Ψηφιακές Ανθρωπιστικές Επιστήμες,138.0,1775270046.0,stop,gpt-4o-2024-08-06,130.0,268.0,"The term ""Ψηφιακές Ανθρωπιστικές Επιστήμες"" directly translates to ""Digital Humanities"" in English. ""Ψηφιακές"" means ""Digital,"" a reflection of the digital tools and technologies used in the field. ""Ανθρωπιστικές Επιστήμες"" means ""Humanities,"" capturing the interdisciplinary focus on human culture and society. This translation conveys the precise academic and technical domain of the field while maintaining its broad focus on the intersection of digital technology and traditional humanities disciplines.",,,Ψηφιακές Ανθρωπιστικές Επιστήμες,2026-04-03 21:34:07,False,Ψηφιακές Ανθρωπιστικές Επιστήμες,False,Ψηφιακές Ανθρωπιστικές Επιστήμες,False,Ψηφιακές Ανθρωπιστικές Επιστήμες,False,Ηλεκτρονικές Ανθρωπιστικές Επιστήμες,"{
  ""translated_term"": ""Ηλεκτρονικές Ανθρωπιστικές Επιστήμες"",
  ""translation_rationale"": ""I translated 'Digital Humanities' to Ηλεκτρονικές Ανθρωπιστικές Επιστήμες, combining the adjective 'ηλεκτρονικές' (digital) with the noun 'Ανθρωπιστικές Επιστήμες' (Humanities). This preserves the technical precision and disciplinary significance of the original term in an academic context.""
}",2026-04-04T02:21:08.831478Z,stop,99.0,1239324623.0,[],83790083.0,llama3.1,134.0,406635834.0,1758863833.0,,"I translated 'Digital Humanities' to Ηλεκτρονικές Ανθρωπιστικές Επιστήμες, combining the adjective 'ηλεκτρονικές' (digital) with the noun 'Ανθρωπιστικές Επιστήμες' (Humanities). This preserves the technical precision and disciplinary significance of the original term in an academic context.",False
ee,Ewe,Digital Humanities,Hudede Dzidzɔgbewo,121.0,1775270043.0,stop,gpt-4o-2024-08-06,128.0,249.0,"The translation ""Hudede Dzidzɔgbewo"" aims to capture the essence of ""Digital Humanities"" in Ewe. ""Hudede"" refers to ""digital"" in a broader sense, relating to electronic or computer-based technologies. ""Dzidzɔgbewo"" translates to ""humanities,"" denoting the fields of study concerning human culture and thought. The combination reflects an academic context that deals with the intersection of technology and cultural studies, preserving both its technical and disciplinary significance.",,,,2026-04-03 21:34:05,False,Digitál Amegbetɔŋutinunya,False,Internet Dzi Nu Siwo Gbɔ Míaƒe Ŋutete Ŋu Tsoe,True,,False,Digitala Mawuviŋgbɛ,"{
  ""translated_term"": ""Digitala Mawuviŋgbɛ"",
  ""translation_rationale"": ""I have chosen to translate \""Digital Humanities\"" into Ewe as \""Digitala Mawuviŋgbɛ\"", where:

- \""Mawu\"" means 'human' or 'person',
- \""viŋgbɛ\"" means 'knowledge', 'learning', or 'scholarship'.

The addition of \""Digitala\"" at the beginning preserves the technical precision and modernity implied by the term. This translation aims to convey the idea that digital technologies are being applied to the study of human culture, history, and scholarship.""
}",2026-04-04T02:21:05.047602Z,stop,139.0,1835571544.0,[],70241208.0,llama3.1,132.0,430832375.0,2376093333.0,,"I have chosen to translate ""Digital Humanities"" into Ewe as ""Digitala Mawuviŋgbɛ"", where:

- ""Mawu"" means 'human' or 'person',
- ""viŋgbɛ"" means 'knowledge', 'learning', or 'scholarship'.

The addition of ""Digitala"" at the beginning preserves the technical precision and modernity implied by the term. This translation aims to convey the idea that digital technologies are being applied to the study of human culture, history, and scholarship.",False
dz,Dzongkha,Digital Humanities,ཆུང་ཚོགས་འཕྲིན་རིགས དཔྱད་རིགས,157.0,1775270040.0,stop,gpt-4o-2024-08-06,132.0,289.0,"The term ""ཆུང་ཚོགས་འཕྲིན་རིགས"" refers to the digital or computational aspects, while ""དཔྱད་རིགས"" refers to the academic disciplines or humanities. The combination highlights the intersection of digital technology with the study of human culture, a core aspect of Digital Humanities as an academic field.",,,,2026-04-03 21:34:02,False,དྲ་རྒྱའི་མི་རིགས།,True,,True,,False,tshad kyi zhib 'jug,"{
""translated_term"": ""tshad kyi zhib 'jug"",
""translation_rationale"": ""I translated 'Digital Humanities' as 'tshad kyi zhib 'jug' to preserve its technical precision and disciplinary significance. 'Tshad kyi' (ཚད་ཀྱི) means 'digital', which is a direct borrowing from English. 'Zhib 'jug' (ཞིབ་འཇུག།), also known as ཝེ་ར་, refers to the study of letters and language in the broader sense, aligning with the humanities discipline. This term is used in the Dzongkha language, commonly used in Bhutanese academic and educational contexts.""",2026-04-04T02:21:00.643575Z,stop,169.0,3049875507.0,[],64930167.0,llama3.1,138.0,414871125.0,3579771792.0,,"I translated 'Digital Humanities' as 'tshad kyi zhib 'jug' to preserve its technical precision and disciplinary significance. 'Tshad kyi' (ཚད་ཀྱི) means 'digital', which is a direct borrowing from English. 'Zhib 'jug' (ཞིབ་འཇུག།), also known as ཝེ་ར་, refers to the study of letters and language in the broader sense, aligning with the humanities discipline. This term is used in the Dzongkha language, commonly used in Bhutanese academic and educational contexts.",False
dv,Divehi; Maldivian;,Digital Humanities,ޑިޖިޓަލް ހިއުމަދުން,196.0,1775270037.0,stop,gpt-4o-2024-08-06,138.0,334.0,"The term ""Digital Humanities"" is translated as ""ޑިޖިޓަލް ހިއުމަދުން"" to convey the concept of integrating digital technology with the study of humanities. ""ޑިޖިޓަލް"" is the transliteration of ""digital,"" and ""ހިއުމަދުން"" corresponds to ""humanities."" This translation maintains the technical accuracy needed for academic discussions while aligning with the structure of academic fields in the Divehi language context.",,,,2026-04-03 21:33:59,False,ދިރާގު ހިއުމަނިޓީސް އެވެ,True,,True,,False,Dhivehi Addu Vidyaa,"{
  ""translated_term"": ""Dhivehi Addu Vidyaa"",
  ""translation_rationale"": ""I combined the Dhivehi words for 'digital' (Addu) and 'humanities' or 'sciences' (Vidyaa), trying to preserve the technical precision and disciplinary significance of the term. In Dhivehi, 'Addu' is used to refer to things that are related to computers or technology, and 'Vidyaa' encompasses a broad range of academic fields.""
}",2026-04-04T02:20:55.044141Z,stop,105.0,1438587872.0,[],71360458.0,llama3.1,142.0,422110292.0,1965243041.0,,"I combined the Dhivehi words for 'digital' (Addu) and 'humanities' or 'sciences' (Vidyaa), trying to preserve the technical precision and disciplinary significance of the term. In Dhivehi, 'Addu' is used to refer to things that are related to computers or technology, and 'Vidyaa' encompasses a broad range of academic fields.",False
de,German,Digital Humanities,Digitale Geisteswissenschaften,115.0,1775270035.0,stop,gpt-4o-2024-08-06,126.0,241.0,"The term ""Digital Humanities"" is commonly translated into German as ""Digitale Geisteswissenschaften."" This translation accurately captures the essence of the interdisciplinary field that merges digital technology with traditional humanities disciplines. ""Digitale"" is the direct translation for ""digital,"" reflecting the technological aspect. ""Geisteswissenschaften"" is a well-established German term for ""humanities,"" encompassing fields such as literature, history, and philosophy, thus preserving the academic context and significance.",,digitale Geisteswissenschaften,Digital Humanities,2026-04-03 21:33:56,False,Digitale Geisteswissenschaften,False,Digitale Geisteswissenschaften,False,Digitale Geisteswissenschaften,False,Digitale Geisteswissenschaften,"{
  ""translated_term"": ""Digitale Geisteswissenschaften"",
  ""translation_rationale"": ""The term 'Digital Humanities' is a compound noun combining two distinct fields of study: the digital (relating to computers, data, and digital technologies) and the humanities (a branch of science concerned with the study of the human experience, including language, history, literature, philosophy, etc.). In German, this translation maintains the same structural and conceptual distinction between 'digital' (digitale) and 'humanities' (Geisteswissenschaften). Geisteswissenschaften is a widely accepted term in German academia to refer to the humanities, encompassing disciplines like philology, history, and philosophy. This translation accurately conveys the technical precision and disciplinary significance of the original term.""
}",2026-04-04T02:20:51.056395Z,stop,162.0,2162224372.0,[],66023334.0,llama3.1,130.0,418871375.0,2695896417.0,,"The term 'Digital Humanities' is a compound noun combining two distinct fields of study: the digital (relating to computers, data, and digital technologies) and the humanities (a branch of science concerned with the study of the human experience, including language, history, literature, philosophy, etc.). In German, this translation maintains the same structural and conceptual distinction between 'digital' (digitale) and 'humanities' (Geisteswissenschaften). Geisteswissenschaften is a widely accepted term in German academia to refer to the humanities, encompassing disciplines like philology, history, and philosophy. This translation accurately conveys the technical precision and disciplinary significance of the original term.",False
da,Danish,Digital Humanities,Digitale Humaniora,120.0,1775270033.0,stop,gpt-4o-2024-08-06,126.0,246.0,"The term ""Digitale Humaniora"" is widely accepted in Danish academic contexts to refer to the interdisciplinary field that applies computational tools and methods to traditional humanities disciplines. ""Digital"" directly translates to ""Digitale"" and maintains the technical aspect, while ""Humanities"" is translated to ""Humaniora,"" which is the standard Danish term used to describe the study of human culture, literature, history, and philosophy. This translation effectively preserves both the technical precision and the disciplinary significance of the original term.",,,,2026-04-03 21:33:54,False,Digitale humaniora,False,Digitale humaniora,False,Digital humaniora,False,Digitale Humaniora,"{
  ""translated_term"": ""Digitale Humaniora"",
  ""translation_rationale"": ""Jeg valgte udtrykket \""Humaniora\"" fordi det er det samme fagområde, som Digital Humanities henvender sig til i dansk sammenhæng. Udtrykket 'digitale' har været tilføjet fremfor at bruge en mere generel oversættelse af f.eks. \""digital kunstnerisk ekspression\"".""
}",2026-04-04T02:20:46.33185Z,stop,106.0,1305918372.0,[],77410709.0,llama3.1,130.0,433285750.0,1849167084.0,,"Jeg valgte udtrykket ""Humaniora"" fordi det er det samme fagområde, som Digital Humanities henvender sig til i dansk sammenhæng. Udtrykket 'digitale' har været tilføjet fremfor at bruge en mere generel oversættelse af f.eks. ""digital kunstnerisk ekspression"".",False
cy,Welsh,Digital Humanities,Dyniaethau Digidol,98.0,1775270031.0,stop,gpt-4o-2024-08-06,126.0,224.0,"The term ""Dyniaethau Digidol"" is a direct translation of ""Digital Humanities"" into Welsh, where ""Dyniaethau"" refers to ""Humanities"" and ""Digidol"" means ""Digital"". This translation maintains the technical precision and disciplinary significance of the original English term, preserving its integrity as an academic field of study dealing with the intersection of digital technologies and humanistic research.",,Dyniaethau digidol,Dyniaethau digidol,2026-04-03 21:33:51,False,Dyniaethau Digidol,False,"Person UnigolCity name (optional, probably does not need a translation)",False,Dyniaethau Digidol,False,Ddigitiarthwch Dyniaith,"{
  ""translated_term"": ""Ddigitiarthwch Dyniaith"",
  ""translation_rationale"": ""I have translated the term 'Digital Humanities' by breaking it down into its constituent parts. 'Digital' is translated as 'ddigitiarthwch', which conveys the concept of digital technology and media in a precise and technical sense. 'Humanities' is then added to form 'Dyniaith', which refers to the humanities disciplines, such as literature, history, and philosophy. This combined term accurately conveys the academic field's focus on applying digital methods and tools to humanistic inquiry.""
}",2026-04-04T02:20:42.458548Z,stop,127.0,1577758540.0,[],84372584.0,llama3.1,130.0,410025750.0,2110202459.0,,"I have translated the term 'Digital Humanities' by breaking it down into its constituent parts. 'Digital' is translated as 'ddigitiarthwch', which conveys the concept of digital technology and media in a precise and technical sense. 'Humanities' is then added to form 'Dyniaith', which refers to the humanities disciplines, such as literature, history, and philosophy. This combined term accurately conveys the academic field's focus on applying digital methods and tools to humanistic inquiry.",False
cv,Chuvash,Digital Humanities,Цифра Гуманитарлӑх,103.0,1775270029.0,stop,gpt-4o-2024-08-06,130.0,233.0,"The translation aims to reflect the term ""Digital Humanities"" as used in academia. The word ""Цифра"" corresponds to ""Digital,"" capturing the technical aspect related to digital technologies and computerized methods. ""Гуманитарлӑх"" translates ""Humanities,"" covering disciplines that study human culture and behavior. This bilingual approach maintains the academic and scholarly context of the term.",,,,2026-04-03 21:33:49,False,Цифра гуманитари,True,,True,,False,Äптанавăмлакан тĕнче ăславĕ,"{
  ""translated_term"": ""Äптанавăмлакан тĕнче ăславĕ"",
  ""translation_rationale"": ""I translated 'Digital Humanities' into Chuvash by breaking down the term into its constituent parts. 'Дigital' translates to 'Äптанавăмлакан', which conveys a sense of technology and computing, as the Chuvash language uses 'äptanavăm-lak-an' to describe digital or computer-related concepts. 'Humanities' translates to 'Тĕнче ăславĕ', where 'тĕнче' means world or humanities, and 'ăславĕ' means sciences or knowledge. Together, 'Äптанавăмлакан тĕнче ăславĕ' accurately conveys the meaning of Digital Humanities in an academic context.""
}",2026-04-04T02:20:38.325318Z,stop,195.0,2443677459.0,[],75167417.0,llama3.1,134.0,408852709.0,2990487375.0,,"I translated 'Digital Humanities' into Chuvash by breaking down the term into its constituent parts. 'Дigital' translates to 'Äптанавăмлакан', which conveys a sense of technology and computing, as the Chuvash language uses 'äptanavăm-lak-an' to describe digital or computer-related concepts. 'Humanities' translates to 'Тĕнче ăславĕ', where 'тĕнче' means world or humanities, and 'ăславĕ' means sciences or knowledge. Together, 'Äптанавăмлакан тĕнче ăславĕ' accurately conveys the meaning of Digital Humanities in an academic context.",False
cu,Old Church Slavonic,Digital Humanities,цифрѣна человѣческаѧ ѣдукꙋꙗ,163.0,1775270025.0,stop,gpt-4o-2024-08-06,132.0,295.0,"The term ""цифрѣна"" is used to convey the meaning of ""digital,"" derived from the concept of numbers or digits, which is related to digital technology. ""человѣческаѧ"" denotes the humanities or humanistic studies, emphasizing their connection to human culture and society. ""ѣдукꙋꙗ"" suggests a scholarly or educational context, as the term ""ѣдукꙋꙗ"" is connected to learning and scholarship in Church Slavonic. This translation aims to accurately reflect the interdisciplinary nature and academic focus of the Digital Humanities.",,,,2026-04-03 21:33:47,True,,True,,True,,False,Dijitalnoe Humanitarnoe,"{
  ""translated_term"": ""Dijitalnoe Humanitarnoe"",
  ""translation_rationale"": ""The translation of 'Digital Humanities' into Old Church Slavonic is based on a combination of loanwords from the modern Russian and Bulgarian languages, which have been influenced by the Slavic languages. In this case, I used the prefix 'di-' (from Russian 'дигитальный') to convey the concept of digital or numerical, combined with the adjective 'humanitarnoe' (from Bulgarian 'човешки', meaning humanistic). This approach allows for a more accurate representation of the technical precision and disciplinary significance of the term in an academic context.""
}",2026-04-04T02:20:33.313599Z,stop,139.0,1711400132.0,[],78263417.0,llama3.1,136.0,419627917.0,2251012583.0,,"The translation of 'Digital Humanities' into Old Church Slavonic is based on a combination of loanwords from the modern Russian and Bulgarian languages, which have been influenced by the Slavic languages. In this case, I used the prefix 'di-' (from Russian 'дигитальный') to convey the concept of digital or numerical, combined with the adjective 'humanitarnoe' (from Bulgarian 'човешки', meaning humanistic). This approach allows for a more accurate representation of the technical precision and disciplinary significance of the term in an academic context.",False
cs,Czech,Digital Humanities,,,,,,,,,,,Digitální humanitní vědy,2026-04-03 21:33:44,False,Digitální humanitní vědy,False,Digitální humanity,False,Digitální humanitní vědy,False,Digitalní humanitní vědy,"{
  ""translated_term"": ""Digitalní humanitní vědy"",
  ""translation_rationale"": ""The term 'Digital Humanities' is translated literally, using the Czech words for 'digital' and 'humanitní vědy', which refers to humanities disciplines. The word 'vědy' is used to indicate that it's an academic field or scholarly concept.""
}",2026-04-04T02:20:29.041242Z,stop,74.0,928954833.0,[],90220708.0,llama3.1,130.0,437761834.0,1480133750.0,,"The term 'Digital Humanities' is translated literally, using the Czech words for 'digital' and 'humanitní vědy', which refers to humanities disciplines. The word 'vědy' is used to indicate that it's an academic field or scholarly concept.",False
