language_code,language_name,term_source,openai_translated_term,openai_completion_tokens,openai_created,openai_finish_reason,openai_model,openai_prompt_tokens,openai_total_tokens,openai_translation_rationale,openai_translation,term,wikipedia_translated_term,coding_dh_date,exclude_google_cloud_translate,gt_translated_term,exclude_easynmt,enmt_translated_term,exclude_lingvanex,lingvanex_translated_term,exclude_ollama,ollama_translated_term,ollama_content,ollama_created_at,ollama_done_reason,ollama_eval_count,ollama_eval_duration,ollama_extracted_dictionaries,ollama_load_duration,ollama_model,ollama_prompt_eval_count,ollama_prompt_eval_duration,ollama_total_duration,ollama_translation,ollama_translation_rationale,exclude_openai
fj,Fijian,Digital Humanities,Yavusa Vaka-Vanua ni Matinitiniti,184.0,1775274511.0,stop,gpt-4o-2024-08-06,156.0,340.0,"E na vosa Fijian, na 'Digital Humanities' e rawa ni tautauvata kei na 'Yavusa Vaka-Vanua ni Matinitiniti'. Na vosa 'Yavusa Vaka-Vanua' e kena ibalebale na noda bula vakavanua kei na itovo vakavanua e taukena na tamata, ka na 'Matinitiniti' e bibi ena loma ni veikauyaki ni ituvaki ni veikabula ni gauna oqo mai na iwalewale ni tekonolaji. Vakasamataka na iwalewale ka levu ni itukutuku kei na yavu ni noda matanisiga e vakayacori kina na 'Digital Humanities'.",,,,2026-04-03 22:48:33,False,Digitaki ni tamata,False,Cata na iTovo ni Tamata,True,,False,,"{ 
""na kena tamata na digitaalani"": ""Kei na vakamacala o iko na ka na yacana e dau doka, ena digitalekati. Na kei na dromakau ni na kena tamata na ka meleca kina na ka vakamacala."" 

'Na kena tamata': refers to the human aspect of humanities, focusing on the study of human culture and expression.

'digitaalani': derived from English ""digital"", referring to the modern technology used in the field.

'nai vakamacala o iko na ka na yacana e dau doka' : implies the intersection of traditional knowledge with digital tools, allowing for a more comprehensive understanding of humanities.

'enadigitalekati' : emphasizes the use of digital technologies to study and analyze human culture.

'na kei na dromakau ni': highlights the creative aspect of the field, where scholars use digital tools to create new forms of expression and interpretation.

'Na kena tamata na ka meleca kina na ka vakamacala': stresses the importance of human creativity and understanding in the context of digital humanities.",2026-04-04T03:33:52.672358Z,stop,244.0,2856378332.0,[],93709584.0,llama3.1,160.0,358225292.0,3377121667.0,,,False
fi,Finnish,Digital Humanities,digitaalinen humanistinen tutkimus,158.0,1775274507.0,stop,gpt-4o-2024-08-06,140.0,298.0,"Termi ""Digital Humanities"" käännetään suomeksi yleisesti ""digitaalinen humanistinen tutkimus"". Sana ""digitaalinen"" viittaa digitaalisiin teknologioihin ja menetelmiin, joita käytetään humanististen tieteiden tutkimuksessa. Sana ""humanistinen"" liittyy humanistisiin tieteisiin, kuten historia, kirjallisuustiede ja kulttuurintutkimus. Kokonaisuudessaan termi kuvaa alaa, jossa yhdistetään informaatioteknologiaa ja perinteisiä humanistisia tieteitä uusien analyysimenetelmien kehittämiseksi.",,Digitaaliset ihmistieteet,Digitaaliset ihmistieteet,2026-04-03 22:48:29,False,Digitaaliset humanistiset tieteet,False,Digitaaliset humanistiset tieteet,False,Digitaaliset humanistiset tieteet,False,Digitaalinen humanismi,"{'translated_term': 'Digitaalinen humanismi', 'translation_rationale': 'Olen valinnut sanan \u201eDigitaalinen\u201e, koska se on suoraan mukauttunut englanninkieliseen alkuperäisiin sanoihin. Humanistisen tiedeen erityispiirteet eivät vaadi erillistä muokkausta, sillä kyseessä ei ole vain teknologian soveltamista tutkimukseen vaan myös uusia menetelmiä ja näkökulmia tutkimuksen toteuttamiseen.'}",2026-04-04T03:33:47.271711Z,stop,143.0,1662662449.0,"[{'translated_term': 'Digitaalinen humanismi', 'translation_rationale': 'Olen valinnut sanan „Digitaalinen„, koska se on suoraan mukauttunut englanninkieliseen alkuperäisiin sanoihin. Humanistisen tiedeen erityispiirteet eivät vaadi erillistä muokkausta, sillä kyseessä ei ole vain teknologian soveltamista tutkimukseen vaan myös uusia menetelmiä ja näkökulmia tutkimuksen toteuttamiseen.'}]",78969833.0,llama3.1,144.0,352964250.0,2135064333.0,Digitaalinen humanismi,"Olen valinnut sanan „Digitaalinen„, koska se on suoraan mukauttunut englanninkieliseen alkuperäisiin sanoihin. Humanistisen tiedeen erityispiirteet eivät vaadi erillistä muokkausta, sillä kyseessä ei ole vain teknologian soveltamista tutkimukseen vaan myös uusia menetelmiä ja näkökulmia tutkimuksen toteuttamiseen.",False
ff,Fula,Digital Humanities,Diitugol nguurndam,114.0,1775274503.0,stop,gpt-4o-2024-08-06,148.0,262.0,"Diitugol kadi tan neɓɓitii mo hakkunde tagum, yamiroo, walla winde nguurndam joom leydi worde teelɗi horeeji hoore nguurndam e teknolojii hoore mawndu e junngal fow. Ngurdam ko feere e mumdungol hakkunde pcce e luuɓi nguurndam maa.",,,,2026-04-03 22:48:26,False,Neɗɗaŋke Dijital,True,,True,,False,Digiitaaal Maanaatiig,"{
  ""translated_term"": ""Digiitaaal Maanaatiig"",
  ""translation_rationale"": ""Woldee Digidal Humaneeties, ko boolee boli maani kadi. Kadi wulde fii dii ku daga daa. Digitaal maanatiig ma a jegeeri maaji, a cikin jiyyaa, a yi karatu.""
}",2026-04-04T03:33:43.114097Z,stop,90.0,1044739497.0,[],81418542.0,llama3.1,152.0,336182209.0,1488572959.0,,"Woldee Digidal Humaneeties, ko boolee boli maani kadi. Kadi wulde fii dii ku daga daa. Digitaal maanatiig ma a jegeeri maaji, a cikin jiyyaa, a yi karatu.",False
fa,Persian,Digital Humanities,علوم انسانی دیجیتال,116.0,1775274501.0,stop,gpt-4o-2024-08-06,140.0,256.0,"اصطلاح ""علوم انسانی دیجیتال"" به ترکیب فناوری دیجیتال با مطالعات علوم انسانی اشاره دارد. ""علوم انسانی"" به مطالعاتی که به بررسی و تحلیل وضعیت‌های انسانی و اجتماعی می‌پردازند، گفته می‌شود. با اضافه کردن ""دیجیتال""، به کاربرد فناوری‌های جدید در این زمینه اشاره می‌شود. در فارسی، این ترکیب با حفظ همان مفهوم، به صورت ""علوم انسانی دیجیتال"" ترجمه می‌شود.",,,علوم انسانی دیجیتال,2026-04-03 22:48:22,False,علوم انسانی دیجیتال,True,,False,علوم انسانی دیجیتال,False,," {'translated_term': 'انسانیت دیجیتال', 'translation_rationale': 'این اصطلاح را می‌توان ترجمه‌ای از کلمه‌ی انگلیسی ""Digital Humanities"" در نظر گرفت. به‌عبارت دیگر، منظور از این اصطلاح مطالعه‌ی استفاده از فن‌آوری‌های دیجیتالی در حوزه‌ی علوم انسانی است. در ترجمه‌ی فارسی از اصطلاح ""انسانیت"" برای اشاره به جنبه‌ی انسانی و ملموس علوم انسانی استفاده شده است، نه صرفاً عنوان کردن آن به عنوان یک علم یا رشته. همچنین کلمه‌ی ""دیجیتال"" بدون تغییر در شکل خود به فارسی برگردانده شده است.')",2026-04-04T03:33:39.603077Z,stop,142.0,1660995746.0,[],82556625.0,llama3.1,144.0,332389042.0,2116435083.0,,,False
eu,Basque,Digital Humanities,Humanitate Digitalak,120.0,1775274498.0,stop,gpt-4o-2024-08-06,148.0,268.0,"“Humanitate Digitalak” itzulpena da anglizismo bat, hau da, “Digital Humanities” terminoaren itzulpen zuzen eta arrunta. “Humanitate” hitzak “Humanities” esan nahi du, eta “Digitalak” hitzak “Digital” adierazten du. Itzulpen honek digitalizazioan eta teknologian oinarritzen diren diziplina arteko ikerketak eta jarduerak barne hartzen ditu.",,,Humanitate digitalak,2026-04-03 22:48:20,False,Humanitate Digitalak,False,Gizatasun digitalak,False,Humanitate Digitalak,False,,"{'translated_term': 'Arteen Digitalak', 'translation_rationale': 'Digitalaren eta gizarte-zientzien arteko eraberritzea kontuan hartuta, ""Humanitate digitalak"" hitza oso egokia da. Basque hizkuntzan, ""digitalak"" artikuluaren forma ematen du, eta ezinbestekoa izango litzateke gehitu digitalen plurala (digitalak), baina erdibertsionatu bat kontuan hartuta (Arteen Digitalak), forma hori hobea da. Halaber, basque hizkuntza askotan ""arteen"" hitza oso ohikoa da adierazteko gizarte-zientziak edo artea, eta eraberritze honekin ""Arteen Digitalak"" hitzaren aniztasun handia lortuko dugu.')",2026-04-04T03:33:35.465596Z,stop,192.0,2242670177.0,[],87149709.0,llama3.1,152.0,339685750.0,2724038834.0,,,False
et,Estonian,Digital Humanities,digihumanitaaria,144.0,1775274495.0,stop,gpt-4o-2024-08-06,148.0,292.0,"Termin 'digihumanitaaria' on levinud tõlge ingliskeelsele terminile 'Digital Humanities'. See koosneb kahest osast: 'digi-', mis viitab digitaalsele tehnoloogiale ja uuele meediakeskkonnale, ning 'humanitaaria', mis viitab humanitaarteadustele. Digihumanitaaria on interdistsiplinaarne valdkond, mis ühendab humanitaarteadused ja digitaaltehnoloogia, seega see termin täpselt kajastab valdkonna olemust.",,,Digihumanitaaria,2026-04-03 22:48:17,False,Digitaalsed humanitaarteadused,False,Digitaalsed humanitaarteadused,False,Digitaalhumanitaaria,False,Digitaalsete Humanitaarusteadust,"{
  'translated_term': 'Digitaalsete Humanitaarusteadust',
  'translation_rationale': 'Eksprèsime ""digitaalne"" tähendab Eestis ""arvutiline"", ja sellele vastavad ingliskeelne termin ja selle eesti keele variant. Sõna ""humanitaarsed teadused"" on üsna selge, sest see on mõeldud kultuuriteaduste ja filoloogia alade kohta. '
}",2026-04-04T03:33:30.720171Z,stop,115.0,1343889713.0,[],82315334.0,llama3.1,152.0,332918167.0,1791660500.0,,"Eksprèsime ""digitaalne"" tähendab Eestis ""arvutiline"", ja sellele vastavad ingliskeelne termin ja selle eesti keele variant. Sõna ""humanitaarsed teadused"" on üsna selge, sest see on mõeldud kultuuriteaduste ja filoloogia alade kohta. ",False
es,Spanish; Castilian,Digital Humanities,Humanidades Digitales,114.0,1775274492.0,stop,gpt-4o-2024-08-06,164.0,278.0,"El término ""Digital Humanities"" se traduce al español como ""Humanidades Digitales"". La palabra ""Humanidades"" hace referencia a las disciplinas académicas que estudian aspectos relacionados con la cultura humana, como la historia, la filosofía y la literatura. Al añadir el adjetivo ""Digitales"", se está subrayando el enfoque en la aplicación de tecnologías digitales a estas disciplinas tradicionales, lo que es una característica destacada de este campo interdisciplinario.",,Humanidades digitales,Humanidades digitales,2026-04-03 22:48:14,False,Humanidades digitales,False,Humanidades digitales,False,Humanidades digitales,False,Humanidades Digitales,"{'translated_term': 'Humanidades Digitales', 'translation_rationale': 'La elección de ""Digitales"" en lugar de ""de la computadora"" o ""informáticas"" se debe a que el término ""humanidades digitales"" tiene un sentido más amplio y connotativo, enfatizando el papel de las tecnologías digitales en la investigación y creación humanística. En este contexto, ""digitales"" se refiere a la naturaleza digital de los objetos de estudio y herramientas utilizadas en estas disciplinas.'}",2026-04-04T03:33:26.90707Z,stop,116.0,1345127378.0,"[{'translated_term': 'Humanidades Digitales', 'translation_rationale': 'La elección de ""Digitales"" en lugar de ""de la computadora"" o ""informáticas"" se debe a que el término ""humanidades digitales"" tiene un sentido más amplio y connotativo, enfatizando el papel de las tecnologías digitales en la investigación y creación humanística. En este contexto, ""digitales"" se refiere a la naturaleza digital de los objetos de estudio y herramientas utilizadas en estas disciplinas.'}]",80292833.0,llama3.1,168.0,363698750.0,1821810917.0,Humanidades Digitales,"La elección de ""Digitales"" en lugar de ""de la computadora"" o ""informáticas"" se debe a que el término ""humanidades digitales"" tiene un sentido más amplio y connotativo, enfatizando el papel de las tecnologías digitales en la investigación y creación humanística. En este contexto, ""digitales"" se refiere a la naturaleza digital de los objetos de estudio y herramientas utilizadas en estas disciplinas.",False
eo,Esperanto,Digital Humanities,Digitaj Homaroj,146.0,1775274489.0,stop,gpt-4o-2024-08-06,140.0,286.0,"La termino ""Digital Humanities"" konsistas el du partoj: ""Digital"" kaj ""Humanities"". En Esperanto, ""digital"" estas tradukata kiel ""digitala"" aŭ pli ofte ""digita"", kiu rilatas al teknologia kaj cifereca aspekto. ""Humanities"" estas tradukata al ""homaroj"", kiu aludas al la sociaj kaj humanaj esploroj kaj studoj. Do, ""Digital Humanities"" estas plej bone tradukata kiel ""Digitaj Homaroj"" por fidi la signifan kaj akademian kontekston de la originalo.",,,,2026-04-03 22:48:11,False,Ciferecaj Homstudoj,False,Ciferecaj homoj,False,Ciferecaj Homaroj,False,Dokumenta Scienco,"{'translated_term': 'Dokumenta Scienco', 'translation_rationale': 'Mi uzis la vorton ""Dokumenta"" por referenci al la dokumentaj aspektoj de homariko, kiel arkivado kaj analizo de datumoj. La radiko ""-uma"" estas kutima en Esperanto por sciencoj, tial mi aldonaĵis ĝin por plifacili la komprenon de la termino kiel scienca kampumo.'}",2026-04-04T03:33:23.062245Z,stop,110.0,1287926167.0,"[{'translated_term': 'Dokumenta Scienco', 'translation_rationale': 'Mi uzis la vorton ""Dokumenta"" por referenci al la dokumentaj aspektoj de homariko, kiel arkivado kaj analizo de datumoj. La radiko ""-uma"" estas kutima en Esperanto por sciencoj, tial mi aldonaĵis ĝin por plifacili la komprenon de la termino kiel scienca kampumo.'}]",103177958.0,llama3.1,152.0,352965666.0,1774141083.0,Dokumenta Scienco,"Mi uzis la vorton ""Dokumenta"" por referenci al la dokumentaj aspektoj de homariko, kiel arkivado kaj analizo de datumoj. La radiko ""-uma"" estas kutima en Esperanto por sciencoj, tial mi aldonaĵis ĝin por plifacili la komprenon de la termino kiel scienca kampumo.",False
en,English,Digital Humanities,Digital Humanities,76.0,1775274486.0,stop,gpt-4o-2024-08-06,140.0,216.0,"The term 'Digital Humanities' is already in English. It refers to an interdisciplinary field that combines the methodologies of the humanities with digital tools and technologies. The term itself, therefore, does not require translation into another form of English as it is already in its original language.",,Digital Humanities,digital humanities,2026-04-03 22:48:07,False,Digital Humanities,True,,False,Digital Humanities,False,Humanités numériques,"{
  ""translated_term"": ""Humanités numériques"",
  ""translation_rationale"": ""In French, the term 'Digital Humanities' is literally translated as 'Humanités numériques', combining the English loanword 'numérique' (digital) with the established concept of 'humanités'.""
}",2026-04-04T03:33:19.26742Z,stop,64.0,740146125.0,[],83278000.0,llama3.1,144.0,336412208.0,1178019625.0,,"In French, the term 'Digital Humanities' is literally translated as 'Humanités numériques', combining the English loanword 'numérique' (digital) with the established concept of 'humanités'.",False
el,"Greek, Modern",Digital Humanities,Ψηφιακές Ανθρωπιστικές Επιστήμες,186.0,1775274483.0,stop,gpt-4o-2024-08-06,156.0,342.0,"Ο όρος ""Ψηφιακές Ανθρωπιστικές Επιστήμες"" αποτελεί τη μετάφραση του ""Digital Humanities"" στα Ελληνικά. Η λέξη ""Ψηφιακές"" αναφέρεται σε τεχνολογίες που αφορούν τα ψηφιακά μέσα και τεχνολογίες πληροφορικής. Ο όρος ""Ανθρωπιστικές Επιστήμες"" περιλαμβάνει τις επιστήμες που μελετούν τον ανθρώπινο πολιτισμό, ιστορία, και κοινωνικές εκφάνσεις. Η σύνθεση των όρων δηλώνει τη σύγκλιση ψηφιακών τεχνολογιών με τις ανθρωπιστικές επιστήμες.",,,Ψηφιακές Ανθρωπιστικές Επιστήμες,2026-04-03 22:48:05,False,Ψηφιακές Ανθρωπιστικές Επιστήμες,False,Ψηφιακές Ανθρωπιστικές Επιστήμες,False,Ψηφιακές Ανθρωπιστικές Επιστήμες,False,Δημοσιονομικές Ανθρωπιστικές Επιστήμες,"{
  ""translated_term"": ""Δημοσιονομικές Ανθρωπιστικές Επιστήμες"",
  ""translation_rationale"": ""Η επιλογή αυτού του ονόματος επηρεάστηκε από τη μεταφράση των αγγλικών όρων 'Digital Humanities'. Ο όρος 'Δημοσιονομικά' στη σημερινή εποχή χρησιμοποιείται για να περιγράψει τη μεταφορά των ανθρωπιστικών επιστημών στο διαδίκτυο, ενώ ο όρος 'Ανθρωπιστικές Επιστήμες' παραμένει σαφής αναφορά στις ανθρωπιστικές μεθόδους και θεωρίες.""
}",2026-04-04T03:33:16.069541Z,stop,144.0,1679617615.0,[],81680250.0,llama3.1,160.0,362216875.0,2165640833.0,,"Η επιλογή αυτού του ονόματος επηρεάστηκε από τη μεταφράση των αγγλικών όρων 'Digital Humanities'. Ο όρος 'Δημοσιονομικά' στη σημερινή εποχή χρησιμοποιείται για να περιγράψει τη μεταφορά των ανθρωπιστικών επιστημών στο διαδίκτυο, ενώ ο όρος 'Ανθρωπιστικές Επιστήμες' παραμένει σαφής αναφορά στις ανθρωπιστικές μεθόδους και θεωρίες.",False
ee,Ewe,Digital Humanities,Tsiamlulɔ Vivie,207.0,1775274478.0,stop,gpt-4o-2024-08-06,148.0,355.0,"Eƒe ""Digital"" vinyɔ nyuie le Eʋegbe me eye wòɖi se ƒe esia enye ""Tsiamlulɔ"" hena ke bubuwo ŋu amegbetɔwo ɖe kplɔ se be ŋukpe, tsiatɔwo, alo xɔli siwo wɔ xaxa ene. Wòlɔdɔ bubu ena ɖe si vi amegbetɔwo ketɔ si woye yiɖi abe tomeyagbe, woya asubɔ bia le vivie kple ɖasea siwo. ""Vivie"" ɖe ame siwo manya nau le nyateƒe me. Esi le ɖaseatɔwo vinyɔ nubre le nyeŋuƒeʋɔwo me.",,,,2026-04-03 22:48:02,False,Digitál Amegbetɔŋutinunya,False,Internet Dzi Nu Siwo Gbɔ Míaƒe Ŋutete Ŋu Tsoe,True,,False,Mɛdigal Humaanityii,"{'translated_term': 'Mɛdigal Humaanityii', 'translation_rationale': 'Woɖe mɛdigal nɔ ɖaŋa, ""Humaanityii"" ʋu ɖoŋa wɔtso, kɔpɔ mewo. Mɛdigal nye xwɔ ɣlɛwoɖeke tɔ, Humaanityii nye xeke kpele tɔ, kpodzie mawu si wodzi dɔmɛ. Xɛwoɖeke wodzi gba ɔpɔwɔ nɔ tɔ, kpele wodzi ɣlɛwoɖeke xɛ, na tɔ mawu si wodzi mɛdigal hia. Nye xeke ɾege, Humaanityii nye xeke kpele tɔ, na mɛdigal nɔ nye xwɔ ɣlɛwoɖeke tɔ.'}",2026-04-04T03:33:11.881955Z,stop,250.0,2921965510.0,"[{'translated_term': 'Mɛdigal Humaanityii', 'translation_rationale': 'Woɖe mɛdigal nɔ ɖaŋa, ""Humaanityii"" ʋu ɖoŋa wɔtso, kɔpɔ mewo. Mɛdigal nye xwɔ ɣlɛwoɖeke tɔ, Humaanityii nye xeke kpele tɔ, kpodzie mawu si wodzi dɔmɛ. Xɛwoɖeke wodzi gba ɔpɔwɔ nɔ tɔ, kpele wodzi ɣlɛwoɖeke xɛ, na tɔ mawu si wodzi mɛdigal hia. Nye xeke ɾege, Humaanityii nye xeke kpele tɔ, na mɛdigal nɔ nye xwɔ ɣlɛwoɖeke tɔ.'}]",95302834.0,llama3.1,152.0,328823084.0,3408437000.0,Mɛdigal Humaanityii,"Woɖe mɛdigal nɔ ɖaŋa, ""Humaanityii"" ʋu ɖoŋa wɔtso, kɔpɔ mewo. Mɛdigal nye xwɔ ɣlɛwoɖeke tɔ, Humaanityii nye xeke kpele tɔ, kpodzie mawu si wodzi dɔmɛ. Xɛwoɖeke wodzi gba ɔpɔwɔ nɔ tɔ, kpele wodzi ɣlɛwoɖeke xɛ, na tɔ mawu si wodzi mɛdigal hia. Nye xeke ɾege, Humaanityii nye xeke kpele tɔ, na mɛdigal nɔ nye xwɔ ɣlɛwoɖeke tɔ.",False
dz,Dzongkha,Digital Humanities,རིག་གཞུང་མཁས་པའི་དྲ་ལམ།,723.0,1775274465.0,stop,gpt-4o-2024-08-06,164.0,887.0,རིག་གཞུང་ ནི་ མི་དབང་ཁམས་སྤུས་དེར་བཟོ་བཅོས་མངོན་ཞིབ་འབེལ་མཛད་རིམ་དེན་སྒྲིག་པ་དང་། མི་སྐད་དང་ སློབ་གསོ་ རྩོལ་སྲོ་ཚང་བའི་དང་ལྡན་པོ་ཞིང་འདུན་བསྣམ་ཅན་མིའི། རིག་གཞུང་ཤེས་རབ་ཆོས་ལུགས་རིགས་རྒྱུ་ཚུ་བཀོད་ཆས་ཚུ་ཡོངས་ཐུག་བཞག་ཡོདཔ་གསལ་ལོང་བྱུང་ཡོད། མཁས་པའི་དྲ་ལམ་ འདིའི་རིམ་པ་བཟོ་བཅོས་རིས་ལུགས་དང་མེད་བཟོ་རིས་བརྗོད་དང་བཅས་པའི་རིམ་གྲངས་འདི་ནི་རིག་ཆས་ངོས་རེལ་ལ་མགྱོགས་མཐའ་ཡོངས་སུ་བསྒྲོམ་བཀོད་བྱེད་ཡོད། བདེ་འོང་ འོངས་བུ་ཕྲའི་པའི་རོལ་འཁྲབ་བཤད་སྟོན་ཞལ་འདེབས་འོག་དང་།,,,,2026-04-03 22:47:57,False,དྲ་རྒྱའི་མི་རིགས།,True,,True,,False,Nyamchag Tshechu Digitel," {'translated_term': 'Nyamchag Tshechu Digitel', 'translation_rationale': 'Dzongkha ""Nyamchag"" གནམས་ཆག་ (digit) + ""Tshechu"" རྩེད་ཆུབ་ (humanities), Digitel ཏི་གེལ་ (digital).'}",2026-04-04T03:33:06.453539Z,stop,104.0,1212181456.0,"[{'translated_term': 'Nyamchag Tshechu Digitel', 'translation_rationale': 'Dzongkha ""Nyamchag"" གནམས་ཆག་ (digit) + ""Tshechu"" རྩེད་ཆུབ་ (humanities), Digitel ཏི་གེལ་ (digital).'}]",73444166.0,llama3.1,176.0,364365792.0,1677192791.0,Nyamchag Tshechu Digitel,"Dzongkha ""Nyamchag"" གནམས་ཆག་ (digit) + ""Tshechu"" རྩེད་ཆུབ་ (humanities), Digitel ཏི་གེལ་ (digital).",False
dv,Divehi; Maldivian;,Digital Humanities,ޑިޖިޓަލް އިންސަން ފަންނާ,727.0,1775274454.0,stop,gpt-4o-2024-08-06,186.0,913.0,"ޑިޖިޓަލް އިންސަން ފަންނާއި ""Digital Humanities"" މިކަމަށާ އެކްޝަވިޝަންއާއެކު އެވާމެއްގެން ދެންނަންޖެހޭނީ ބަޔާ އިދިކުޅު ހިމެންނަވާނެ. ޑިޖިޓަލް މީހަންނަށް މިނާކުގެ ބަހުން އީ ނުވަ ނުވަތަ ބަޔާ ދެއްވިގަޑިއާއުތަކަށް މީހުންނަށް އެ ހަމަހައި އަލުންވާނެ، ނުވަ ކަން ޔޫސްކު ގިނައީ އެ ހަދިލެއް ހުރެވެސް، ހަވެރެ މި ޓެރުމްގެ ދިލައިދާ ދެންނަންޖަހައްތައިގެ، ހޯދަކާ އާއި އެހެން ދެނެތަން ނެތް.",,,,2026-04-03 22:47:44,False,ދިރާގު ހިއުމަނިޓީސް އެވެ,True,,True,,False,Meehuva Gaadhegaa,"{
  ""translated_term"": ""Meehuva Gaadhegaa"",
  ""translation_rationale"": ""Dhivehi meehuva"" - This term is derived from the words ""meehuva"" meaning modern or contemporary, and ""gaadhegaa"", which means learning or scholarship. The prefix ""me"" in Divehi is a common way to form nouns indicating abstract concepts.""
}",2026-04-04T03:33:02.759275Z,stop,86.0,998478828.0,[],71291500.0,llama3.1,190.0,404138708.0,1498867625.0,,Dhivehi meehuva,False
de,German,Digital Humanities,Digitale Geisteswissenschaften,106.0,1775274450.0,stop,gpt-4o-2024-08-06,140.0,246.0,"Der Begriff ""Digitale Geisteswissenschaften"" ist die direkte Übersetzung des englischen Begriffs ""Digital Humanities"". In diesem Kontext bezieht sich ""digitale"" auf die Verwendung von digitalen Technologien und Methoden, während ""Geisteswissenschaften"" Disziplinen umfasst, die sich mit der Untersuchung menschlicher Kultur und Gesellschaft befassen. Diese Übersetzung ist in der deutschsprachigen akademischen Welt weit verbreitet und anerkannt.",,digitale Geisteswissenschaften,Digital Humanities,2026-04-03 22:47:33,False,Digitale Geisteswissenschaften,False,Digitale Geisteswissenschaften,False,Digitale Geisteswissenschaften,False,Digitale Geisteswissenschaften,"```json
{
  ""translated_term"": ""Digitale Geisteswissenschaften"",
  ""translation_rationale"": ""Ich habe das englische Wort \""Digital Humanities\"" ins Deutsche übertragen, indem ich das Wort \""digitale\"" direkt als Übersetzung von \""digital\"" übernehme und mit dem Begriff \""Geisteswissenschaften\"" kombiniere. Das Wort \""Humanities\"" wird durch \""Geisteswissenschaften\"" ersetzt, da es sich um einen Oberbegriff für die Kultur-, Sprach- und Geschichtswissenschaften handelt, der in Deutschland weit verbreitet ist.""
}
```",2026-04-04T03:32:59.237115Z,stop,137.0,1644636955.0,[],95003708.0,llama3.1,144.0,340446791.0,2119555583.0,,"Ich habe das englische Wort ""Digital Humanities"" ins Deutsche übertragen, indem ich das Wort ""digitale"" direkt als Übersetzung von ""digital"" übernehme und mit dem Begriff ""Geisteswissenschaften"" kombiniere. Das Wort ""Humanities"" wird durch ""Geisteswissenschaften"" ersetzt, da es sich um einen Oberbegriff für die Kultur-, Sprach- und Geschichtswissenschaften handelt, der in Deutschland weit verbreitet ist.",False
da,Danish,Digital Humanities,Digitale humaniora,128.0,1775274448.0,stop,gpt-4o-2024-08-06,140.0,268.0,"Udtrykket ""Digital Humanities"" oversættes til ""Digitale humaniora"" på dansk. ""Digital"" oversættes direkte til ""digitale"", hvilket angiver brugen af teknologiske og digitale metoder. ""Humanities"" oversættes til ""humaniora"", hvilket i denne kontekst refererer til studiet af humanistiske fag som historie, litteratur og sprog ved hjælp af digitale værktøjer. Kombinationen er almindeligt anvendt i akademiske kredse i Danmark for at beskrive dette felt.",,,,2026-04-03 22:47:29,False,Digitale humaniora,False,Digitale humaniora,False,Digital humaniora,False,Digitale humaniora,"'{ 
  ""translated_term"": ""Digitale humaniora"", 
  ""translation_rationale"": ""Jeg har valgt dette udtryk, fordi det er et godt dansk ekvivalent til engelske Digital Humanities. Udtrykket 'humaniora' er bredt brugt på danske universiteter og kulturelle institutioner, mens 'digitale' er en selfeksagtig oversættelse af ordet 'digital'.""
}'",2026-04-04T03:32:55.095799Z,stop,100.0,1164786585.0,[],83033250.0,llama3.1,144.0,332981208.0,1609796042.0,,"Jeg har valgt dette udtryk, fordi det er et godt dansk ekvivalent til engelske Digital Humanities. Udtrykket 'humaniora' er bredt brugt på danske universiteter og kulturelle institutioner, mens 'digitale' er en selfeksagtig oversættelse af ordet 'digital'.",False
cy,Welsh,Digital Humanities,Dyniaethau Digidol,141.0,1775274445.0,stop,gpt-4o-2024-08-06,140.0,281.0,"Mae ""Dyniaethau"" yn cyfateb i ""Humanities"" yn Saesneg, ac mae ""Digidol"" yn cyfateb i ""Digital"". Mae'r gair ""digidol"" eisoes wedi cael ei fabwysiadu yn Gymraeg i ddisgrifio technoleg a chysyniadau yn ymwneud â data electronig. Felly, mae ""Dyniaethau Digidol"" yn cyfuno'r ddau derm i adlewyrchu'r maes astudio sy'n cyfuno technolegau digidol gyda dyniaethau.",,Dyniaethau digidol,Dyniaethau digidol,2026-04-03 22:47:27,False,Dyniaethau Digidol,False,"Person UnigolCity name (optional, probably does not need a translation)",False,Dyniaethau Digidol,False,Ddilnodi Celfyddydol,"{
  ""translated_term"": ""Ddilnodi Celfyddydol"",
  ""translation_rationale"": ""Mae Ddilnodi Celfyddydol yn enw Saesneg ar gyfer y maes o ymchwil sy'n cofrestru, datblygu a phrofiad defnyddio technolegau newydd i astudio celfyddydau. Ystyrir yn unigryd a chyfoethog fath o ymchwil hanesyddol ac ieithyddol. Mae'n cynnwys dulliau o ddadleoli, geirioli a datblygu gweithgareddau digidol sy'n adlewyrchu celfyddydau yn gyfnewidiol ac ehangach.""
}",2026-04-04T03:32:51.464949Z,stop,181.0,2113871631.0,[],81580875.0,llama3.1,144.0,334565583.0,2579873375.0,,"Mae Ddilnodi Celfyddydol yn enw Saesneg ar gyfer y maes o ymchwil sy'n cofrestru, datblygu a phrofiad defnyddio technolegau newydd i astudio celfyddydau. Ystyrir yn unigryd a chyfoethog fath o ymchwil hanesyddol ac ieithyddol. Mae'n cynnwys dulliau o ddadleoli, geirioli a datblygu gweithgareddau digidol sy'n adlewyrchu celfyddydau yn gyfnewidiol ac ehangach.",False
